,localhour,use,temperature,cloud_cover,wind_speed,GH,is_weekday
299,2016-01-02 00:00:00-06,0.8628833333333331,43.86,1.0,5.13,-1.9477400000000002,0
311,2016-01-02 01:00:00-06,0.8897666666666666,43.63,0.95,5.1,-2.0442,0
323,2016-01-02 02:00:00-06,0.93265,43.31,0.9,5.04,-2.03852,0
335,2016-01-02 03:00:00-06,0.8971333333333331,43.17,0.8,4.81,-2.04445,0
347,2016-01-02 04:00:00-06,0.86375,42.76,0.91,3.62,-1.70373,0
359,2016-01-02 05:00:00-06,0.8985833333333331,43.34,0.96,4.56,-1.70375,0
371,2016-01-02 06:00:00-06,0.9129166666666666,43.16,1.0,3.72,-2.0445,0
383,2016-01-02 07:00:00-06,0.9132833333333332,43.13,0.95,3.47,-2.3000599999999998,0
395,2016-01-02 08:00:00-06,0.8664666666666666,42.82,0.82,3.6,0.834837,0
407,2016-01-02 09:00:00-06,0.8784,43.91,0.88,3.65,8.29157,0
419,2016-01-02 10:00:00-06,0.8995333333333331,44.81,0.89,4.14,13.5164,0
431,2016-01-02 11:00:00-06,0.8947,45.84,0.89,3.61,42.2416,0
443,2016-01-02 12:00:00-06,0.8755666666666666,46.48,0.88,3.53,60.1026,0
455,2016-01-02 13:00:00-06,0.8648333333333331,46.94,0.83,3.03,65.9975,0
467,2016-01-02 14:00:00-06,0.8871166666666666,47.26,0.74,3.22,36.5113,0
479,2016-01-02 15:00:00-06,0.8922333333333331,47.76,0.71,2.99,47.8015,0
491,2016-01-02 16:00:00-06,0.8925166666666666,47.1,0.7,2.88,11.0005,0
503,2016-01-02 17:00:00-06,0.8837166666666666,46.45,0.88,2.17,21.1719,0
515,2016-01-02 18:00:00-06,0.8882666666666666,44.25,0.91,1.89,-1.70375,0
527,2016-01-02 19:00:00-06,0.9064333333333332,43.67,0.8,1.9,-1.87412,0
539,2016-01-02 20:00:00-06,0.9105666666666666,42.88,0.79,2.08,-1.6128799999999999,0
551,2016-01-02 21:00:00-06,0.87565,42.91,0.82,0.66,-1.26645,0
563,2016-01-02 22:00:00-06,0.8656166666666666,42.56,0.97,1.99,-1.2891700000000001,0
575,2016-01-02 23:00:00-06,0.8888333333333331,43.0,0.82,2.3,-1.363,0
587,2016-01-03 00:00:00-06,0.88275,42.3,0.9,2.94,-1.363,0
599,2016-01-03 01:00:00-06,0.8854833333333331,42.06,0.85,3.67,-1.363,0
611,2016-01-03 02:00:00-06,0.8536166666666666,41.63,0.81,3.06,-1.29485,0
623,2016-01-03 03:00:00-06,0.8851,41.72,0.75,2.49,-0.976816,0
635,2016-01-03 04:00:00-06,0.8906666666666666,41.8,0.67,3.05,-1.02225,0
647,2016-01-03 05:00:00-06,0.8882666666666666,41.96,0.85,3.35,-1.0563200000000001,0
659,2016-01-03 06:00:00-06,0.86695,42.54,0.89,3.14,-1.36289,0
671,2016-01-03 07:00:00-06,0.8744166666666666,42.81,0.83,2.63,-1.7034599999999998,0
683,2016-01-03 08:00:00-06,0.89555,42.89,0.56,2.9,26.6194,0
695,2016-01-03 09:00:00-06,0.8922166666666665,45.2,0.19,4.89,109.61200000000001,0
707,2016-01-03 10:00:00-06,0.8711166666666667,48.85,0.69,4.59,233.541,0
719,2016-01-03 11:00:00-06,0.8666666666666666,52.0,0.63,4.65,390.98199999999997,0
731,2016-01-03 12:00:00-06,0.8983833333333331,54.16,0.59,4.61,306.04200000000003,0
743,2016-01-03 13:00:00-06,0.892,57.04,0.55,4.52,192.72099999999998,0
755,2016-01-03 14:00:00-06,0.8931666666666666,58.33,0.42,5.15,142.53799999999998,0
767,2016-01-03 15:00:00-06,0.8645833333333331,59.5,0.04,4.18,245.80200000000002,0
779,2016-01-03 16:00:00-06,0.8918666666666666,59.63,0.04,4.01,161.54399999999998,0
791,2016-01-03 17:00:00-06,0.9037,58.07,0.04,3.07,45.0467,0
803,2016-01-03 18:00:00-06,0.8989,53.78,0.02,2.14,-0.58436,0
815,2016-01-03 19:00:00-06,0.8614666666666666,50.92,0.0,2.25,-2.0481,0
827,2016-01-03 20:00:00-06,0.8867166666666666,47.05,0.0,2.25,-2.72382,0
839,2016-01-03 21:00:00-06,0.8962333333333331,43.99,0.0,1.77,-2.72428,0
851,2016-01-03 22:00:00-06,0.8894,41.97,0.0,3.05,-2.71922,0
863,2016-01-03 23:00:00-06,0.8572,40.57,0.0,3.07,-2.72507,0
875,2016-01-04 00:00:00-06,0.8859333333333331,42.08,0.12,2.89,-2.7253,1
887,2016-01-04 01:00:00-06,0.8945166666666666,41.0,0.13,3.31,-2.47002,1
899,2016-01-04 02:00:00-06,0.9095833333333332,41.23,0.13,3.16,-2.72553,1
911,2016-01-04 03:00:00-06,0.8776,40.04,0.13,2.39,-2.72572,1
923,2016-01-04 04:00:00-06,0.8622333333333331,38.93,0.13,3.0,-2.68624,1
935,2016-01-04 05:00:00-06,0.8883166666666666,38.64,0.13,4.52,-2.37957,1
947,2016-01-04 06:00:00-06,0.9016666666666666,37.6,0.13,3.44,-2.41364,1
959,2016-01-04 07:00:00-06,0.8887,37.06,0.13,3.32,-2.1978400000000002,1
971,2016-01-04 08:00:00-06,0.8675833333333332,37.45,0.13,3.98,48.4709,1
983,2016-01-04 09:00:00-06,0.9006833333333331,41.22,0.13,3.24,152.738,1
995,2016-01-04 10:00:00-06,0.89975,46.07,0.13,3.66,236.778,1
1007,2016-01-04 11:00:00-06,0.9056333333333332,49.51,0.12,3.25,500.024,1
1019,2016-01-04 12:00:00-06,0.863483333333333,53.19,0.12,4.05,683.6569999999999,1
1031,2016-01-04 13:00:00-06,0.8968166666666666,55.1,0.14,3.77,719.077,1
1043,2016-01-04 14:00:00-06,0.8989,55.87,0.16,3.38,654.467,1
1055,2016-01-04 15:00:00-06,0.8973166666666667,55.98,0.14,4.38,525.263,1
1067,2016-01-04 16:00:00-06,0.85745,55.15,0.16,4.37,352.059,1
1079,2016-01-04 17:00:00-06,0.8772166666666666,53.42,0.18,4.18,137.42700000000002,1
1091,2016-01-04 18:00:00-06,0.89795,50.15,0.12,3.36,2.7545599999999997,1
1103,2016-01-04 19:00:00-06,0.9051,47.16,0.04,3.08,-2.72211,1
1115,2016-01-04 20:00:00-06,0.8785166666666666,45.16,0.03,2.64,-2.72315,1
1127,2016-01-04 21:00:00-06,0.8693333333333331,42.65,0.03,2.53,-2.72364,1
1139,2016-01-04 22:00:00-06,0.89285,41.59,0.02,1.51,-2.04311,1
1151,2016-01-04 23:00:00-06,0.8952666666666667,39.51,0.03,1.63,-2.34958,1
1163,2016-01-05 00:00:00-06,0.8907333333333332,39.7,0.35,2.35,-2.7185900000000003,1
1175,2016-01-05 01:00:00-06,0.8490833333333331,38.4,0.42,2.2,-2.38397,1
1187,2016-01-05 02:00:00-06,0.8991,37.24,0.49,1.68,-2.60576,1
1199,2016-01-05 03:00:00-06,0.8940666666666666,36.73,0.55,1.73,-1.42499,1
1211,2016-01-05 04:00:00-06,0.8953,36.23,0.62,2.05,-1.70317,1
1223,2016-01-05 05:00:00-06,0.8605,36.28,0.68,2.46,-1.3623299999999998,1
1235,2016-01-05 06:00:00-06,0.8917,36.37,0.7,2.75,-1.9921099999999998,1
1247,2016-01-05 07:00:00-06,0.9072,36.95,0.61,3.3,-1.7026,1
1259,2016-01-05 08:00:00-06,0.90695,38.29,0.46,3.76,21.3903,1
1271,2016-01-05 09:00:00-06,0.8732833333333331,40.72,0.37,5.21,71.5287,1
1283,2016-01-05 10:00:00-06,0.8852166666666667,43.42,0.37,5.16,177.791,1
1295,2016-01-05 11:00:00-06,0.8967833333333332,46.85,0.42,5.01,159.803,1
1307,2016-01-05 12:00:00-06,0.90015,50.21,0.46,4.18,207.55200000000002,1
1319,2016-01-05 13:00:00-06,0.8777333333333331,52.54,0.45,4.34,142.982,1
1331,2016-01-05 14:00:00-06,0.86005,54.51,0.41,4.5,107.926,1
1343,2016-01-05 15:00:00-06,0.8908,55.28,0.45,4.86,82.9796,1
1355,2016-01-05 16:00:00-06,0.8910833333333331,55.2,0.72,4.76,42.1758,1
1367,2016-01-05 17:00:00-06,0.8905666666666666,54.2,0.79,4.1,16.2036,1
1379,2016-01-05 18:00:00-06,0.8723666666666666,52.72,0.93,3.83,-1.70087,1
1391,2016-01-05 19:00:00-06,0.906,51.24,0.93,4.46,-2.12608,1
1403,2016-01-05 20:00:00-06,0.9160333333333333,50.14,0.73,4.84,-2.38124,1
1415,2016-01-05 21:00:00-06,0.89325,49.52,0.88,4.84,-1.70113,1
1427,2016-01-05 22:00:00-06,0.8513,48.89,0.97,4.51,-1.9450900000000002,1
1439,2016-01-05 23:00:00-06,0.8928,48.64,0.97,4.62,-1.8884,1
1451,2016-01-06 00:00:00-06,0.92385,47.96,0.89,3.5,-1.8602299999999998,1
1463,2016-01-06 01:00:00-06,0.8939333333333331,47.53,0.76,3.35,-1.85457,1
1475,2016-01-06 02:00:00-06,0.86645,47.01,0.86,2.92,-2.3820200000000002,1
1487,2016-01-06 03:00:00-06,0.882633333333333,46.87,0.84,2.91,-2.4841,1
1499,2016-01-06 04:00:00-06,0.9086166666666666,46.57,0.88,2.73,-2.13821,1
1511,2016-01-06 05:00:00-06,0.88715,46.04,0.86,2.14,-1.72417,1
1523,2016-01-06 06:00:00-06,0.8733,46.06,1.0,1.78,-2.3822900000000002,1
1535,2016-01-06 07:00:00-06,0.8827,46.13,0.88,2.56,-1.7698,1
1547,2016-01-06 08:00:00-06,0.9016333333333332,46.35,0.72,2.47,35.4754,1
1559,2016-01-06 09:00:00-06,0.8989166666666666,47.15,0.53,2.94,52.6909,1
1571,2016-01-06 10:00:00-06,0.8821333333333331,48.39,0.58,3.0,487.342,1
1583,2016-01-06 11:00:00-06,0.8643333333333331,50.01,0.69,3.62,384.32199999999995,1
1595,2016-01-06 12:00:00-06,0.8893666666666666,51.39,0.75,3.08,335.901,1
1607,2016-01-06 13:00:00-06,0.8884333333333331,52.32,0.7,3.9,155.946,1
1619,2016-01-06 14:00:00-06,0.8827833333333331,53.05,0.57,2.87,186.982,1
1631,2016-01-06 15:00:00-06,0.8500666666666666,53.7,0.52,3.16,396.49699999999996,1
1643,2016-01-06 16:00:00-06,0.8889333333333331,53.82,0.6,3.41,200.68599999999998,1
1655,2016-01-06 17:00:00-06,0.9081,53.42,0.67,2.15,88.9366,1
1667,2016-01-06 18:00:00-06,1.0859166666666669,52.75,0.69,2.41,-0.753328,1
1679,2016-01-06 19:00:00-06,1.5895,52.42,1.0,1.77,-2.9064799999999997,1
1691,2016-01-06 20:00:00-06,3.7293666666666665,52.46,1.0,1.83,-2.7198700000000002,1
1703,2016-01-06 21:00:00-06,1.1421666666666668,52.59,1.0,0.64,-2.69215,1
1715,2016-01-06 22:00:00-06,1.1369166666666668,52.29,1.0,1.6,-2.7204900000000003,1
1727,2016-01-06 23:00:00-06,0.95685,52.21,1.0,1.61,-2.60753,1
1739,2016-01-07 00:00:00-06,0.9454333333333332,52.39,0.88,1.02,-2.7212400000000003,1
1751,2016-01-07 01:00:00-06,0.9197333333333332,51.47,0.82,1.87,-2.38121,1
1763,2016-01-07 02:00:00-06,0.9190333333333331,51.36,0.76,1.79,-1.8879599999999999,1
1775,2016-01-07 03:00:00-06,0.9492,51.22,0.71,1.35,-1.7122,1
1787,2016-01-07 04:00:00-06,0.9834333333333332,51.08,0.72,1.35,-1.72354,1
1799,2016-01-07 05:00:00-06,1.0571,50.65,0.75,1.56,-1.8766200000000002,1
1811,2016-01-07 06:00:00-06,1.5956,50.08,0.81,2.32,-2.38119,1
1823,2016-01-07 07:00:00-06,1.4687333333333332,49.34,0.75,1.36,-2.38082,1
1835,2016-01-07 08:00:00-06,1.2077,49.84,0.72,2.78,21.9625,1
1847,2016-01-07 09:00:00-06,0.8667166666666666,51.06,0.76,3.14,113.986,1
1859,2016-01-07 10:00:00-06,1.1213166666666667,53.57,0.74,2.92,145.411,1
1871,2016-01-07 11:00:00-06,1.0924333333333331,56.43,0.57,2.98,129.97,1
1883,2016-01-07 12:00:00-06,1.0583333333333331,60.28,0.18,1.86,361.695,1
1895,2016-01-07 13:00:00-06,0.9943,65.13,0.16,1.92,209.547,1
1907,2016-01-07 14:00:00-06,0.9020833333333332,68.19,0.12,2.19,567.729,1
1919,2016-01-07 15:00:00-06,0.8877666666666666,70.23,0.09,2.94,526.735,1
1931,2016-01-07 16:00:00-06,0.8522,69.54,0.08,2.6,352.14099999999996,1
1943,2016-01-07 17:00:00-06,0.9001666666666666,67.18,0.1,3.99,151.954,1
1955,2016-01-07 18:00:00-06,1.2961333333333331,62.73,0.1,3.75,-0.26621999999999996,1
1967,2016-01-07 19:00:00-06,3.515,59.93,0.0,3.54,-3.1560900000000003,1
1979,2016-01-07 20:00:00-06,1.0406333333333333,56.88,0.0,2.93,-3.20814,1
1991,2016-01-07 21:00:00-06,1.14115,55.24,0.0,2.66,-3.39605,1
2003,2016-01-07 22:00:00-06,0.9784166666666664,54.02,0.0,2.04,-2.97689,1
2015,2016-01-07 23:00:00-06,1.5862333333333332,52.74,0.01,2.06,-2.7223,1
2027,2016-01-08 00:00:00-06,1.3135666666666668,50.62,0.17,2.71,-2.7223,1
2039,2016-01-08 01:00:00-06,0.9665666666666664,49.06,0.15,2.29,-1.88293,1
2051,2016-01-08 02:00:00-06,0.916,47.83,0.13,3.21,-2.06407,1
2063,2016-01-08 03:00:00-06,0.9181333333333332,46.86,0.08,2.22,-2.11499,1
2075,2016-01-08 04:00:00-06,0.9449333333333332,45.89,0.08,1.21,-2.3816900000000003,1
2087,2016-01-08 05:00:00-06,1.1586,46.02,0.13,2.18,-1.84323,1
2099,2016-01-08 06:00:00-06,1.1809666666666667,45.42,0.21,2.74,-2.0417099999999997,1
2111,2016-01-08 07:00:00-06,1.5136333333333332,45.25,0.29,2.52,-1.8712799999999998,1
2123,2016-01-08 08:00:00-06,1.3672333333333333,46.18,0.2,1.07,44.695,1
2135,2016-01-08 09:00:00-06,1.3121666666666667,48.91,0.2,1.04,200.065,1
2147,2016-01-08 10:00:00-06,1.2440166666666668,51.99,0.83,1.02,417.158,1
2159,2016-01-08 11:00:00-06,0.8940166666666666,55.57,0.87,2.1,718.319,1
2171,2016-01-08 12:00:00-06,0.85135,60.05,0.4,4.03,477.962,1
2183,2016-01-08 13:00:00-06,1.4029333333333331,61.63,0.4,3.96,460.81300000000005,1
2195,2016-01-08 14:00:00-06,1.8633333333333333,62.8,0.37,3.02,317.875,1
2207,2016-01-08 15:00:00-06,1.2599833333333332,63.67,0.2,2.97,183.55599999999998,1
2219,2016-01-08 16:00:00-06,1.22995,63.98,0.26,2.35,173.593,1
2231,2016-01-08 17:00:00-06,1.0818,63.02,0.28,1.71,76.5486,1
2243,2016-01-08 18:00:00-06,0.91465,60.52,0.24,0.48,-0.985291,1
2255,2016-01-08 19:00:00-06,0.8979166666666666,58.16,0.16,0.26,-3.3536599999999996,1
2267,2016-01-08 20:00:00-06,1.1414666666666669,55.61,0.11,0.82,-2.92939,1
2279,2016-01-08 21:00:00-06,1.0885833333333332,55.71,0.36,2.13,-2.94151,1
2291,2016-01-08 22:00:00-06,0.9759166666666664,55.53,0.5,2.62,-2.72099,1
2303,2016-01-08 23:00:00-06,0.9653166666666664,55.39,0.35,5.08,-2.72138,1
2315,2016-01-09 00:00:00-06,1.595883333333333,54.77,0.65,5.57,-2.72138,0
2327,2016-01-09 01:00:00-06,1.35145,54.17,0.4,4.35,-1.7065299999999999,0
2339,2016-01-09 02:00:00-06,0.9688,52.12,0.2,4.93,-2.72138,0
2351,2016-01-09 03:00:00-06,0.9474333333333332,50.85,0.03,4.69,-2.78983,0
2363,2016-01-09 04:00:00-06,1.0128666666666664,49.08,0.02,4.8,-2.7223,0
2375,2016-01-09 05:00:00-06,1.1449833333333332,47.68,0.02,5.45,-3.05721,0
2387,2016-01-09 06:00:00-06,1.3415333333333332,46.28,0.03,5.81,-3.3241199999999997,0
2399,2016-01-09 07:00:00-06,1.2743833333333332,44.94,0.09,7.16,-3.04661,0
2411,2016-01-09 08:00:00-06,1.2384833333333332,44.18,0.17,8.08,96.5951,0
2423,2016-01-09 09:00:00-06,1.2675166666666668,45.02,0.48,9.01,307.435,0
2435,2016-01-09 10:00:00-06,1.3671833333333332,47.18,0.25,9.7,495.721,0
2447,2016-01-09 11:00:00-06,1.4701666666666668,49.56,0.19,10.04,646.1469999999999,0
2459,2016-01-09 12:00:00-06,1.465666666666667,50.73,0.26,10.12,730.58,0
2471,2016-01-09 13:00:00-06,1.2791833333333331,51.4,0.31,9.99,735.3660000000001,0
2483,2016-01-09 14:00:00-06,1.9714,50.78,0.36,10.29,698.692,0
2495,2016-01-09 15:00:00-06,2.05495,49.14,0.24,10.53,501.337,0
2507,2016-01-09 16:00:00-06,1.81175,47.24,0.26,9.38,379.68800000000005,0
2519,2016-01-09 17:00:00-06,1.1873166666666668,45.22,0.42,10.16,183.61700000000002,0
2531,2016-01-09 18:00:00-06,1.046,43.3,0.44,9.6,-0.974575,0
2543,2016-01-09 19:00:00-06,1.1787666666666667,42.62,0.61,9.41,-3.3161,0
2555,2016-01-09 20:00:00-06,0.9932,41.7,0.6,8.97,-3.2886300000000004,0
2567,2016-01-09 21:00:00-06,1.2364833333333332,40.98,0.59,7.61,-2.98318,0
2579,2016-01-09 22:00:00-06,1.2253333333333332,39.94,0.27,7.2,-2.72308,0
2591,2016-01-09 23:00:00-06,1.0247833333333332,38.78,0.18,5.96,-3.06363,0
2603,2016-01-10 00:00:00-06,0.9585833333333332,37.53,0.26,5.99,-2.75245,0
2615,2016-01-10 01:00:00-06,0.969,36.74,0.26,6.21,-2.88895,0
2627,2016-01-10 02:00:00-06,0.981,35.7,0.25,5.58,-2.72503,0
2639,2016-01-10 03:00:00-06,0.9379166666666664,34.87,0.24,5.57,-2.72534,0
2651,2016-01-10 04:00:00-06,0.9303,33.93,0.24,5.51,-2.72593,0
2663,2016-01-10 05:00:00-06,0.9889166666666664,33.09,0.25,5.45,-2.6408099999999997,0
2675,2016-01-10 06:00:00-06,1.1337333333333333,32.81,0.25,5.51,-2.78848,0
2687,2016-01-10 07:00:00-06,1.4794,32.85,0.25,5.15,-2.7263900000000003,0
2699,2016-01-10 08:00:00-06,0.8794,33.45,0.25,4.69,98.3846,0
2711,2016-01-10 09:00:00-06,0.8618,36.4,0.25,6.72,305.726,0
2723,2016-01-10 10:00:00-06,1.0871666666666668,39.31,0.25,6.98,493.286,0
2735,2016-01-10 11:00:00-06,1.1584833333333333,41.66,0.25,6.0,642.173,0
2747,2016-01-10 12:00:00-06,4.4193,44.51,0.22,4.82,726.3,0
2759,2016-01-10 13:00:00-06,1.9499166666666667,46.3,0.22,4.42,740.045,0
2771,2016-01-10 14:00:00-06,1.6405,47.64,0.22,4.35,679.498,0
2783,2016-01-10 15:00:00-06,1.2766833333333332,48.42,0.28,3.77,551.374,0
2795,2016-01-10 16:00:00-06,1.20675,48.35,0.4,3.13,375.13,0
2807,2016-01-10 17:00:00-06,1.32965,46.81,0.55,3.71,169.041,0
2819,2016-01-10 18:00:00-06,1.29145,44.17,0.69,3.79,1.8374400000000002,0
2831,2016-01-10 19:00:00-06,1.3404666666666667,42.14,0.67,3.77,-2.72317,0
2843,2016-01-10 20:00:00-06,1.3197666666666668,41.25,0.63,2.91,-2.7241400000000002,0
2855,2016-01-10 21:00:00-06,1.0451333333333332,40.2,0.69,2.52,-2.72474,0
2867,2016-01-10 22:00:00-06,0.9400166666666664,39.36,0.61,3.24,-2.7251,0
2879,2016-01-10 23:00:00-06,0.87805,38.54,0.66,3.45,-2.72553,0
2891,2016-01-11 00:00:00-06,0.87805,38.75,0.61,2.61,-2.38512,1
2903,2016-01-11 01:00:00-06,0.888683333333333,36.82,0.38,2.14,-1.9023299999999999,1
2915,2016-01-11 02:00:00-06,0.8920333333333331,35.56,0.3,1.61,-1.8738099999999998,1
2927,2016-01-11 03:00:00-06,0.8839166666666666,34.32,0.23,1.67,-1.6977400000000002,1
2939,2016-01-11 04:00:00-06,0.8724333333333331,34.25,0.22,1.99,-1.70318,1
2951,2016-01-11 05:00:00-06,0.9268833333333332,33.86,0.2,1.2,-1.70317,1
2963,2016-01-11 06:00:00-06,2.954533333333333,33.07,0.2,1.18,-1.70317,1
2975,2016-01-11 07:00:00-06,1.4717,34.02,0.22,0.85,-1.70297,1
2987,2016-01-11 08:00:00-06,2.8728333333333333,35.4,0.24,0.76,7.45873,1
2999,2016-01-11 09:00:00-06,5.444916666666666,38.65,0.24,1.44,38.0793,1
3011,2016-01-11 10:00:00-06,4.193966666666666,42.28,0.21,1.21,58.976000000000006,1
3023,2016-01-11 11:00:00-06,1.428483333333333,45.77,0.33,1.19,100.476,1
3035,2016-01-11 12:00:00-06,0.8096833333333331,48.99,0.29,1.23,96.0593,1
3047,2016-01-11 13:00:00-06,0.85355,51.35,0.27,1.51,205.842,1
3059,2016-01-11 14:00:00-06,1.1134333333333333,52.74,0.27,1.43,133.966,1
3071,2016-01-11 15:00:00-06,3.5368166666666667,54.29,0.27,1.55,134.148,1
3083,2016-01-11 16:00:00-06,2.9299166666666667,54.25,0.31,1.17,36.3502,1
3095,2016-01-11 17:00:00-06,2.462083333333333,53.32,0.29,1.42,15.6926,1
3107,2016-01-11 18:00:00-06,1.3015166666666669,50.36,0.21,1.33,-1.02122,1
3119,2016-01-11 19:00:00-06,1.2092166666666668,46.73,0.23,1.82,-1.83292,1
3131,2016-01-11 20:00:00-06,1.0180833333333332,44.19,0.21,1.26,-1.833,1
3143,2016-01-11 21:00:00-06,0.9322666666666664,42.17,0.02,0.47,-2.54245,1
3155,2016-01-11 22:00:00-06,0.8872,40.42,0.0,0.34,-1.7025299999999999,1
3167,2016-01-11 23:00:00-06,1.2232,38.6,0.0,0.72,-1.7023099999999998,1
3179,2016-01-12 00:00:00-06,1.4866,38.27,0.0,1.1,-1.7021700000000002,1
3191,2016-01-12 01:00:00-06,0.99995,37.53,0.0,1.28,-1.70208,1
3203,2016-01-12 02:00:00-06,0.8686333333333331,36.57,0.0,1.57,-1.70202,1
3215,2016-01-12 03:00:00-06,0.9047333333333332,35.76,0.0,1.59,-2.2412900000000002,1
3227,2016-01-12 04:00:00-06,0.8988333333333332,36.08,0.0,2.45,-1.7025299999999999,1
3239,2016-01-12 05:00:00-06,0.9363,35.86,0.01,2.72,-2.05424,1
3251,2016-01-12 06:00:00-06,1.12665,36.0,0.01,2.81,-2.04304,1
3263,2016-01-12 07:00:00-06,1.3571,36.9,0.01,2.45,-2.3835599999999997,1
3275,2016-01-12 08:00:00-06,1.1345,38.9,0.0,3.64,27.1961,1
3287,2016-01-12 09:00:00-06,0.8284166666666666,43.31,0.0,4.22,147.20600000000002,1
3299,2016-01-12 10:00:00-06,0.8380833333333331,49.14,0.01,2.73,226.84599999999998,1
3311,2016-01-12 11:00:00-06,0.8995833333333331,54.87,0.01,3.57,421.519,1
3323,2016-01-12 12:00:00-06,0.9676833333333332,58.98,0.01,3.09,370.30699999999996,1
3335,2016-01-12 13:00:00-06,0.8269166666666666,61.83,0.01,1.72,396.67800000000005,1
3347,2016-01-12 14:00:00-06,0.8739,63.2,0.01,0.98,562.524,1
3359,2016-01-12 15:00:00-06,0.8803333333333331,63.53,0.01,0.91,427.423,1
3371,2016-01-12 16:00:00-06,0.8469333333333331,63.32,0.01,0.69,130.026,1
3383,2016-01-12 17:00:00-06,1.1081833333333333,62.08,0.01,0.92,104.08,1
3395,2016-01-12 18:00:00-06,1.2013,57.14,0.01,2.46,0.9069209999999999,1
3407,2016-01-12 19:00:00-06,1.7242666666666668,53.09,0.0,1.72,-2.3075,1
3419,2016-01-12 20:00:00-06,0.9470833333333332,50.74,0.0,1.97,-2.38147,1
3431,2016-01-12 21:00:00-06,0.9960333333333332,47.18,0.0,1.95,-2.0927700000000002,1
3443,2016-01-12 22:00:00-06,0.9542333333333332,45.53,0.0,1.28,-2.25157,1
3455,2016-01-12 23:00:00-06,0.9327666666666664,44.05,0.0,1.12,-2.21208,1
3467,2016-01-13 00:00:00-06,1.573783333333333,44.6,0.04,1.64,-2.38242,1
3479,2016-01-13 01:00:00-06,1.2705333333333333,43.41,0.11,1.97,-2.72321,1
3491,2016-01-13 02:00:00-06,0.9786666666666664,43.07,0.11,2.69,-2.38282,1
3503,2016-01-13 03:00:00-06,1.0573333333333332,42.58,0.14,2.47,-2.72323,1
3515,2016-01-13 04:00:00-06,0.89745,40.81,0.17,1.93,-2.72407,1
3527,2016-01-13 05:00:00-06,0.9068166666666666,39.78,0.21,1.95,-2.7242,1
3539,2016-01-13 06:00:00-06,1.1490166666666668,38.71,0.25,1.3,-2.7242,1
3551,2016-01-13 07:00:00-06,1.2917333333333332,39.13,0.25,1.45,-2.04334,1
3563,2016-01-13 08:00:00-06,1.21595,40.39,0.25,1.61,57.5718,1
3575,2016-01-13 09:00:00-06,0.9826333333333332,46.26,0.24,1.7,409.36,1
3587,2016-01-13 10:00:00-06,0.9611666666666664,51.95,0.28,2.88,158.49200000000002,1
3599,2016-01-13 11:00:00-06,0.86345,56.91,0.34,4.67,145.452,1
3611,2016-01-13 12:00:00-06,0.8553166666666666,60.94,0.36,5.18,174.173,1
3623,2016-01-13 13:00:00-06,0.8252833333333331,62.95,0.32,5.78,372.26199999999994,1
3635,2016-01-13 14:00:00-06,0.8453833333333332,63.93,0.24,6.06,188.09900000000002,1
3647,2016-01-13 15:00:00-06,0.8925833333333331,64.87,0.18,6.19,76.3134,1
3659,2016-01-13 16:00:00-06,1.5303166666666668,64.46,0.2,6.05,154.349,1
