"",localhour,use,temperature,cloud_cover,wind_speed,GH,is_weekday,GH_month,GH_week,use_month,use_week
9122,2016-02-01 16:00:00-06,0.70965,72.78,0.16,7.44,428.26,1,11.0005,166.47299999999998,0.4799666666666666,0.62215
9134,2016-02-01 17:00:00-06,0.6298,73.25,0.15,7.75,214.923,1,21.1719,94.6888,0.5306,0.8198
9146,2016-02-01 18:00:00-06,1.3642,71.72,0.08,8.71,25.7141,1,-1.70375,2.3949599999999998,3.4036666666666666,1.1919333333333333
9158,2016-02-01 19:00:00-06,1.4775833333333332,69.39,0.06,10.31,-3.3975699999999995,1,-1.87412,-2.7185200000000003,1.5521666666666667,4.178933333333333
9170,2016-02-01 20:00:00-06,2.944,67.32,0.13,11.63,-2.80985,1,-1.6128799999999999,-2.62276,3.8644,1.6746166666666669
9182,2016-02-01 21:00:00-06,1.8271333333333333,65.53,0.51,10.81,-2.7195400000000003,1,-1.26645,-2.70819,1.82785,0.7433833333333331
9194,2016-02-01 22:00:00-06,2.80275,65.17,0.77,8.13,-2.71976,1,-1.2891700000000001,-2.5553,1.6124833333333333,0.6978833333333332
9206,2016-02-01 23:00:00-06,2.517916666666667,64.85,0.81,6.31,-2.71997,1,-1.363,-2.61249,1.9150166666666668,0.5423166666666666
9218,2016-02-02 00:00:00-06,0.4999833333333332,63.3,0.62,6.13,-2.72004,1,-1.363,-2.3804,0.5413833333333332,1.17425
9230,2016-02-02 01:00:00-06,0.4359833333333333,60.61,0.5,5.95,-2.86179,1,-1.363,-2.3805099999999997,0.3975833333333333,1.1053666666666668
9242,2016-02-02 02:00:00-06,0.4862166666666666,57.88,0.3,6.12,-2.72045,1,-1.29485,-2.38048,0.37315,1.5074
9254,2016-02-02 03:00:00-06,0.6227166666666666,55.38,0.16,6.22,-2.78281,1,-0.976816,-2.38081,0.4035333333333333,1.720883333333333
9266,2016-02-02 04:00:00-06,0.4480833333333333,53.89,0.29,7.25,-2.89616,1,-1.02225,-2.46599,0.3775333333333333,1.624866666666667
9278,2016-02-02 05:00:00-06,0.42835,52.68,0.15,6.71,-2.81687,1,-1.0563200000000001,-2.72138,0.37875,2.1402666666666668
9290,2016-02-02 06:00:00-06,1.1495166666666667,51.55,0.11,6.72,-3.3559300000000003,1,-1.36289,-2.72138,1.6292666666666669,2.421333333333333
9302,2016-02-02 07:00:00-06,1.2450666666666668,51.8,0.1,5.71,-2.72138,1,-1.7034599999999998,-2.60799,4.2213666666666665,2.81495
9314,2016-02-02 08:00:00-06,1.5511833333333331,52.7,0.06,5.39,20.7222,1,26.6194,13.794,4.695866666666666,2.255066666666667
9326,2016-02-02 09:00:00-06,0.7659,55.4,0.02,6.3,86.5032,1,109.61200000000001,100.64,3.24605,2.5395833333333333
9338,2016-02-02 10:00:00-06,0.6755166666666667,58.98,0.01,7.71,186.62,1,233.541,258.418,2.25505,2.239733333333333
9350,2016-02-02 11:00:00-06,0.66865,61.78,0.01,9.38,463.345,1,390.98199999999997,547.691,1.1893333333333331,2.1769
9362,2016-02-02 12:00:00-06,0.6451,64.0,0.02,10.0,764.63,1,306.04200000000003,714.404,1.076466666666667,2.864583333333333
9374,2016-02-02 13:00:00-06,0.5983833333333332,65.58,0.0,9.02,792.877,1,192.72099999999998,254.90900000000002,2.008083333333333,2.554583333333333
9386,2016-02-02 14:00:00-06,0.5758833333333332,67.53,0.0,8.01,738.3539999999999,1,142.53799999999998,134.635,2.4481,2.209283333333333
9398,2016-02-02 15:00:00-06,0.62565,68.0,0.0,7.05,625.523,1,245.80200000000002,208.362,0.5453666666666666,3.81225
9410,2016-02-02 16:00:00-06,1.55775,67.76,0.0,5.54,434.397,1,161.54399999999998,81.6698,0.4579833333333333,3.01165
9422,2016-02-02 17:00:00-06,0.9682333333333332,66.38,0.02,4.32,224.25599999999997,1,45.0467,30.6723,3.2580666666666667,3.8321333333333327
9434,2016-02-02 18:00:00-06,1.3582333333333332,63.69,0.02,2.99,28.1152,1,-0.58436,2.5914,2.3795333333333333,2.7779333333333334
9446,2016-02-02 19:00:00-06,1.4835333333333331,59.9,0.02,2.45,-3.8061199999999995,1,-2.0481,-1.86591,3.977033333333333,5.16
9458,2016-02-02 20:00:00-06,1.1175333333333333,56.52,0.0,3.44,-3.39983,1,-2.72382,-1.70197,3.771133333333333,2.419766666666667
9470,2016-02-02 21:00:00-06,0.7845166666666666,54.51,0.0,3.8,-3.1798900000000003,1,-2.72428,-1.70202,2.637383333333333,2.279466666666667
9482,2016-02-02 22:00:00-06,0.7303333333333332,53.45,0.0,4.36,-3.40173,1,-2.71922,-1.70202,1.443366666666667,1.7984166666666668
9494,2016-02-02 23:00:00-06,0.4463666666666665,51.32,0.0,4.66,-3.05668,1,-2.72507,-1.70202,0.5038666666666666,3.2878833333333333
9506,2016-02-03 00:00:00-06,0.434,49.01,0.0,5.67,-2.99453,1,-2.7253,-1.7020400000000002,0.4247833333333333,1.9670333333333332
9518,2016-02-03 01:00:00-06,0.4327666666666666,48.16,0.0,6.15,-2.72267,1,-2.47002,-1.70218,0.4158333333333333,3.5084
9530,2016-02-03 02:00:00-06,0.51235,46.39,0.0,6.64,-2.81374,1,-2.72553,-1.7023,0.4201166666666665,2.563066666666667
9542,2016-02-03 03:00:00-06,0.4889,44.48,0.0,6.99,-2.72323,1,-2.72572,-1.7763099999999998,0.4280833333333333,2.2195
9554,2016-02-03 04:00:00-06,0.45715,43.28,0.0,6.54,-2.72323,1,-2.68624,-2.02034,0.40935,2.1510833333333332
9566,2016-02-03 05:00:00-06,0.4726166666666666,41.9,0.0,6.3,-2.72371,1,-2.37957,-3.77408,0.40636666666666654,3.1012833333333334
9578,2016-02-03 06:00:00-06,4.078266666666666,40.81,0.0,6.14,-2.7241400000000002,1,-2.41364,-2.04316,0.4647833333333332,3.6732
9590,2016-02-03 07:00:00-06,5.31615,40.38,0.01,6.25,-2.7408799999999998,1,-2.1978400000000002,-2.04315,3.0213666666666668,2.9895666666666667
9602,2016-02-03 08:00:00-06,4.091216666666666,40.08,0.0,6.91,86.2322,1,48.4709,8.67802,4.30185,3.3664666666666667
9614,2016-02-03 09:00:00-06,0.7168,42.24,0.0,8.11,276.585,1,152.738,69.7307,3.1829666666666667,3.0686166666666668
9626,2016-02-03 10:00:00-06,1.3039333333333332,45.35,0.02,8.02,530.431,1,236.778,59.3378,2.02805,3.307233333333333
9638,2016-02-03 11:00:00-06,1.6830833333333333,49.25,0.12,8.18,691.0269999999999,1,500.024,118.99,1.8783333333333332,2.2239666666666666
9650,2016-02-03 12:00:00-06,1.79735,51.82,0.11,7.26,772.5010000000001,1,683.6569999999999,161.075,0.4703333333333332,2.1742166666666667
9662,2016-02-03 13:00:00-06,1.72305,54.26,0.0,7.49,801.5060000000001,1,719.077,126.71600000000001,0.5966166666666666,1.77975
9674,2016-02-03 14:00:00-06,0.9252833333333332,55.88,0.0,7.72,750.938,1,654.467,180.697,0.5395,1.4723166666666667
9686,2016-02-03 15:00:00-06,0.6427833333333332,57.09,0.0,7.69,631.024,1,525.263,162.612,0.5337666666666666,1.3266666666666669
9698,2016-02-03 16:00:00-06,0.6883,57.14,0.0,7.0,445.13599999999997,1,352.059,205.173,0.7517166666666666,1.313583333333333
9710,2016-02-03 17:00:00-06,1.4145,55.18,0.0,6.36,232.882,1,137.42700000000002,49.4642,0.9720166666666664,2.099266666666667
9722,2016-02-03 18:00:00-06,3.2363166666666667,52.8,0.0,5.68,32.2436,1,2.7545599999999997,4.88432,1.3978666666666668,1.9153666666666669
9734,2016-02-03 19:00:00-06,3.6676666666666664,50.17,0.01,4.15,-3.5764400000000003,1,-2.72211,-2.20127,3.312883333333333,1.7677666666666667
9746,2016-02-03 20:00:00-06,4.35165,47.76,0.0,4.27,-3.4019699999999995,1,-2.72315,-2.38282,2.5918666666666668,1.5592666666666668
9758,2016-02-03 21:00:00-06,2.742316666666667,45.71,0.0,3.42,-3.19334,1,-2.72364,-2.72337,1.9427,1.90445
9770,2016-02-03 22:00:00-06,2.165016666666667,43.1,0.0,2.49,-3.0636200000000002,1,-2.04311,-2.7298,3.93285,2.397216666666667
9782,2016-02-03 23:00:00-06,2.1319833333333333,40.54,0.01,2.89,-2.9729900000000002,1,-2.34958,-2.72476,1.4707666666666668,2.429883333333333
9794,2016-02-04 00:00:00-06,2.8335,38.57,0.0,3.24,-2.72412,1,-2.7185900000000003,-2.7253,0.4848333333333332,1.9943666666666668
9806,2016-02-04 01:00:00-06,3.1027,38.05,0.0,3.3,-2.72427,1,-2.38397,-2.7255700000000003,0.49115,3.6276
9818,2016-02-04 02:00:00-06,2.6492166666666668,36.84,0.0,3.06,-2.89527,1,-2.60576,-2.5840099999999997,0.4838666666666666,2.449383333333333
9830,2016-02-04 03:00:00-06,2.1588333333333334,36.33,0.0,3.2,-3.00326,1,-1.42499,-2.726,0.4549666666666666,2.0082166666666668
9842,2016-02-04 04:00:00-06,2.5763,35.01,0.0,2.95,-2.72518,1,-1.70317,-2.72612,0.3954166666666665,2.1649833333333333
9854,2016-02-04 05:00:00-06,3.031966666666667,34.25,0.0,2.96,-2.72553,1,-1.3623299999999998,-2.72646,0.5186,2.791466666666667
9866,2016-02-04 06:00:00-06,3.9840166666666663,33.16,0.0,2.38,-3.06623,1,-1.9921099999999998,-2.72655,3.7258333333333327,4.7049
9878,2016-02-04 07:00:00-06,3.725583333333333,32.92,0.01,2.73,-2.72598,1,-1.7026,-2.72655,5.3099333333333325,3.4218
9890,2016-02-04 08:00:00-06,2.309633333333333,34.76,0.01,2.79,121.244,1,21.3903,110.82,4.1142,2.949
9902,2016-02-04 09:00:00-06,2.6649833333333333,40.61,0.01,2.21,327.024,1,71.5287,312.295,0.6394,2.657
9914,2016-02-04 10:00:00-06,2.109716666666667,45.66,0.02,2.1,538.7869999999999,1,177.791,520.535,1.09745,2.488116666666667
9926,2016-02-04 11:00:00-06,2.82855,49.82,0.02,2.07,695.949,1,159.803,676.2660000000001,1.4008833333333333,1.85725
9938,2016-02-04 12:00:00-06,1.59945,53.01,0.04,2.08,791.534,1,207.55200000000002,768.738,0.4208,0.6961833333333332
9950,2016-02-04 13:00:00-06,1.37255,55.03,0.02,1.46,813.4839999999999,1,142.982,788.586,0.43195,0.4183
9962,2016-02-04 14:00:00-06,1.2339166666666668,56.44,0.03,1.51,750.9630000000001,1,107.926,737.7919999999999,1.0783833333333332,0.43471666666666653
9974,2016-02-04 15:00:00-06,1.351,57.39,0.03,2.46,639.9259999999999,1,82.9796,616.93,3.9485,0.56585
9986,2016-02-04 16:00:00-06,2.03035,57.42,0.1,1.31,449.10400000000004,1,42.1758,424.539,1.9821333333333333,0.44665
9998,2016-02-04 17:00:00-06,0.8403666666666666,56.11,0.12,1.12,234.467,1,16.2036,216.53599999999997,2.124883333333333,0.42145
10010,2016-02-04 18:00:00-06,1.2561666666666669,53.6,0.07,2.16,33.7915,1,-1.70087,23.8256,2.5495666666666668,0.6828166666666666
10022,2016-02-04 19:00:00-06,1.4939666666666669,49.86,0.0,2.28,-3.36275,1,-2.12608,-3.89874,1.61865,2.0913833333333334
10034,2016-02-04 20:00:00-06,1.6968833333333333,46.95,0.0,2.66,-3.08059,1,-2.38124,-3.92271,1.2514666666666667,2.4314666666666667
10046,2016-02-04 21:00:00-06,1.8388166666666668,44.87,0.0,1.3,-3.0587400000000002,1,-1.70113,-3.3394699999999995,4.06205,1.97105
10058,2016-02-04 22:00:00-06,1.79065,41.04,0.0,0.75,-2.84348,1,-1.9450900000000002,-2.98316,2.29555,1.08
10070,2016-02-04 23:00:00-06,2.6328666666666667,39.28,0.0,0.76,-3.06502,1,-1.8884,-3.05167,1.7956166666666669,0.40071666666666655
10082,2016-02-05 00:00:00-06,2.7340166666666668,38.56,0.14,0.61,-2.8102099999999997,1,-1.8602299999999998,-2.75725,0.4415833333333333,0.3844333333333333
10094,2016-02-05 01:00:00-06,2.6303666666666667,37.56,0.12,0.55,-2.86707,1,-1.85457,-2.84826,0.45665,0.38935
10106,2016-02-05 02:00:00-06,1.8036166666666669,35.81,0.04,0.7,-2.8278,1,-2.3820200000000002,-2.72418,0.5842,0.4054833333333333
10118,2016-02-05 03:00:00-06,2.98495,35.22,0.02,0.33,-3.0667400000000002,1,-2.4841,-2.73,0.48365,0.40261666666666657
10130,2016-02-05 04:00:00-06,3.2016166666666668,34.88,0.01,0.38,-2.7261599999999997,1,-2.13821,-2.72485,0.4362333333333333,1.0950333333333333
10142,2016-02-05 05:00:00-06,2.5020333333333333,33.56,0.0,0.8,-2.72645,1,-1.72417,-2.72507,2.675066666666667,1.3566166666666668
10154,2016-02-05 06:00:00-06,2.561583333333333,33.41,0.0,1.1,-3.06727,1,-2.3822900000000002,-2.8331,4.25235,2.7965166666666668
10166,2016-02-05 07:00:00-06,3.0278666666666667,33.72,0.01,1.06,-2.67548,1,-1.7698,-2.72552,2.43805,2.604033333333333
10178,2016-02-05 08:00:00-06,3.9905666666666666,36.62,0.0,0.69,116.399,1,35.4754,105.052,2.35065,2.1377
10190,2016-02-05 09:00:00-06,2.0551166666666667,42.64,0.0,1.6,312.048,1,52.6909,327.07,0.6383333333333332,2.006966666666667
10202,2016-02-05 10:00:00-06,1.6464166666666669,47.6,0.01,3.35,515.53,1,487.342,485.9,0.6372666666666666,1.3753833333333332
10214,2016-02-05 11:00:00-06,1.7915166666666669,52.64,0.02,3.71,682.932,1,384.32199999999995,692.795,0.64765,0.69985
10226,2016-02-05 12:00:00-06,1.42155,56.66,0.03,4.95,828.2339999999999,1,335.901,741.221,0.7654833333333331,0.4011
10238,2016-02-05 13:00:00-06,0.94885,58.49,0.03,5.26,168.97799999999998,1,155.946,816.81,0.8979333333333331,0.3786
10250,2016-02-05 14:00:00-06,0.4067333333333333,59.46,0.03,5.09,107.87700000000001,1,186.982,699.703,2.6004,0.39455
10262,2016-02-05 15:00:00-06,0.4083333333333333,59.64,0.02,5.2,84.977,1,396.49699999999996,585.003,3.949033333333333,0.58465
10274,2016-02-05 16:00:00-06,0.45565,59.97,0.01,4.75,80.948,1,200.68599999999998,296.813,2.865533333333333,0.5579666666666666
10286,2016-02-05 17:00:00-06,0.8655666666666666,58.39,0.07,4.07,55.3537,1,88.9366,247.713,3.231316666666667,0.4937
10298,2016-02-05 18:00:00-06,1.9654,55.93,0.44,2.93,4.00767,1,-0.753328,26.9389,3.005583333333333,0.4814333333333332
10310,2016-02-05 19:00:00-06,2.091616666666667,53.96,0.73,3.15,-2.2450099999999997,1,-2.9064799999999997,-3.3991300000000004,2.599083333333333,0.856383333333333
10322,2016-02-05 20:00:00-06,1.4215833333333332,54.1,0.9,3.21,-2.38121,1,-2.7198700000000002,-3.21913,1.08135,0.9120166666666666
10334,2016-02-05 21:00:00-06,1.32515,53.01,0.79,3.26,-2.38121,1,-2.69215,-2.88576,1.6759166666666667,0.81335
10346,2016-02-05 22:00:00-06,1.0631166666666667,52.41,0.72,3.9,-2.72145,1,-2.7204900000000003,-2.72169,1.3017833333333333,0.7212
10358,2016-02-05 23:00:00-06,1.2666,51.69,0.36,4.03,-3.06252,1,-2.60753,-2.72229,1.5457833333333333,0.5227166666666666
10370,2016-02-06 00:00:00-06,1.5176,48.2,0.31,4.11,-2.72273,0,-2.7212400000000003,-2.85275,0.9710666666666664,0.47705
10382,2016-02-06 01:00:00-06,2.061233333333333,46.99,0.17,3.55,-2.74591,0,-2.38121,-2.7223,0.7792666666666666,0.6692
10394,2016-02-06 02:00:00-06,2.19635,46.07,0.25,2.91,-2.72323,0,-1.8879599999999999,-2.7225099999999998,0.37911666666666655,1.12625
10406,2016-02-06 03:00:00-06,1.970716666666667,45.11,0.08,4.13,-1.9973599999999998,0,-1.7122,-2.72275,0.3806333333333333,1.2349333333333332
10418,2016-02-06 04:00:00-06,2.0173666666666668,43.69,0.06,5.23,-2.82539,0,-1.72354,-2.72284,0.3861,1.3579333333333332
10430,2016-02-06 05:00:00-06,1.99685,42.83,0.03,5.18,-2.72377,0,-1.8766200000000002,-2.77993,0.39215,1.5618333333333332
10442,2016-02-06 06:00:00-06,1.8782,42.57,0.0,7.61,-3.00791,0,-2.38119,-3.08059,1.1085333333333331,1.6252
10454,2016-02-06 07:00:00-06,2.6567333333333334,42.64,0.01,7.5,-2.5823099999999997,0,-2.38082,-2.96718,4.702566666666667,1.5599
10466,2016-02-06 08:00:00-06,2.5337,44.01,0.01,9.32,122.23100000000001,0,21.9625,57.914,2.2006,2.3543333333333334
10478,2016-02-06 09:00:00-06,3.610966666666666,46.37,0.01,10.34,319.346,0,113.986,336.356,0.39621666666666655,2.7252666666666667
10490,2016-02-06 10:00:00-06,1.7616833333333333,49.95,0.01,11.25,535.943,0,145.411,532.352,0.4333833333333333,3.7783666666666664
10502,2016-02-06 11:00:00-06,2.1355,53.52,0.01,12.23,699.4110000000001,0,129.97,676.9680000000001,0.3887833333333333,0.5365166666666666
10514,2016-02-06 12:00:00-06,1.9505333333333332,56.19,0.01,11.82,806.492,0,361.695,574.793,0.366,0.4717833333333332
10526,2016-02-06 13:00:00-06,1.2608166666666667,57.99,0.01,11.64,828.2810000000001,0,209.547,763.17,0.4109333333333333,0.4681833333333332
10538,2016-02-06 14:00:00-06,0.6941166666666666,59.03,0.01,10.83,780.934,0,567.729,734.775,0.37905,0.44351666666666656
10550,2016-02-06 15:00:00-06,1.933533333333333,59.56,0.01,9.48,656.2760000000001,0,526.735,610.207,0.36633333333333323,0.4413
10562,2016-02-06 16:00:00-06,2.2496,59.18,0.01,8.3,469.971,0,352.14099999999996,270.906,0.3531666666666666,0.4488
10574,2016-02-06 17:00:00-06,1.5226,58.19,0.02,6.87,253.822,0,151.954,286.651,0.85625,0.52015
10586,2016-02-06 18:00:00-06,1.52625,54.92,0.01,4.52,42.9153,0,-0.26621999999999996,14.3547,2.0061,0.9398666666666664
10598,2016-02-06 19:00:00-06,1.5827666666666669,51.66,0.01,3.85,-4.08064,0,-3.1560900000000003,-2.7191,1.1616333333333333,0.9595666666666663
10610,2016-02-06 20:00:00-06,1.87565,48.47,0.0,2.71,-4.0822400000000005,0,-3.20814,-2.47028,1.62335,1.0452666666666668
10622,2016-02-06 21:00:00-06,1.6934333333333331,45.99,0.0,1.4,-3.56736,0,-3.39605,-2.71983,1.0637833333333333,2.6700166666666667
10634,2016-02-06 22:00:00-06,2.5694166666666667,43.48,0.0,0.79,-3.35851,0,-2.97689,-2.39738,1.0496166666666669,1.3805333333333332
10646,2016-02-06 23:00:00-06,2.08755,40.96,0.0,0.63,-3.53455,0,-2.7223,-2.4372,0.8638666666666666,1.0822166666666668
10658,2016-02-07 00:00:00-06,2.279266666666667,40.11,0.01,1.46,-3.3994699999999995,0,-2.7223,-2.72055,1.2046,0.6246666666666666
10670,2016-02-07 01:00:00-06,2.002216666666667,37.91,0.0,1.76,-3.3599900000000003,0,-1.88293,-2.7208900000000003,1.4841333333333333,0.44016666666666654
10682,2016-02-07 02:00:00-06,2.856,36.41,0.0,1.7,-2.82157,0,-2.06407,-2.72103,1.60125,0.4547166666666666
10694,2016-02-07 03:00:00-06,2.462416666666667,35.33,0.0,1.4,-2.83933,0,-2.11499,-2.72138,1.5066833333333332,0.4757666666666666
10706,2016-02-07 04:00:00-06,2.8283,34.54,0.0,2.03,-2.79983,0,-2.3816900000000003,-2.72138,1.6515666666666668,0.4934666666666666
10718,2016-02-07 05:00:00-06,2.492433333333333,33.64,0.0,1.84,-2.72618,0,-1.84323,-2.72138,1.71825,0.45225
10730,2016-02-07 06:00:00-06,2.37865,33.38,0.0,1.59,-3.02164,0,-2.0417099999999997,-3.40173,1.8572666666666668,0.5381166666666666
10742,2016-02-07 07:00:00-06,2.164216666666667,34.47,0.01,1.83,-2.6409,0,-1.8712799999999998,-3.1579599999999997,1.84995,0.6087166666666666
10754,2016-02-07 08:00:00-06,4.666733333333333,36.46,0.0,2.23,157.872,0,44.695,104.113,1.82075,0.9810833333333332
10766,2016-02-07 09:00:00-06,2.5472,42.79,0.01,2.99,344.57,0,200.065,303.21299999999997,1.8102833333333332,0.8374833333333331
10778,2016-02-07 10:00:00-06,1.6857166666666668,48.09,0.0,4.61,553.635,0,417.158,517.529,1.6733,0.8232833333333331
10790,2016-02-07 11:00:00-06,1.1531,53.27,0.0,4.89,696.7660000000001,0,718.319,670.2869999999999,1.1781,0.7889333333333332
10802,2016-02-07 12:00:00-06,1.3360166666666669,57.14,0.0,5.66,821.075,0,477.962,759.02,1.0813666666666668,0.5161
10814,2016-02-07 13:00:00-06,1.5768833333333332,60.83,0.0,6.08,843.035,0,460.81300000000005,782.034,0.5694666666666666,0.5145666666666666
10826,2016-02-07 14:00:00-06,1.1453666666666669,63.02,0.0,6.95,802.88,0,317.875,724.258,0.3508166666666666,0.4713666666666666
10838,2016-02-07 15:00:00-06,1.2475,64.65,0.0,5.94,446.215,0,183.55599999999998,600.888,0.4187,0.4653
10850,2016-02-07 16:00:00-06,3.8669833333333328,64.89,0.0,5.27,487.908,0,173.593,416.6,0.6312333333333332,0.6017166666666666
10862,2016-02-07 17:00:00-06,0.9053833333333332,63.82,0.0,3.78,180.222,0,76.5486,221.80900000000003,0.66985,3.3847666666666667
10874,2016-02-07 18:00:00-06,0.4956,60.79,0.0,3.09,17.9655,0,-0.985291,25.26,0.63165,2.601983333333333
10886,2016-02-07 19:00:00-06,1.1015666666666668,57.17,0.05,3.48,-3.3994199999999997,0,-3.3536599999999996,-4.75239,1.0422333333333331,2.1635833333333334
10898,2016-02-07 20:00:00-06,1.34895,54.21,0.03,3.12,-3.14551,0,-2.92939,-4.7544,1.2718333333333331,1.749966666666667
10910,2016-02-07 21:00:00-06,1.5544,51.26,0.01,2.44,-2.72136,0,-2.94151,-3.18253,1.2078166666666668,1.3192833333333331
10922,2016-02-07 22:00:00-06,1.630083333333333,49.64,0.02,1.72,-2.72143,0,-2.72099,-3.39923,1.1801833333333331,1.092933333333333
