,localhour,use,temperature,cloud_cover,wind_speed,GH,is_weekday
1809,2016-01-07 06:00:00-06,0.2435,50.08,0.81,2.32,-2.38119,1
1821,2016-01-07 07:00:00-06,0.8424333333333331,49.34,0.75,1.36,-2.38082,1
1833,2016-01-07 08:00:00-06,1.4377333333333333,49.84,0.72,2.78,21.9625,1
1845,2016-01-07 09:00:00-06,0.4734666666666666,51.06,0.76,3.14,113.986,1
1857,2016-01-07 10:00:00-06,0.2615166666666666,53.57,0.74,2.92,145.411,1
1869,2016-01-07 11:00:00-06,0.3429,56.43,0.57,2.98,129.97,1
1881,2016-01-07 12:00:00-06,0.27595,60.28,0.18,1.86,361.695,1
1893,2016-01-07 13:00:00-06,0.268,65.13,0.16,1.92,209.547,1
1905,2016-01-07 14:00:00-06,0.2779333333333333,68.19,0.12,2.19,567.729,1
1917,2016-01-07 15:00:00-06,0.27825,70.23,0.09,2.94,526.735,1
1929,2016-01-07 16:00:00-06,0.2628166666666666,69.54,0.08,2.6,352.14099999999996,1
1941,2016-01-07 17:00:00-06,0.2667833333333333,67.18,0.1,3.99,151.954,1
1953,2016-01-07 18:00:00-06,1.2810333333333332,62.73,0.1,3.75,-0.26621999999999996,1
1965,2016-01-07 19:00:00-06,0.6120666666666666,59.93,0.0,3.54,-3.1560900000000003,1
1977,2016-01-07 20:00:00-06,0.2789833333333333,56.88,0.0,2.93,-3.20814,1
1989,2016-01-07 21:00:00-06,0.20836666666666664,55.24,0.0,2.66,-3.39605,1
2001,2016-01-07 22:00:00-06,0.5526166666666666,54.02,0.0,2.04,-2.97689,1
2013,2016-01-07 23:00:00-06,0.6112333333333332,52.74,0.01,2.06,-2.7223,1
2025,2016-01-08 00:00:00-06,0.6607166666666666,50.62,0.17,2.71,-2.7223,1
2037,2016-01-08 01:00:00-06,0.2058,49.06,0.15,2.29,-1.88293,1
2049,2016-01-08 02:00:00-06,0.2986,47.83,0.13,3.21,-2.06407,1
2061,2016-01-08 03:00:00-06,0.24425,46.86,0.08,2.22,-2.11499,1
2073,2016-01-08 04:00:00-06,0.2720666666666666,45.89,0.08,1.21,-2.3816900000000003,1
2085,2016-01-08 05:00:00-06,0.2343833333333333,46.02,0.13,2.18,-1.84323,1
2097,2016-01-08 06:00:00-06,0.1540833333333333,45.42,0.21,2.74,-2.0417099999999997,1
2109,2016-01-08 07:00:00-06,0.16026666666666664,45.25,0.29,2.52,-1.8712799999999998,1
2121,2016-01-08 08:00:00-06,0.13481666666666664,46.18,0.2,1.07,44.695,1
2133,2016-01-08 09:00:00-06,0.3170666666666666,48.91,0.2,1.04,200.065,1
2145,2016-01-08 10:00:00-06,0.2125,51.99,0.83,1.02,417.158,1
2157,2016-01-08 11:00:00-06,0.24155,55.57,0.87,2.1,718.319,1
2169,2016-01-08 12:00:00-06,0.2409,60.05,0.4,4.03,477.962,1
2181,2016-01-08 13:00:00-06,0.2919666666666666,61.63,0.4,3.96,460.81300000000005,1
2193,2016-01-08 14:00:00-06,0.2224333333333333,62.8,0.37,3.02,317.875,1
2205,2016-01-08 15:00:00-06,0.3738833333333333,63.67,0.2,2.97,183.55599999999998,1
2217,2016-01-08 16:00:00-06,0.90925,63.98,0.26,2.35,173.593,1
2229,2016-01-08 17:00:00-06,1.6187,63.02,0.28,1.71,76.5486,1
2241,2016-01-08 18:00:00-06,1.7339833333333332,60.52,0.24,0.48,-0.985291,1
2253,2016-01-08 19:00:00-06,1.86875,58.16,0.16,0.26,-3.3536599999999996,1
2265,2016-01-08 20:00:00-06,1.7643333333333333,55.61,0.11,0.82,-2.92939,1
2277,2016-01-08 21:00:00-06,1.7449333333333332,55.71,0.36,2.13,-2.94151,1
2289,2016-01-08 22:00:00-06,1.0569833333333332,55.53,0.5,2.62,-2.72099,1
2301,2016-01-08 23:00:00-06,0.1296,55.39,0.35,5.08,-2.72138,1
2313,2016-01-09 00:00:00-06,0.1399333333333333,54.77,0.65,5.57,-2.72138,0
2325,2016-01-09 01:00:00-06,0.12871666666666665,54.17,0.4,4.35,-1.7065299999999999,0
2337,2016-01-09 02:00:00-06,0.13906666666666664,52.12,0.2,4.93,-2.72138,0
2349,2016-01-09 03:00:00-06,0.20348333333333327,50.85,0.03,4.69,-2.78983,0
2361,2016-01-09 04:00:00-06,0.19211666666666666,49.08,0.02,4.8,-2.7223,0
2373,2016-01-09 05:00:00-06,0.13625,47.68,0.02,5.45,-3.05721,0
2385,2016-01-09 06:00:00-06,0.13105,46.28,0.03,5.81,-3.3241199999999997,0
2397,2016-01-09 07:00:00-06,0.1251833333333333,44.94,0.09,7.16,-3.04661,0
2409,2016-01-09 08:00:00-06,0.1749,44.18,0.17,8.08,96.5951,0
2421,2016-01-09 09:00:00-06,0.3438166666666666,45.02,0.48,9.01,307.435,0
2433,2016-01-09 10:00:00-06,0.5475,47.18,0.25,9.7,495.721,0
2445,2016-01-09 11:00:00-06,1.6611333333333331,49.56,0.19,10.04,646.1469999999999,0
2457,2016-01-09 12:00:00-06,1.6649333333333332,50.73,0.26,10.12,730.58,0
2469,2016-01-09 13:00:00-06,1.8295333333333332,51.4,0.31,9.99,735.3660000000001,0
2481,2016-01-09 14:00:00-06,0.85485,50.78,0.36,10.29,698.692,0
2493,2016-01-09 15:00:00-06,0.4438166666666665,49.14,0.24,10.53,501.337,0
2505,2016-01-09 16:00:00-06,0.45145,47.24,0.26,9.38,379.68800000000005,0
2517,2016-01-09 17:00:00-06,0.4913833333333332,45.22,0.42,10.16,183.61700000000002,0
2529,2016-01-09 18:00:00-06,0.8771666666666667,43.3,0.44,9.6,-0.974575,0
2541,2016-01-09 19:00:00-06,0.7964,42.62,0.61,9.41,-3.3161,0
2553,2016-01-09 20:00:00-06,0.2933,41.7,0.6,8.97,-3.2886300000000004,0
2565,2016-01-09 21:00:00-06,0.1995,40.98,0.59,7.61,-2.98318,0
2577,2016-01-09 22:00:00-06,0.1897,39.94,0.27,7.2,-2.72308,0
2589,2016-01-09 23:00:00-06,0.6041833333333332,38.78,0.18,5.96,-3.06363,0
2601,2016-01-10 00:00:00-06,1.5244166666666668,37.53,0.26,5.99,-2.75245,0
2613,2016-01-10 01:00:00-06,1.5128833333333331,36.74,0.26,6.21,-2.88895,0
2625,2016-01-10 02:00:00-06,1.5082166666666668,35.7,0.25,5.58,-2.72503,0
2637,2016-01-10 03:00:00-06,0.68005,34.87,0.24,5.57,-2.72534,0
2649,2016-01-10 04:00:00-06,1.248133333333333,33.93,0.24,5.51,-2.72593,0
2661,2016-01-10 05:00:00-06,1.5039166666666668,33.09,0.25,5.45,-2.6408099999999997,0
2673,2016-01-10 06:00:00-06,1.022333333333333,32.81,0.25,5.51,-2.78848,0
2685,2016-01-10 07:00:00-06,1.2613333333333332,32.85,0.25,5.15,-2.7263900000000003,0
2697,2016-01-10 08:00:00-06,0.16866666666666666,33.45,0.25,4.69,98.3846,0
2709,2016-01-10 09:00:00-06,0.4844,36.4,0.25,6.72,305.726,0
2721,2016-01-10 10:00:00-06,0.4801166666666666,39.31,0.25,6.98,493.286,0
2733,2016-01-10 11:00:00-06,0.42165,41.66,0.25,6.0,642.173,0
2745,2016-01-10 12:00:00-06,0.3052166666666666,44.51,0.22,4.82,726.3,0
2757,2016-01-10 13:00:00-06,0.4100666666666665,46.3,0.22,4.42,740.045,0
2769,2016-01-10 14:00:00-06,0.39325,47.64,0.22,4.35,679.498,0
2781,2016-01-10 15:00:00-06,0.3575333333333333,48.42,0.28,3.77,551.374,0
2793,2016-01-10 16:00:00-06,0.21973333333333328,48.35,0.4,3.13,375.13,0
2805,2016-01-10 17:00:00-06,0.8411833333333331,46.81,0.55,3.71,169.041,0
2817,2016-01-10 18:00:00-06,0.8006666666666666,44.17,0.69,3.79,1.8374400000000002,0
2829,2016-01-10 19:00:00-06,0.3421,42.14,0.67,3.77,-2.72317,0
2841,2016-01-10 20:00:00-06,0.3925,41.25,0.63,2.91,-2.7241400000000002,0
2853,2016-01-10 21:00:00-06,0.2634,40.2,0.69,2.52,-2.72474,0
2865,2016-01-10 22:00:00-06,0.4904833333333332,39.36,0.61,3.24,-2.7251,0
2877,2016-01-10 23:00:00-06,0.2978666666666666,38.54,0.66,3.45,-2.72553,0
2889,2016-01-11 00:00:00-06,1.6751166666666668,38.75,0.61,2.61,-2.38512,1
2901,2016-01-11 01:00:00-06,1.6781166666666667,36.82,0.38,2.14,-1.9023299999999999,1
2913,2016-01-11 02:00:00-06,1.5333333333333332,35.56,0.3,1.61,-1.8738099999999998,1
2925,2016-01-11 03:00:00-06,0.9330166666666664,34.32,0.23,1.67,-1.6977400000000002,1
2937,2016-01-11 04:00:00-06,0.86635,34.25,0.22,1.99,-1.70318,1
2949,2016-01-11 05:00:00-06,0.9948833333333332,33.86,0.2,1.2,-1.70317,1
2961,2016-01-11 06:00:00-06,0.9993833333333332,33.07,0.2,1.18,-1.70317,1
2973,2016-01-11 07:00:00-06,0.56025,34.02,0.22,0.85,-1.70297,1
2985,2016-01-11 08:00:00-06,0.1956,35.4,0.24,0.76,7.45873,1
2997,2016-01-11 09:00:00-06,0.37421666666666653,38.65,0.24,1.44,38.0793,1
3009,2016-01-11 10:00:00-06,0.3026666666666666,42.28,0.21,1.21,58.976000000000006,1
3021,2016-01-11 11:00:00-06,0.2443333333333333,45.77,0.33,1.19,100.476,1
3033,2016-01-11 12:00:00-06,0.2692833333333333,48.99,0.29,1.23,96.0593,1
3045,2016-01-11 13:00:00-06,0.22036666666666666,51.35,0.27,1.51,205.842,1
3057,2016-01-11 14:00:00-06,0.3658166666666666,52.74,0.27,1.43,133.966,1
3069,2016-01-11 15:00:00-06,0.2625,54.29,0.27,1.55,134.148,1
3081,2016-01-11 16:00:00-06,0.3676,54.25,0.31,1.17,36.3502,1
3093,2016-01-11 17:00:00-06,0.3840833333333333,53.32,0.29,1.42,15.6926,1
3105,2016-01-11 18:00:00-06,1.5788333333333333,50.36,0.21,1.33,-1.02122,1
3117,2016-01-11 19:00:00-06,0.7643666666666666,46.73,0.23,1.82,-1.83292,1
3129,2016-01-11 20:00:00-06,0.6855,44.19,0.21,1.26,-1.833,1
3141,2016-01-11 21:00:00-06,0.4980666666666666,42.17,0.02,0.47,-2.54245,1
3153,2016-01-11 22:00:00-06,0.86835,40.42,0.0,0.34,-1.7025299999999999,1
3165,2016-01-11 23:00:00-06,0.2,38.6,0.0,0.72,-1.7023099999999998,1
3177,2016-01-12 00:00:00-06,0.19395,38.27,0.0,1.1,-1.7021700000000002,1
3189,2016-01-12 01:00:00-06,0.1394333333333333,37.53,0.0,1.28,-1.70208,1
3201,2016-01-12 02:00:00-06,0.1304833333333333,36.57,0.0,1.57,-1.70202,1
3213,2016-01-12 03:00:00-06,0.1279,35.76,0.0,1.59,-2.2412900000000002,1
3225,2016-01-12 04:00:00-06,0.1266,36.08,0.0,2.45,-1.7025299999999999,1
3237,2016-01-12 05:00:00-06,0.12661666666666666,35.86,0.01,2.72,-2.05424,1
3249,2016-01-12 06:00:00-06,0.2453833333333333,36.0,0.01,2.81,-2.04304,1
3261,2016-01-12 07:00:00-06,0.4017,36.9,0.01,2.45,-2.3835599999999997,1
3273,2016-01-12 08:00:00-06,0.2918333333333333,38.9,0.0,3.64,27.1961,1
3285,2016-01-12 09:00:00-06,0.5296833333333332,43.31,0.0,4.22,147.20600000000002,1
3297,2016-01-12 10:00:00-06,0.3029833333333333,49.14,0.01,2.73,226.84599999999998,1
3309,2016-01-12 11:00:00-06,0.3569333333333333,54.87,0.01,3.57,421.519,1
3321,2016-01-12 12:00:00-06,0.7393666666666666,58.98,0.01,3.09,370.30699999999996,1
3333,2016-01-12 13:00:00-06,0.8944666666666666,61.83,0.01,1.72,396.67800000000005,1
3345,2016-01-12 14:00:00-06,0.2494166666666666,63.2,0.01,0.98,562.524,1
3357,2016-01-12 15:00:00-06,0.2689666666666666,63.53,0.01,0.91,427.423,1
3369,2016-01-12 16:00:00-06,0.19991666666666666,63.32,0.01,0.69,130.026,1
3381,2016-01-12 17:00:00-06,0.20405,62.08,0.01,0.92,104.08,1
3393,2016-01-12 18:00:00-06,0.2986,57.14,0.01,2.46,0.9069209999999999,1
3405,2016-01-12 19:00:00-06,0.18543333333333328,53.09,0.0,1.72,-2.3075,1
3417,2016-01-12 20:00:00-06,0.2653333333333333,50.74,0.0,1.97,-2.38147,1
3429,2016-01-12 21:00:00-06,0.46235,47.18,0.0,1.95,-2.0927700000000002,1
3441,2016-01-12 22:00:00-06,0.15035,45.53,0.0,1.28,-2.25157,1
3453,2016-01-12 23:00:00-06,0.21153333333333327,44.05,0.0,1.12,-2.21208,1
3465,2016-01-13 00:00:00-06,0.18335,44.6,0.04,1.64,-2.38242,1
3477,2016-01-13 01:00:00-06,0.13116666666666665,43.41,0.11,1.97,-2.72321,1
3489,2016-01-13 02:00:00-06,0.1277833333333333,43.07,0.11,2.69,-2.38282,1
3501,2016-01-13 03:00:00-06,0.1259,42.58,0.14,2.47,-2.72323,1
3513,2016-01-13 04:00:00-06,0.12465,40.81,0.17,1.93,-2.72407,1
3525,2016-01-13 05:00:00-06,0.12376666666666665,39.78,0.21,1.95,-2.7242,1
3537,2016-01-13 06:00:00-06,0.2452,38.71,0.25,1.3,-2.7242,1
3549,2016-01-13 07:00:00-06,0.7556,39.13,0.25,1.45,-2.04334,1
3561,2016-01-13 08:00:00-06,0.256,40.39,0.25,1.61,57.5718,1
3573,2016-01-13 09:00:00-06,0.6964166666666666,46.26,0.24,1.7,409.36,1
3585,2016-01-13 10:00:00-06,0.7807666666666666,51.95,0.28,2.88,158.49200000000002,1
3597,2016-01-13 11:00:00-06,0.3326333333333333,56.91,0.34,4.67,145.452,1
3609,2016-01-13 12:00:00-06,0.12415,60.94,0.36,5.18,174.173,1
3621,2016-01-13 13:00:00-06,0.1779333333333333,62.95,0.32,5.78,372.26199999999994,1
3633,2016-01-13 14:00:00-06,0.1359333333333333,63.93,0.24,6.06,188.09900000000002,1
3645,2016-01-13 15:00:00-06,0.1652833333333333,64.87,0.18,6.19,76.3134,1
3657,2016-01-13 16:00:00-06,0.13651666666666665,64.46,0.2,6.05,154.349,1
3669,2016-01-13 17:00:00-06,0.19878333333333328,62.89,0.14,4.95,26.6239,1
