,localhour,use,temperature,cloud_cover,wind_speed,GH,is_weekday
470,2016-01-02 15:00:00-06,0.51565,47.76,0.71,2.99,47.8015,0
482,2016-01-02 16:00:00-06,0.4799666666666666,47.1,0.7,2.88,11.0005,0
494,2016-01-02 17:00:00-06,0.5306,46.45,0.88,2.17,21.1719,0
506,2016-01-02 18:00:00-06,3.4036666666666666,44.25,0.91,1.89,-1.70375,0
518,2016-01-02 19:00:00-06,1.5521666666666667,43.67,0.8,1.9,-1.87412,0
530,2016-01-02 20:00:00-06,3.8644,42.88,0.79,2.08,-1.6128799999999999,0
542,2016-01-02 21:00:00-06,1.82785,42.91,0.82,0.66,-1.26645,0
554,2016-01-02 22:00:00-06,1.6124833333333333,42.56,0.97,1.99,-1.2891700000000001,0
566,2016-01-02 23:00:00-06,1.9150166666666668,43.0,0.82,2.3,-1.363,0
578,2016-01-03 00:00:00-06,0.5413833333333332,42.3,0.9,2.94,-1.363,0
590,2016-01-03 01:00:00-06,0.3975833333333333,42.06,0.85,3.67,-1.363,0
602,2016-01-03 02:00:00-06,0.37315,41.63,0.81,3.06,-1.29485,0
614,2016-01-03 03:00:00-06,0.4035333333333333,41.72,0.75,2.49,-0.976816,0
626,2016-01-03 04:00:00-06,0.3775333333333333,41.8,0.67,3.05,-1.02225,0
638,2016-01-03 05:00:00-06,0.37875,41.96,0.85,3.35,-1.0563200000000001,0
650,2016-01-03 06:00:00-06,1.6292666666666669,42.54,0.89,3.14,-1.36289,0
662,2016-01-03 07:00:00-06,4.2213666666666665,42.81,0.83,2.63,-1.7034599999999998,0
674,2016-01-03 08:00:00-06,4.695866666666666,42.89,0.56,2.9,26.6194,0
686,2016-01-03 09:00:00-06,3.24605,45.2,0.19,4.89,109.61200000000001,0
698,2016-01-03 10:00:00-06,2.25505,48.85,0.69,4.59,233.541,0
710,2016-01-03 11:00:00-06,1.1893333333333331,52.0,0.63,4.65,390.98199999999997,0
722,2016-01-03 12:00:00-06,1.076466666666667,54.16,0.59,4.61,306.04200000000003,0
734,2016-01-03 13:00:00-06,2.008083333333333,57.04,0.55,4.52,192.72099999999998,0
746,2016-01-03 14:00:00-06,2.4481,58.33,0.42,5.15,142.53799999999998,0
758,2016-01-03 15:00:00-06,0.5453666666666666,59.5,0.04,4.18,245.80200000000002,0
770,2016-01-03 16:00:00-06,0.4579833333333333,59.63,0.04,4.01,161.54399999999998,0
782,2016-01-03 17:00:00-06,3.2580666666666667,58.07,0.04,3.07,45.0467,0
794,2016-01-03 18:00:00-06,2.3795333333333333,53.78,0.02,2.14,-0.58436,0
806,2016-01-03 19:00:00-06,3.977033333333333,50.92,0.0,2.25,-2.0481,0
818,2016-01-03 20:00:00-06,3.771133333333333,47.05,0.0,2.25,-2.72382,0
830,2016-01-03 21:00:00-06,2.637383333333333,43.99,0.0,1.77,-2.72428,0
842,2016-01-03 22:00:00-06,1.443366666666667,41.97,0.0,3.05,-2.71922,0
854,2016-01-03 23:00:00-06,0.5038666666666666,40.57,0.0,3.07,-2.72507,0
866,2016-01-04 00:00:00-06,0.4247833333333333,42.08,0.12,2.89,-2.7253,1
878,2016-01-04 01:00:00-06,0.4158333333333333,41.0,0.13,3.31,-2.47002,1
890,2016-01-04 02:00:00-06,0.4201166666666665,41.23,0.13,3.16,-2.72553,1
902,2016-01-04 03:00:00-06,0.4280833333333333,40.04,0.13,2.39,-2.72572,1
914,2016-01-04 04:00:00-06,0.40935,38.93,0.13,3.0,-2.68624,1
926,2016-01-04 05:00:00-06,0.40636666666666654,38.64,0.13,4.52,-2.37957,1
938,2016-01-04 06:00:00-06,0.4647833333333332,37.6,0.13,3.44,-2.41364,1
950,2016-01-04 07:00:00-06,3.0213666666666668,37.06,0.13,3.32,-2.1978400000000002,1
962,2016-01-04 08:00:00-06,4.30185,37.45,0.13,3.98,48.4709,1
974,2016-01-04 09:00:00-06,3.1829666666666667,41.22,0.13,3.24,152.738,1
986,2016-01-04 10:00:00-06,2.02805,46.07,0.13,3.66,236.778,1
998,2016-01-04 11:00:00-06,1.8783333333333332,49.51,0.12,3.25,500.024,1
1010,2016-01-04 12:00:00-06,0.4703333333333332,53.19,0.12,4.05,683.6569999999999,1
1022,2016-01-04 13:00:00-06,0.5966166666666666,55.1,0.14,3.77,719.077,1
1034,2016-01-04 14:00:00-06,0.5395,55.87,0.16,3.38,654.467,1
1046,2016-01-04 15:00:00-06,0.5337666666666666,55.98,0.14,4.38,525.263,1
1058,2016-01-04 16:00:00-06,0.7517166666666666,55.15,0.16,4.37,352.059,1
1070,2016-01-04 17:00:00-06,0.9720166666666664,53.42,0.18,4.18,137.42700000000002,1
1082,2016-01-04 18:00:00-06,1.3978666666666668,50.15,0.12,3.36,2.7545599999999997,1
1094,2016-01-04 19:00:00-06,3.312883333333333,47.16,0.04,3.08,-2.72211,1
1106,2016-01-04 20:00:00-06,2.5918666666666668,45.16,0.03,2.64,-2.72315,1
1118,2016-01-04 21:00:00-06,1.9427,42.65,0.03,2.53,-2.72364,1
1130,2016-01-04 22:00:00-06,3.93285,41.59,0.02,1.51,-2.04311,1
1142,2016-01-04 23:00:00-06,1.4707666666666668,39.51,0.03,1.63,-2.34958,1
1154,2016-01-05 00:00:00-06,0.4848333333333332,39.7,0.35,2.35,-2.7185900000000003,1
1166,2016-01-05 01:00:00-06,0.49115,38.4,0.42,2.2,-2.38397,1
1178,2016-01-05 02:00:00-06,0.4838666666666666,37.24,0.49,1.68,-2.60576,1
1190,2016-01-05 03:00:00-06,0.4549666666666666,36.73,0.55,1.73,-1.42499,1
1202,2016-01-05 04:00:00-06,0.3954166666666665,36.23,0.62,2.05,-1.70317,1
1214,2016-01-05 05:00:00-06,0.5186,36.28,0.68,2.46,-1.3623299999999998,1
1226,2016-01-05 06:00:00-06,3.7258333333333327,36.37,0.7,2.75,-1.9921099999999998,1
1238,2016-01-05 07:00:00-06,5.3099333333333325,36.95,0.61,3.3,-1.7026,1
1250,2016-01-05 08:00:00-06,4.1142,38.29,0.46,3.76,21.3903,1
1262,2016-01-05 09:00:00-06,0.6394,40.72,0.37,5.21,71.5287,1
1274,2016-01-05 10:00:00-06,1.09745,43.42,0.37,5.16,177.791,1
1286,2016-01-05 11:00:00-06,1.4008833333333333,46.85,0.42,5.01,159.803,1
1298,2016-01-05 12:00:00-06,0.4208,50.21,0.46,4.18,207.55200000000002,1
1310,2016-01-05 13:00:00-06,0.43195,52.54,0.45,4.34,142.982,1
1322,2016-01-05 14:00:00-06,1.0783833333333332,54.51,0.41,4.5,107.926,1
1334,2016-01-05 15:00:00-06,3.9485,55.28,0.45,4.86,82.9796,1
1346,2016-01-05 16:00:00-06,1.9821333333333333,55.2,0.72,4.76,42.1758,1
1358,2016-01-05 17:00:00-06,2.124883333333333,54.2,0.79,4.1,16.2036,1
1370,2016-01-05 18:00:00-06,2.5495666666666668,52.72,0.93,3.83,-1.70087,1
1382,2016-01-05 19:00:00-06,1.61865,51.24,0.93,4.46,-2.12608,1
1394,2016-01-05 20:00:00-06,1.2514666666666667,50.14,0.73,4.84,-2.38124,1
1406,2016-01-05 21:00:00-06,4.06205,49.52,0.88,4.84,-1.70113,1
1418,2016-01-05 22:00:00-06,2.29555,48.89,0.97,4.51,-1.9450900000000002,1
1430,2016-01-05 23:00:00-06,1.7956166666666669,48.64,0.97,4.62,-1.8884,1
1442,2016-01-06 00:00:00-06,0.4415833333333333,47.96,0.89,3.5,-1.8602299999999998,1
1454,2016-01-06 01:00:00-06,0.45665,47.53,0.76,3.35,-1.85457,1
1466,2016-01-06 02:00:00-06,0.5842,47.01,0.86,2.92,-2.3820200000000002,1
1478,2016-01-06 03:00:00-06,0.48365,46.87,0.84,2.91,-2.4841,1
1490,2016-01-06 04:00:00-06,0.4362333333333333,46.57,0.88,2.73,-2.13821,1
1502,2016-01-06 05:00:00-06,2.675066666666667,46.04,0.86,2.14,-1.72417,1
1514,2016-01-06 06:00:00-06,4.25235,46.06,1.0,1.78,-2.3822900000000002,1
1526,2016-01-06 07:00:00-06,2.43805,46.13,0.88,2.56,-1.7698,1
1538,2016-01-06 08:00:00-06,2.35065,46.35,0.72,2.47,35.4754,1
1550,2016-01-06 09:00:00-06,0.6383333333333332,47.15,0.53,2.94,52.6909,1
1562,2016-01-06 10:00:00-06,0.6372666666666666,48.39,0.58,3.0,487.342,1
1574,2016-01-06 11:00:00-06,0.64765,50.01,0.69,3.62,384.32199999999995,1
1586,2016-01-06 12:00:00-06,0.7654833333333331,51.39,0.75,3.08,335.901,1
1598,2016-01-06 13:00:00-06,0.8979333333333331,52.32,0.7,3.9,155.946,1
1610,2016-01-06 14:00:00-06,2.6004,53.05,0.57,2.87,186.982,1
1622,2016-01-06 15:00:00-06,3.949033333333333,53.7,0.52,3.16,396.49699999999996,1
1634,2016-01-06 16:00:00-06,2.865533333333333,53.82,0.6,3.41,200.68599999999998,1
1646,2016-01-06 17:00:00-06,3.231316666666667,53.42,0.67,2.15,88.9366,1
1658,2016-01-06 18:00:00-06,3.005583333333333,52.75,0.69,2.41,-0.753328,1
1670,2016-01-06 19:00:00-06,2.599083333333333,52.42,1.0,1.77,-2.9064799999999997,1
1682,2016-01-06 20:00:00-06,1.08135,52.46,1.0,1.83,-2.7198700000000002,1
1694,2016-01-06 21:00:00-06,1.6759166666666667,52.59,1.0,0.64,-2.69215,1
1706,2016-01-06 22:00:00-06,1.3017833333333333,52.29,1.0,1.6,-2.7204900000000003,1
1718,2016-01-06 23:00:00-06,1.5457833333333333,52.21,1.0,1.61,-2.60753,1
1730,2016-01-07 00:00:00-06,0.9710666666666664,52.39,0.88,1.02,-2.7212400000000003,1
1742,2016-01-07 01:00:00-06,0.7792666666666666,51.47,0.82,1.87,-2.38121,1
1754,2016-01-07 02:00:00-06,0.37911666666666655,51.36,0.76,1.79,-1.8879599999999999,1
1766,2016-01-07 03:00:00-06,0.3806333333333333,51.22,0.71,1.35,-1.7122,1
1778,2016-01-07 04:00:00-06,0.3861,51.08,0.72,1.35,-1.72354,1
1790,2016-01-07 05:00:00-06,0.39215,50.65,0.75,1.56,-1.8766200000000002,1
1802,2016-01-07 06:00:00-06,1.1085333333333331,50.08,0.81,2.32,-2.38119,1
1814,2016-01-07 07:00:00-06,4.702566666666667,49.34,0.75,1.36,-2.38082,1
1826,2016-01-07 08:00:00-06,2.2006,49.84,0.72,2.78,21.9625,1
1838,2016-01-07 09:00:00-06,0.39621666666666655,51.06,0.76,3.14,113.986,1
1850,2016-01-07 10:00:00-06,0.4333833333333333,53.57,0.74,2.92,145.411,1
1862,2016-01-07 11:00:00-06,0.3887833333333333,56.43,0.57,2.98,129.97,1
1874,2016-01-07 12:00:00-06,0.366,60.28,0.18,1.86,361.695,1
1886,2016-01-07 13:00:00-06,0.4109333333333333,65.13,0.16,1.92,209.547,1
1898,2016-01-07 14:00:00-06,0.37905,68.19,0.12,2.19,567.729,1
1910,2016-01-07 15:00:00-06,0.36633333333333323,70.23,0.09,2.94,526.735,1
1922,2016-01-07 16:00:00-06,0.3531666666666666,69.54,0.08,2.6,352.14099999999996,1
1934,2016-01-07 17:00:00-06,0.85625,67.18,0.1,3.99,151.954,1
1946,2016-01-07 18:00:00-06,2.0061,62.73,0.1,3.75,-0.26621999999999996,1
1958,2016-01-07 19:00:00-06,1.1616333333333333,59.93,0.0,3.54,-3.1560900000000003,1
1970,2016-01-07 20:00:00-06,1.62335,56.88,0.0,2.93,-3.20814,1
1982,2016-01-07 21:00:00-06,1.0637833333333333,55.24,0.0,2.66,-3.39605,1
1994,2016-01-07 22:00:00-06,1.0496166666666669,54.02,0.0,2.04,-2.97689,1
2006,2016-01-07 23:00:00-06,0.8638666666666666,52.74,0.01,2.06,-2.7223,1
2018,2016-01-08 00:00:00-06,1.2046,50.62,0.17,2.71,-2.7223,1
2030,2016-01-08 01:00:00-06,1.4841333333333333,49.06,0.15,2.29,-1.88293,1
2042,2016-01-08 02:00:00-06,1.60125,47.83,0.13,3.21,-2.06407,1
2054,2016-01-08 03:00:00-06,1.5066833333333332,46.86,0.08,2.22,-2.11499,1
2066,2016-01-08 04:00:00-06,1.6515666666666668,45.89,0.08,1.21,-2.3816900000000003,1
2078,2016-01-08 05:00:00-06,1.71825,46.02,0.13,2.18,-1.84323,1
2090,2016-01-08 06:00:00-06,1.8572666666666668,45.42,0.21,2.74,-2.0417099999999997,1
2102,2016-01-08 07:00:00-06,1.84995,45.25,0.29,2.52,-1.8712799999999998,1
2114,2016-01-08 08:00:00-06,1.82075,46.18,0.2,1.07,44.695,1
2126,2016-01-08 09:00:00-06,1.8102833333333332,48.91,0.2,1.04,200.065,1
2138,2016-01-08 10:00:00-06,1.6733,51.99,0.83,1.02,417.158,1
2150,2016-01-08 11:00:00-06,1.1781,55.57,0.87,2.1,718.319,1
2162,2016-01-08 12:00:00-06,1.0813666666666668,60.05,0.4,4.03,477.962,1
2174,2016-01-08 13:00:00-06,0.5694666666666666,61.63,0.4,3.96,460.81300000000005,1
2186,2016-01-08 14:00:00-06,0.3508166666666666,62.8,0.37,3.02,317.875,1
2198,2016-01-08 15:00:00-06,0.4187,63.67,0.2,2.97,183.55599999999998,1
2210,2016-01-08 16:00:00-06,0.6312333333333332,63.98,0.26,2.35,173.593,1
2222,2016-01-08 17:00:00-06,0.66985,63.02,0.28,1.71,76.5486,1
2234,2016-01-08 18:00:00-06,0.63165,60.52,0.24,0.48,-0.985291,1
2246,2016-01-08 19:00:00-06,1.0422333333333331,58.16,0.16,0.26,-3.3536599999999996,1
2258,2016-01-08 20:00:00-06,1.2718333333333331,55.61,0.11,0.82,-2.92939,1
2270,2016-01-08 21:00:00-06,1.2078166666666668,55.71,0.36,2.13,-2.94151,1
2282,2016-01-08 22:00:00-06,1.1801833333333331,55.53,0.5,2.62,-2.72099,1
2294,2016-01-08 23:00:00-06,1.2684166666666667,55.39,0.35,5.08,-2.72138,1
2306,2016-01-09 00:00:00-06,0.86585,54.77,0.65,5.57,-2.72138,0
2318,2016-01-09 01:00:00-06,1.14535,54.17,0.4,4.35,-1.7065299999999999,0
2330,2016-01-09 02:00:00-06,1.248133333333333,52.12,0.2,4.93,-2.72138,0
2342,2016-01-09 03:00:00-06,1.418383333333333,50.85,0.03,4.69,-2.78983,0
2354,2016-01-09 04:00:00-06,1.31585,49.08,0.02,4.8,-2.7223,0
2366,2016-01-09 05:00:00-06,1.7150666666666667,47.68,0.02,5.45,-3.05721,0
2378,2016-01-09 06:00:00-06,1.7513666666666667,46.28,0.03,5.81,-3.3241199999999997,0
2390,2016-01-09 07:00:00-06,1.7014,44.94,0.09,7.16,-3.04661,0
2402,2016-01-09 08:00:00-06,2.106066666666667,44.18,0.17,8.08,96.5951,0
2414,2016-01-09 09:00:00-06,2.1748,45.02,0.48,9.01,307.435,0
2426,2016-01-09 10:00:00-06,2.1266166666666666,47.18,0.25,9.7,495.721,0
2438,2016-01-09 11:00:00-06,2.3338,49.56,0.19,10.04,646.1469999999999,0
2450,2016-01-09 12:00:00-06,1.6549,50.73,0.26,10.12,730.58,0
2462,2016-01-09 13:00:00-06,1.3078,51.4,0.31,9.99,735.3660000000001,0
2474,2016-01-09 14:00:00-06,2.6198333333333332,50.78,0.36,10.29,698.692,0
2486,2016-01-09 15:00:00-06,3.737533333333333,49.14,0.24,10.53,501.337,0
2498,2016-01-09 16:00:00-06,4.100783333333333,47.24,0.26,9.38,379.68800000000005,0
2510,2016-01-09 17:00:00-06,2.981933333333333,45.22,0.42,10.16,183.61700000000002,0
2522,2016-01-09 18:00:00-06,2.3907333333333334,43.3,0.44,9.6,-0.974575,0
2534,2016-01-09 19:00:00-06,2.0951833333333334,42.62,0.61,9.41,-3.3161,0
2546,2016-01-09 20:00:00-06,2.535066666666667,41.7,0.6,8.97,-3.2886300000000004,0
2558,2016-01-09 21:00:00-06,3.0917166666666667,40.98,0.59,7.61,-2.98318,0
2570,2016-01-09 22:00:00-06,2.9893,39.94,0.27,7.2,-2.72308,0
2582,2016-01-09 23:00:00-06,5.7834,38.78,0.18,5.96,-3.06363,0
2594,2016-01-10 00:00:00-06,2.80235,37.53,0.26,5.99,-2.75245,0
2606,2016-01-10 01:00:00-06,2.811916666666667,36.74,0.26,6.21,-2.88895,0
2618,2016-01-10 02:00:00-06,2.6620833333333334,35.7,0.25,5.58,-2.72503,0
2630,2016-01-10 03:00:00-06,3.270633333333333,34.87,0.24,5.57,-2.72534,0
2642,2016-01-10 04:00:00-06,2.3656,33.93,0.24,5.51,-2.72593,0
2654,2016-01-10 05:00:00-06,3.8780166666666664,33.09,0.25,5.45,-2.6408099999999997,0
2666,2016-01-10 06:00:00-06,2.954333333333333,32.81,0.25,5.51,-2.78848,0
2678,2016-01-10 07:00:00-06,3.2696,32.85,0.25,5.15,-2.7263900000000003,0
2690,2016-01-10 08:00:00-06,5.532066666666666,33.45,0.25,4.69,98.3846,0
2702,2016-01-10 09:00:00-06,3.04455,36.4,0.25,6.72,305.726,0
2714,2016-01-10 10:00:00-06,3.2331833333333333,39.31,0.25,6.98,493.286,0
2726,2016-01-10 11:00:00-06,3.3462,41.66,0.25,6.0,642.173,0
2738,2016-01-10 12:00:00-06,2.5459666666666667,44.51,0.22,4.82,726.3,0
2750,2016-01-10 13:00:00-06,1.9611833333333333,46.3,0.22,4.42,740.045,0
2762,2016-01-10 14:00:00-06,1.6813,47.64,0.22,4.35,679.498,0
2774,2016-01-10 15:00:00-06,1.4186,48.42,0.28,3.77,551.374,0
2786,2016-01-10 16:00:00-06,2.4332833333333332,48.35,0.4,3.13,375.13,0
2798,2016-01-10 17:00:00-06,2.223066666666667,46.81,0.55,3.71,169.041,0
2810,2016-01-10 18:00:00-06,3.695383333333333,44.17,0.69,3.79,1.8374400000000002,0
2822,2016-01-10 19:00:00-06,2.8673,42.14,0.67,3.77,-2.72317,0
2834,2016-01-10 20:00:00-06,2.7052666666666667,41.25,0.63,2.91,-2.7241400000000002,0
2846,2016-01-10 21:00:00-06,2.4419,40.2,0.69,2.52,-2.72474,0
2858,2016-01-10 22:00:00-06,2.4931,39.36,0.61,3.24,-2.7251,0
2870,2016-01-10 23:00:00-06,3.0643,38.54,0.66,3.45,-2.72553,0
2882,2016-01-11 00:00:00-06,3.03015,38.75,0.61,2.61,-2.38512,1
2894,2016-01-11 01:00:00-06,2.77795,36.82,0.38,2.14,-1.9023299999999999,1
2906,2016-01-11 02:00:00-06,2.54185,35.56,0.3,1.61,-1.8738099999999998,1
2918,2016-01-11 03:00:00-06,3.5593,34.32,0.23,1.67,-1.6977400000000002,1
2930,2016-01-11 04:00:00-06,2.80685,34.25,0.22,1.99,-1.70318,1
2942,2016-01-11 05:00:00-06,2.7956333333333334,33.86,0.2,1.2,-1.70317,1
2954,2016-01-11 06:00:00-06,4.460466666666666,33.07,0.2,1.18,-1.70317,1
2966,2016-01-11 07:00:00-06,3.5379,34.02,0.22,0.85,-1.70297,1
2978,2016-01-11 08:00:00-06,2.92935,35.4,0.24,0.76,7.45873,1
2990,2016-01-11 09:00:00-06,2.967716666666667,38.65,0.24,1.44,38.0793,1
3002,2016-01-11 10:00:00-06,2.923233333333333,42.28,0.21,1.21,58.976000000000006,1
3014,2016-01-11 11:00:00-06,1.7307333333333332,45.77,0.33,1.19,100.476,1
3026,2016-01-11 12:00:00-06,1.4911333333333332,48.99,0.29,1.23,96.0593,1
3038,2016-01-11 13:00:00-06,1.1971,51.35,0.27,1.51,205.842,1
3050,2016-01-11 14:00:00-06,1.3395833333333331,52.74,0.27,1.43,133.966,1
3062,2016-01-11 15:00:00-06,1.3647,54.29,0.27,1.55,134.148,1
3074,2016-01-11 16:00:00-06,1.3817166666666667,54.25,0.31,1.17,36.3502,1
3086,2016-01-11 17:00:00-06,1.9352666666666667,53.32,0.29,1.42,15.6926,1
3098,2016-01-11 18:00:00-06,2.402966666666667,50.36,0.21,1.33,-1.02122,1
3110,2016-01-11 19:00:00-06,2.066516666666667,46.73,0.23,1.82,-1.83292,1
3122,2016-01-11 20:00:00-06,1.9663,44.19,0.21,1.26,-1.833,1
3134,2016-01-11 21:00:00-06,1.9914666666666667,42.17,0.02,0.47,-2.54245,1
3146,2016-01-11 22:00:00-06,2.2017333333333333,40.42,0.0,0.34,-1.7025299999999999,1
3158,2016-01-11 23:00:00-06,2.3791,38.6,0.0,0.72,-1.7023099999999998,1
3170,2016-01-12 00:00:00-06,3.4462,38.27,0.0,1.1,-1.7021700000000002,1
3182,2016-01-12 01:00:00-06,2.083683333333333,37.53,0.0,1.28,-1.70208,1
3194,2016-01-12 02:00:00-06,3.022,36.57,0.0,1.57,-1.70202,1
3206,2016-01-12 03:00:00-06,3.2260833333333334,35.76,0.0,1.59,-2.2412900000000002,1
3218,2016-01-12 04:00:00-06,2.0758,36.08,0.0,2.45,-1.7025299999999999,1
3230,2016-01-12 05:00:00-06,2.3641,35.86,0.01,2.72,-2.05424,1
3242,2016-01-12 06:00:00-06,4.09735,36.0,0.01,2.81,-2.04304,1
3254,2016-01-12 07:00:00-06,3.8758166666666662,36.9,0.01,2.45,-2.3835599999999997,1
3266,2016-01-12 08:00:00-06,3.30115,38.9,0.0,3.64,27.1961,1
3278,2016-01-12 09:00:00-06,2.0930166666666667,43.31,0.0,4.22,147.20600000000002,1
3290,2016-01-12 10:00:00-06,2.2209,49.14,0.01,2.73,226.84599999999998,1
3302,2016-01-12 11:00:00-06,2.1734666666666667,54.87,0.01,3.57,421.519,1
3314,2016-01-12 12:00:00-06,1.3832666666666669,58.98,0.01,3.09,370.30699999999996,1
3326,2016-01-12 13:00:00-06,0.5717333333333332,61.83,0.01,1.72,396.67800000000005,1
3338,2016-01-12 14:00:00-06,0.4962166666666666,63.2,0.01,0.98,562.524,1
3350,2016-01-12 15:00:00-06,0.5916833333333332,63.53,0.01,0.91,427.423,1
3362,2016-01-12 16:00:00-06,0.92035,63.32,0.01,0.69,130.026,1
3374,2016-01-12 17:00:00-06,1.34355,62.08,0.01,0.92,104.08,1
3386,2016-01-12 18:00:00-06,1.7190666666666667,57.14,0.01,2.46,0.9069209999999999,1
3398,2016-01-12 19:00:00-06,1.7184833333333331,53.09,0.0,1.72,-2.3075,1
3410,2016-01-12 20:00:00-06,1.4792166666666668,50.74,0.0,1.97,-2.38147,1
3422,2016-01-12 21:00:00-06,1.9110833333333332,47.18,0.0,1.95,-2.0927700000000002,1
3434,2016-01-12 22:00:00-06,1.7705,45.53,0.0,1.28,-2.25157,1
3446,2016-01-12 23:00:00-06,1.4701333333333333,44.05,0.0,1.12,-2.21208,1
3458,2016-01-13 00:00:00-06,2.5494833333333333,44.6,0.04,1.64,-2.38242,1
3470,2016-01-13 01:00:00-06,2.837483333333333,43.41,0.11,1.97,-2.72321,1
3482,2016-01-13 02:00:00-06,1.8179166666666668,43.07,0.11,2.69,-2.38282,1
3494,2016-01-13 03:00:00-06,1.668216666666667,42.58,0.14,2.47,-2.72323,1
3506,2016-01-13 04:00:00-06,2.1460833333333333,40.81,0.17,1.93,-2.72407,1
3518,2016-01-13 05:00:00-06,2.472933333333333,39.78,0.21,1.95,-2.7242,1
3530,2016-01-13 06:00:00-06,2.92175,38.71,0.25,1.3,-2.7242,1
3542,2016-01-13 07:00:00-06,3.2104166666666667,39.13,0.25,1.45,-2.04334,1
3554,2016-01-13 08:00:00-06,4.522483333333333,40.39,0.25,1.61,57.5718,1
3566,2016-01-13 09:00:00-06,1.9139,46.26,0.24,1.7,409.36,1
3578,2016-01-13 10:00:00-06,0.9230666666666664,51.95,0.28,2.88,158.49200000000002,1
3590,2016-01-13 11:00:00-06,1.1178,56.91,0.34,4.67,145.452,1
3602,2016-01-13 12:00:00-06,0.9609,60.94,0.36,5.18,174.173,1
3614,2016-01-13 13:00:00-06,1.169166666666667,62.95,0.32,5.78,372.26199999999994,1
3626,2016-01-13 14:00:00-06,0.8293833333333331,63.93,0.24,6.06,188.09900000000002,1
3638,2016-01-13 15:00:00-06,0.7743833333333331,64.87,0.18,6.19,76.3134,1
3650,2016-01-13 16:00:00-06,0.5240666666666666,64.46,0.2,6.05,154.349,1
3662,2016-01-13 17:00:00-06,0.8673333333333331,62.89,0.14,4.95,26.6239,1
3674,2016-01-13 18:00:00-06,1.8440666666666667,59.65,0.09,3.73,-0.691329,1
