,localhour,use,temperature,cloud_cover,wind_speed,GH,is_weekday
392,2016-01-02 08:00:00-06,0.12236666666666665,42.82,0.82,3.6,0.834837,0
404,2016-01-02 09:00:00-06,1.8936833333333332,43.91,0.88,3.65,8.29157,0
416,2016-01-02 10:00:00-06,1.9318666666666668,44.81,0.89,4.14,13.5164,0
428,2016-01-02 11:00:00-06,0.2292333333333333,45.84,0.89,3.61,42.2416,0
440,2016-01-02 12:00:00-06,0.1945,46.48,0.88,3.53,60.1026,0
452,2016-01-02 13:00:00-06,0.3419833333333333,46.94,0.83,3.03,65.9975,0
464,2016-01-02 14:00:00-06,0.1283333333333333,47.26,0.74,3.22,36.5113,0
476,2016-01-02 15:00:00-06,0.12501666666666664,47.76,0.71,2.99,47.8015,0
488,2016-01-02 16:00:00-06,1.7512166666666669,47.1,0.7,2.88,11.0005,0
500,2016-01-02 17:00:00-06,1.3400333333333332,46.45,0.88,2.17,21.1719,0
512,2016-01-02 18:00:00-06,1.4396,44.25,0.91,1.89,-1.70375,0
524,2016-01-02 19:00:00-06,0.37911666666666655,43.67,0.8,1.9,-1.87412,0
536,2016-01-02 20:00:00-06,0.4463333333333333,42.88,0.79,2.08,-1.6128799999999999,0
548,2016-01-02 21:00:00-06,0.62055,42.91,0.82,0.66,-1.26645,0
560,2016-01-02 22:00:00-06,3.86765,42.56,0.97,1.99,-1.2891700000000001,0
572,2016-01-02 23:00:00-06,0.36868333333333325,43.0,0.82,2.3,-1.363,0
584,2016-01-03 00:00:00-06,0.1634833333333333,42.3,0.9,2.94,-1.363,0
596,2016-01-03 01:00:00-06,0.3646,42.06,0.85,3.67,-1.363,0
608,2016-01-03 02:00:00-06,0.19866666666666666,41.63,0.81,3.06,-1.29485,0
620,2016-01-03 03:00:00-06,0.1272333333333333,41.72,0.75,2.49,-0.976816,0
632,2016-01-03 04:00:00-06,0.1271,41.8,0.67,3.05,-1.02225,0
644,2016-01-03 05:00:00-06,0.1268833333333333,41.96,0.85,3.35,-1.0563200000000001,0
656,2016-01-03 06:00:00-06,0.3149333333333333,42.54,0.89,3.14,-1.36289,0
668,2016-01-03 07:00:00-06,0.2343333333333333,42.81,0.83,2.63,-1.7034599999999998,0
680,2016-01-03 08:00:00-06,0.8927833333333332,42.89,0.56,2.9,26.6194,0
692,2016-01-03 09:00:00-06,1.9069333333333331,45.2,0.19,4.89,109.61200000000001,0
704,2016-01-03 10:00:00-06,2.3279,48.85,0.69,4.59,233.541,0
716,2016-01-03 11:00:00-06,0.4138833333333333,52.0,0.63,4.65,390.98199999999997,0
728,2016-01-03 12:00:00-06,0.4648,54.16,0.59,4.61,306.04200000000003,0
740,2016-01-03 13:00:00-06,0.3353333333333333,57.04,0.55,4.52,192.72099999999998,0
752,2016-01-03 14:00:00-06,0.5007166666666666,58.33,0.42,5.15,142.53799999999998,0
764,2016-01-03 15:00:00-06,0.29375,59.5,0.04,4.18,245.80200000000002,0
776,2016-01-03 16:00:00-06,0.32695,59.63,0.04,4.01,161.54399999999998,0
788,2016-01-03 17:00:00-06,0.3403666666666666,58.07,0.04,3.07,45.0467,0
800,2016-01-03 18:00:00-06,0.6996833333333332,53.78,0.02,2.14,-0.58436,0
812,2016-01-03 19:00:00-06,0.4680666666666666,50.92,0.0,2.25,-2.0481,0
824,2016-01-03 20:00:00-06,0.41135,47.05,0.0,2.25,-2.72382,0
836,2016-01-03 21:00:00-06,0.3687666666666666,43.99,0.0,1.77,-2.72428,0
848,2016-01-03 22:00:00-06,1.3504833333333333,41.97,0.0,3.05,-2.71922,0
860,2016-01-03 23:00:00-06,0.2273333333333333,40.57,0.0,3.07,-2.72507,0
872,2016-01-04 00:00:00-06,0.22338333333333327,42.08,0.12,2.89,-2.7253,1
884,2016-01-04 01:00:00-06,0.13051666666666664,41.0,0.13,3.31,-2.47002,1
896,2016-01-04 02:00:00-06,0.12915,41.23,0.13,3.16,-2.72553,1
908,2016-01-04 03:00:00-06,0.3332333333333333,40.04,0.13,2.39,-2.72572,1
920,2016-01-04 04:00:00-06,0.12846666666666665,38.93,0.13,3.0,-2.68624,1
932,2016-01-04 05:00:00-06,0.20225,38.64,0.13,4.52,-2.37957,1
944,2016-01-04 06:00:00-06,0.15806666666666666,37.6,0.13,3.44,-2.41364,1
956,2016-01-04 07:00:00-06,0.3276333333333333,37.06,0.13,3.32,-2.1978400000000002,1
968,2016-01-04 08:00:00-06,1.4176833333333332,37.45,0.13,3.98,48.4709,1
980,2016-01-04 09:00:00-06,1.7448666666666668,41.22,0.13,3.24,152.738,1
992,2016-01-04 10:00:00-06,1.6254833333333332,46.07,0.13,3.66,236.778,1
1004,2016-01-04 11:00:00-06,0.4912333333333332,49.51,0.12,3.25,500.024,1
1016,2016-01-04 12:00:00-06,0.20043333333333327,53.19,0.12,4.05,683.6569999999999,1
1028,2016-01-04 13:00:00-06,0.1362833333333333,55.1,0.14,3.77,719.077,1
1040,2016-01-04 14:00:00-06,0.1348833333333333,55.87,0.16,3.38,654.467,1
1052,2016-01-04 15:00:00-06,0.4171666666666666,55.98,0.14,4.38,525.263,1
1064,2016-01-04 16:00:00-06,1.3086166666666668,55.15,0.16,4.37,352.059,1
1076,2016-01-04 17:00:00-06,1.6353833333333332,53.42,0.18,4.18,137.42700000000002,1
1088,2016-01-04 18:00:00-06,0.4555666666666666,50.15,0.12,3.36,2.7545599999999997,1
1100,2016-01-04 19:00:00-06,2.228483333333333,47.16,0.04,3.08,-2.72211,1
1112,2016-01-04 20:00:00-06,0.66435,45.16,0.03,2.64,-2.72315,1
1124,2016-01-04 21:00:00-06,1.4411333333333332,42.65,0.03,2.53,-2.72364,1
1136,2016-01-04 22:00:00-06,0.4839666666666666,41.59,0.02,1.51,-2.04311,1
1148,2016-01-04 23:00:00-06,0.16721666666666665,39.51,0.03,1.63,-2.34958,1
1160,2016-01-05 00:00:00-06,0.39125,39.7,0.35,2.35,-2.7185900000000003,1
1172,2016-01-05 01:00:00-06,0.1238333333333333,38.4,0.42,2.2,-2.38397,1
1184,2016-01-05 02:00:00-06,0.12341666666666665,37.24,0.49,1.68,-2.60576,1
1196,2016-01-05 03:00:00-06,0.1233,36.73,0.55,1.73,-1.42499,1
1208,2016-01-05 04:00:00-06,0.3217666666666666,36.23,0.62,2.05,-1.70317,1
1220,2016-01-05 05:00:00-06,0.21985,36.28,0.68,2.46,-1.3623299999999998,1
1232,2016-01-05 06:00:00-06,0.12311666666666665,36.37,0.7,2.75,-1.9921099999999998,1
1244,2016-01-05 07:00:00-06,0.6819,36.95,0.61,3.3,-1.7026,1
1256,2016-01-05 08:00:00-06,1.1411666666666669,38.29,0.46,3.76,21.3903,1
1268,2016-01-05 09:00:00-06,2.5809333333333333,40.72,0.37,5.21,71.5287,1
1280,2016-01-05 10:00:00-06,2.484833333333333,43.42,0.37,5.16,177.791,1
1292,2016-01-05 11:00:00-06,0.3347666666666666,46.85,0.42,5.01,159.803,1
1304,2016-01-05 12:00:00-06,0.20916666666666664,50.21,0.46,4.18,207.55200000000002,1
1316,2016-01-05 13:00:00-06,2.324383333333333,52.54,0.45,4.34,142.982,1
1328,2016-01-05 14:00:00-06,0.38155,54.51,0.41,4.5,107.926,1
1340,2016-01-05 15:00:00-06,0.4823333333333332,55.28,0.45,4.86,82.9796,1
1352,2016-01-05 16:00:00-06,0.21555,55.2,0.72,4.76,42.1758,1
1364,2016-01-05 17:00:00-06,0.5999833333333332,54.2,0.79,4.1,16.2036,1
1376,2016-01-05 18:00:00-06,0.5521333333333333,52.72,0.93,3.83,-1.70087,1
1388,2016-01-05 19:00:00-06,0.3549,51.24,0.93,4.46,-2.12608,1
1400,2016-01-05 20:00:00-06,0.414,50.14,0.73,4.84,-2.38124,1
1412,2016-01-05 21:00:00-06,1.3269833333333332,49.52,0.88,4.84,-1.70113,1
1424,2016-01-05 22:00:00-06,1.6021333333333332,48.89,0.97,4.51,-1.9450900000000002,1
1436,2016-01-05 23:00:00-06,0.1979,48.64,0.97,4.62,-1.8884,1
1448,2016-01-06 00:00:00-06,0.15091666666666664,47.96,0.89,3.5,-1.8602299999999998,1
1460,2016-01-06 01:00:00-06,0.1280833333333333,47.53,0.76,3.35,-1.85457,1
1472,2016-01-06 02:00:00-06,0.1282,47.01,0.86,2.92,-2.3820200000000002,1
1484,2016-01-06 03:00:00-06,0.3310833333333333,46.87,0.84,2.91,-2.4841,1
1496,2016-01-06 04:00:00-06,0.22266666666666665,46.57,0.88,2.73,-2.13821,1
1508,2016-01-06 05:00:00-06,0.1311833333333333,46.04,0.86,2.14,-1.72417,1
1520,2016-01-06 06:00:00-06,0.12601666666666664,46.06,1.0,1.78,-2.3822900000000002,1
1532,2016-01-06 07:00:00-06,0.19436666666666666,46.13,0.88,2.56,-1.7698,1
1544,2016-01-06 08:00:00-06,0.2578666666666666,46.35,0.72,2.47,35.4754,1
1556,2016-01-06 09:00:00-06,1.658,47.15,0.53,2.94,52.6909,1
1568,2016-01-06 10:00:00-06,0.4972333333333332,48.39,0.58,3.0,487.342,1
1580,2016-01-06 11:00:00-06,0.3322666666666666,50.01,0.69,3.62,384.32199999999995,1
1592,2016-01-06 12:00:00-06,0.4075833333333333,51.39,0.75,3.08,335.901,1
1604,2016-01-06 13:00:00-06,0.3025166666666666,52.32,0.7,3.9,155.946,1
1616,2016-01-06 14:00:00-06,0.18555,53.05,0.57,2.87,186.982,1
1628,2016-01-06 15:00:00-06,0.28075,53.7,0.52,3.16,396.49699999999996,1
1640,2016-01-06 16:00:00-06,0.4682,53.82,0.6,3.41,200.68599999999998,1
1652,2016-01-06 17:00:00-06,0.45655,53.42,0.67,2.15,88.9366,1
1664,2016-01-06 18:00:00-06,1.1950166666666668,52.75,0.69,2.41,-0.753328,1
1676,2016-01-06 19:00:00-06,0.4547333333333333,52.42,1.0,1.77,-2.9064799999999997,1
1688,2016-01-06 20:00:00-06,0.4974833333333332,52.46,1.0,1.83,-2.7198700000000002,1
1700,2016-01-06 21:00:00-06,0.6376333333333332,52.59,1.0,0.64,-2.69215,1
1712,2016-01-06 22:00:00-06,0.8015,52.29,1.0,1.6,-2.7204900000000003,1
1724,2016-01-06 23:00:00-06,0.2279,52.21,1.0,1.61,-2.60753,1
1736,2016-01-07 00:00:00-06,0.1507833333333333,52.39,0.88,1.02,-2.7212400000000003,1
1748,2016-01-07 01:00:00-06,0.1338833333333333,51.47,0.82,1.87,-2.38121,1
1760,2016-01-07 02:00:00-06,0.3357333333333333,51.36,0.76,1.79,-1.8879599999999999,1
1772,2016-01-07 03:00:00-06,0.1335333333333333,51.22,0.71,1.35,-1.7122,1
1784,2016-01-07 04:00:00-06,0.2282333333333333,51.08,0.72,1.35,-1.72354,1
1796,2016-01-07 05:00:00-06,0.10841666666666663,50.65,0.75,1.56,-1.8766200000000002,1
1808,2016-01-07 06:00:00-06,0.1064,50.08,0.81,2.32,-2.38119,1
1820,2016-01-07 07:00:00-06,0.31135,49.34,0.75,1.36,-2.38082,1
1832,2016-01-07 08:00:00-06,0.10396666666666664,49.84,0.72,2.78,21.9625,1
1844,2016-01-07 09:00:00-06,1.00075,51.06,0.76,3.14,113.986,1
1856,2016-01-07 10:00:00-06,0.17731666666666665,53.57,0.74,2.92,145.411,1
1868,2016-01-07 11:00:00-06,0.3777333333333333,56.43,0.57,2.98,129.97,1
1880,2016-01-07 12:00:00-06,0.3421833333333333,60.28,0.18,1.86,361.695,1
1892,2016-01-07 13:00:00-06,0.17766666666666664,65.13,0.16,1.92,209.547,1
1904,2016-01-07 14:00:00-06,0.1929,68.19,0.12,2.19,567.729,1
1916,2016-01-07 15:00:00-06,0.32565,70.23,0.09,2.94,526.735,1
1928,2016-01-07 16:00:00-06,0.289,69.54,0.08,2.6,352.14099999999996,1
1940,2016-01-07 17:00:00-06,0.20911666666666665,67.18,0.1,3.99,151.954,1
1952,2016-01-07 18:00:00-06,0.4037333333333333,62.73,0.1,3.75,-0.26621999999999996,1
1964,2016-01-07 19:00:00-06,0.4238333333333333,59.93,0.0,3.54,-3.1560900000000003,1
1976,2016-01-07 20:00:00-06,0.7222666666666665,56.88,0.0,2.93,-3.20814,1
1988,2016-01-07 21:00:00-06,0.3548833333333333,55.24,0.0,2.66,-3.39605,1
2000,2016-01-07 22:00:00-06,0.3163333333333333,54.02,0.0,2.04,-2.97689,1
2012,2016-01-07 23:00:00-06,0.42285,52.74,0.01,2.06,-2.7223,1
2024,2016-01-08 00:00:00-06,0.16765,50.62,0.17,2.71,-2.7223,1
2036,2016-01-08 01:00:00-06,0.1177833333333333,49.06,0.15,2.29,-1.88293,1
2048,2016-01-08 02:00:00-06,0.12601666666666664,47.83,0.13,3.21,-2.06407,1
2060,2016-01-08 03:00:00-06,0.16986666666666664,46.86,0.08,2.22,-2.11499,1
2072,2016-01-08 04:00:00-06,0.2463666666666666,45.89,0.08,1.21,-2.3816900000000003,1
2084,2016-01-08 05:00:00-06,0.1773333333333333,46.02,0.13,2.18,-1.84323,1
2096,2016-01-08 06:00:00-06,0.12471666666666666,45.42,0.21,2.74,-2.0417099999999997,1
2108,2016-01-08 07:00:00-06,0.10318333333333332,45.25,0.29,2.52,-1.8712799999999998,1
2120,2016-01-08 08:00:00-06,0.19813333333333327,46.18,0.2,1.07,44.695,1
2132,2016-01-08 09:00:00-06,1.16935,48.91,0.2,1.04,200.065,1
2144,2016-01-08 10:00:00-06,0.20926666666666666,51.99,0.83,1.02,417.158,1
2156,2016-01-08 11:00:00-06,0.3122166666666666,55.57,0.87,2.1,718.319,1
2168,2016-01-08 12:00:00-06,0.3486333333333333,60.05,0.4,4.03,477.962,1
2180,2016-01-08 13:00:00-06,0.1423,61.63,0.4,3.96,460.81300000000005,1
2192,2016-01-08 14:00:00-06,0.11036666666666664,62.8,0.37,3.02,317.875,1
2204,2016-01-08 15:00:00-06,0.3289,63.67,0.2,2.97,183.55599999999998,1
2216,2016-01-08 16:00:00-06,0.3531333333333333,63.98,0.26,2.35,173.593,1
2228,2016-01-08 17:00:00-06,0.40821666666666656,63.02,0.28,1.71,76.5486,1
2240,2016-01-08 18:00:00-06,0.4670333333333332,60.52,0.24,0.48,-0.985291,1
2252,2016-01-08 19:00:00-06,2.13265,58.16,0.16,0.26,-3.3536599999999996,1
2264,2016-01-08 20:00:00-06,0.6256166666666666,55.61,0.11,0.82,-2.92939,1
2276,2016-01-08 21:00:00-06,0.4420833333333333,55.71,0.36,2.13,-2.94151,1
2288,2016-01-08 22:00:00-06,0.60085,55.53,0.5,2.62,-2.72099,1
2300,2016-01-08 23:00:00-06,0.22265,55.39,0.35,5.08,-2.72138,1
2312,2016-01-09 00:00:00-06,0.16261666666666666,54.77,0.65,5.57,-2.72138,0
2324,2016-01-09 01:00:00-06,0.20106666666666664,54.17,0.4,4.35,-1.7065299999999999,0
2336,2016-01-09 02:00:00-06,0.3301833333333333,52.12,0.2,4.93,-2.72138,0
2348,2016-01-09 03:00:00-06,0.10435,50.85,0.03,4.69,-2.78983,0
2360,2016-01-09 04:00:00-06,0.10556666666666664,49.08,0.02,4.8,-2.7223,0
2372,2016-01-09 05:00:00-06,0.13165,47.68,0.02,5.45,-3.05721,0
2384,2016-01-09 06:00:00-06,0.3803333333333333,46.28,0.03,5.81,-3.3241199999999997,0
2396,2016-01-09 07:00:00-06,0.10235,44.94,0.09,7.16,-3.04661,0
2408,2016-01-09 08:00:00-06,0.10291666666666664,44.18,0.17,8.08,96.5951,0
2420,2016-01-09 09:00:00-06,1.245766666666667,45.02,0.48,9.01,307.435,0
2432,2016-01-09 10:00:00-06,0.19331666666666664,47.18,0.25,9.7,495.721,0
2444,2016-01-09 11:00:00-06,0.6565166666666666,49.56,0.19,10.04,646.1469999999999,0
2456,2016-01-09 12:00:00-06,0.32625,50.73,0.26,10.12,730.58,0
2468,2016-01-09 13:00:00-06,0.5330333333333332,51.4,0.31,9.99,735.3660000000001,0
2480,2016-01-09 14:00:00-06,0.2956833333333333,50.78,0.36,10.29,698.692,0
2492,2016-01-09 15:00:00-06,0.50425,49.14,0.24,10.53,501.337,0
2504,2016-01-09 16:00:00-06,0.40566666666666656,47.24,0.26,9.38,379.68800000000005,0
2516,2016-01-09 17:00:00-06,0.3224833333333333,45.22,0.42,10.16,183.61700000000002,0
2528,2016-01-09 18:00:00-06,0.4782,43.3,0.44,9.6,-0.974575,0
2540,2016-01-09 19:00:00-06,0.5753833333333332,42.62,0.61,9.41,-3.3161,0
2552,2016-01-09 20:00:00-06,0.3902333333333333,41.7,0.6,8.97,-3.2886300000000004,0
2564,2016-01-09 21:00:00-06,0.39336666666666653,40.98,0.59,7.61,-2.98318,0
2576,2016-01-09 22:00:00-06,3.7103,39.94,0.27,7.2,-2.72308,0
2588,2016-01-09 23:00:00-06,0.20678333333333326,38.78,0.18,5.96,-3.06363,0
2600,2016-01-10 00:00:00-06,0.1599333333333333,37.53,0.26,5.99,-2.75245,0
2612,2016-01-10 01:00:00-06,0.3471666666666666,36.74,0.26,6.21,-2.88895,0
2624,2016-01-10 02:00:00-06,0.15771666666666664,35.7,0.25,5.58,-2.72503,0
2636,2016-01-10 03:00:00-06,0.14191666666666666,34.87,0.24,5.57,-2.72534,0
2648,2016-01-10 04:00:00-06,0.21878333333333327,33.93,0.24,5.51,-2.72593,0
2660,2016-01-10 05:00:00-06,0.3042166666666666,33.09,0.25,5.45,-2.6408099999999997,0
2672,2016-01-10 06:00:00-06,1.8767833333333332,32.81,0.25,5.51,-2.78848,0
2684,2016-01-10 07:00:00-06,0.3276333333333333,32.85,0.25,5.15,-2.7263900000000003,0
2696,2016-01-10 08:00:00-06,0.3270166666666666,33.45,0.25,4.69,98.3846,0
2708,2016-01-10 09:00:00-06,2.868783333333333,36.4,0.25,6.72,305.726,0
2720,2016-01-10 10:00:00-06,2.27495,39.31,0.25,6.98,493.286,0
2732,2016-01-10 11:00:00-06,0.8705166666666666,41.66,0.25,6.0,642.173,0
2744,2016-01-10 12:00:00-06,0.9726,44.51,0.22,4.82,726.3,0
2756,2016-01-10 13:00:00-06,0.3742666666666665,46.3,0.22,4.42,740.045,0
2768,2016-01-10 14:00:00-06,2.8783333333333334,47.64,0.22,4.35,679.498,0
2780,2016-01-10 15:00:00-06,0.7906333333333331,48.42,0.28,3.77,551.374,0
2792,2016-01-10 16:00:00-06,0.888683333333333,48.35,0.4,3.13,375.13,0
2804,2016-01-10 17:00:00-06,1.1599,46.81,0.55,3.71,169.041,0
2816,2016-01-10 18:00:00-06,2.2283666666666666,44.17,0.69,3.79,1.8374400000000002,0
2828,2016-01-10 19:00:00-06,0.4618333333333332,42.14,0.67,3.77,-2.72317,0
2840,2016-01-10 20:00:00-06,1.1667,41.25,0.63,2.91,-2.7241400000000002,0
2852,2016-01-10 21:00:00-06,1.91205,40.2,0.69,2.52,-2.72474,0
2864,2016-01-10 22:00:00-06,0.7066,39.36,0.61,3.24,-2.7251,0
2876,2016-01-10 23:00:00-06,0.2732,38.54,0.66,3.45,-2.72553,0
2888,2016-01-11 00:00:00-06,0.11308333333333333,38.75,0.61,2.61,-2.38512,1
2900,2016-01-11 01:00:00-06,0.12575,36.82,0.38,2.14,-1.9023299999999999,1
2912,2016-01-11 02:00:00-06,0.3357,35.56,0.3,1.61,-1.8738099999999998,1
2924,2016-01-11 03:00:00-06,0.1770833333333333,34.32,0.23,1.67,-1.6977400000000002,1
2936,2016-01-11 04:00:00-06,2.7980666666666667,34.25,0.22,1.99,-1.70318,1
2948,2016-01-11 05:00:00-06,0.10553333333333333,33.86,0.2,1.2,-1.70317,1
2960,2016-01-11 06:00:00-06,2.3735833333333334,33.07,0.2,1.18,-1.70317,1
2972,2016-01-11 07:00:00-06,0.15831666666666666,34.02,0.22,0.85,-1.70297,1
2984,2016-01-11 08:00:00-06,2.2508,35.4,0.24,0.76,7.45873,1
2996,2016-01-11 09:00:00-06,3.00995,38.65,0.24,1.44,38.0793,1
3008,2016-01-11 10:00:00-06,1.6583666666666668,42.28,0.21,1.21,58.976000000000006,1
3020,2016-01-11 11:00:00-06,0.4386,45.77,0.33,1.19,100.476,1
3032,2016-01-11 12:00:00-06,0.7816666666666666,48.99,0.29,1.23,96.0593,1
3044,2016-01-11 13:00:00-06,0.4615333333333332,51.35,0.27,1.51,205.842,1
3056,2016-01-11 14:00:00-06,0.3269,52.74,0.27,1.43,133.966,1
3068,2016-01-11 15:00:00-06,0.1337333333333333,54.29,0.27,1.55,134.148,1
3080,2016-01-11 16:00:00-06,0.2902,54.25,0.31,1.17,36.3502,1
3092,2016-01-11 17:00:00-06,0.8355333333333331,53.32,0.29,1.42,15.6926,1
3104,2016-01-11 18:00:00-06,0.5832333333333332,50.36,0.21,1.33,-1.02122,1
3116,2016-01-11 19:00:00-06,0.4187,46.73,0.23,1.82,-1.83292,1
3128,2016-01-11 20:00:00-06,0.48155,44.19,0.21,1.26,-1.833,1
3140,2016-01-11 21:00:00-06,0.5163333333333332,42.17,0.02,0.47,-2.54245,1
3152,2016-01-11 22:00:00-06,0.6891666666666666,40.42,0.0,0.34,-1.7025299999999999,1
3164,2016-01-11 23:00:00-06,0.3266166666666666,38.6,0.0,0.72,-1.7023099999999998,1
3176,2016-01-12 00:00:00-06,0.13756666666666664,38.27,0.0,1.1,-1.7021700000000002,1
3188,2016-01-12 01:00:00-06,0.1308333333333333,37.53,0.0,1.28,-1.70208,1
3200,2016-01-12 02:00:00-06,0.2411333333333333,36.57,0.0,1.57,-1.70202,1
3212,2016-01-12 03:00:00-06,0.3042,35.76,0.0,1.59,-2.2412900000000002,1
3224,2016-01-12 04:00:00-06,0.13686666666666664,36.08,0.0,2.45,-1.7025299999999999,1
3236,2016-01-12 05:00:00-06,0.1268333333333333,35.86,0.01,2.72,-2.05424,1
3248,2016-01-12 06:00:00-06,0.12666666666666665,36.0,0.01,2.81,-2.04304,1
3260,2016-01-12 07:00:00-06,3.2811,36.9,0.01,2.45,-2.3835599999999997,1
3272,2016-01-12 08:00:00-06,4.1790666666666665,38.9,0.0,3.64,27.1961,1
3284,2016-01-12 09:00:00-06,4.455516666666666,43.31,0.0,4.22,147.20600000000002,1
3296,2016-01-12 10:00:00-06,2.130933333333333,49.14,0.01,2.73,226.84599999999998,1
3308,2016-01-12 11:00:00-06,1.3727166666666668,54.87,0.01,3.57,421.519,1
3320,2016-01-12 12:00:00-06,1.73255,58.98,0.01,3.09,370.30699999999996,1
3332,2016-01-12 13:00:00-06,0.15991666666666665,61.83,0.01,1.72,396.67800000000005,1
3344,2016-01-12 14:00:00-06,0.7052166666666666,63.2,0.01,0.98,562.524,1
3356,2016-01-12 15:00:00-06,0.8976333333333331,63.53,0.01,0.91,427.423,1
3368,2016-01-12 16:00:00-06,0.3172166666666666,63.32,0.01,0.69,130.026,1
3380,2016-01-12 17:00:00-06,0.43911666666666654,62.08,0.01,0.92,104.08,1
3392,2016-01-12 18:00:00-06,0.36945,57.14,0.01,2.46,0.9069209999999999,1
3404,2016-01-12 19:00:00-06,0.4863333333333332,53.09,0.0,1.72,-2.3075,1
3416,2016-01-12 20:00:00-06,0.3194333333333333,50.74,0.0,1.97,-2.38147,1
3428,2016-01-12 21:00:00-06,0.38095,47.18,0.0,1.95,-2.0927700000000002,1
3440,2016-01-12 22:00:00-06,0.5516666666666666,45.53,0.0,1.28,-2.25157,1
3452,2016-01-12 23:00:00-06,0.3272833333333333,44.05,0.0,1.12,-2.21208,1
3464,2016-01-13 00:00:00-06,1.91165,44.6,0.04,1.64,-2.38242,1
3476,2016-01-13 01:00:00-06,0.1241,43.41,0.11,1.97,-2.72321,1
3488,2016-01-13 02:00:00-06,1.9090666666666667,43.07,0.11,2.69,-2.38282,1
3500,2016-01-13 03:00:00-06,0.20926666666666666,42.58,0.14,2.47,-2.72323,1
3512,2016-01-13 04:00:00-06,1.7667666666666668,40.81,0.17,1.93,-2.72407,1
3524,2016-01-13 05:00:00-06,0.78305,39.78,0.21,1.95,-2.7242,1
3536,2016-01-13 06:00:00-06,1.28875,38.71,0.25,1.3,-2.7242,1
3548,2016-01-13 07:00:00-06,1.9299166666666667,39.13,0.25,1.45,-2.04334,1
3560,2016-01-13 08:00:00-06,0.122,40.39,0.25,1.61,57.5718,1
3572,2016-01-13 09:00:00-06,1.5487833333333332,46.26,0.24,1.7,409.36,1
3584,2016-01-13 10:00:00-06,0.1292,51.95,0.28,2.88,158.49200000000002,1
3596,2016-01-13 11:00:00-06,1.5152166666666669,56.91,0.34,4.67,145.452,1
3608,2016-01-13 12:00:00-06,0.18903333333333328,60.94,0.36,5.18,174.173,1
3620,2016-01-13 13:00:00-06,0.3878666666666665,62.95,0.32,5.78,372.26199999999994,1
3632,2016-01-13 14:00:00-06,0.16886666666666664,63.93,0.24,6.06,188.09900000000002,1
3644,2016-01-13 15:00:00-06,0.20563333333333328,64.87,0.18,6.19,76.3134,1
