,localhour,use,temperature,cloud_cover,wind_speed,GH,is_weekday
2011,2016-01-07 23:00:00-06,0.7692333333333331,52.74,0.01,2.06,-2.7223,1
2023,2016-01-08 00:00:00-06,0.6940166666666666,50.62,0.17,2.71,-2.7223,1
2035,2016-01-08 01:00:00-06,0.6781333333333333,49.06,0.15,2.29,-1.88293,1
2047,2016-01-08 02:00:00-06,0.6908666666666666,47.83,0.13,3.21,-2.06407,1
2059,2016-01-08 03:00:00-06,0.68955,46.86,0.08,2.22,-2.11499,1
2071,2016-01-08 04:00:00-06,3.0277833333333333,45.89,0.08,1.21,-2.3816900000000003,1
2083,2016-01-08 05:00:00-06,1.1181333333333332,46.02,0.13,2.18,-1.84323,1
2095,2016-01-08 06:00:00-06,0.8537166666666666,45.42,0.21,2.74,-2.0417099999999997,1
2107,2016-01-08 07:00:00-06,1.2768666666666668,45.25,0.29,2.52,-1.8712799999999998,1
2119,2016-01-08 08:00:00-06,0.6679166666666666,46.18,0.2,1.07,44.695,1
2131,2016-01-08 09:00:00-06,0.7655,48.91,0.2,1.04,200.065,1
2143,2016-01-08 10:00:00-06,0.6956333333333332,51.99,0.83,1.02,417.158,1
2155,2016-01-08 11:00:00-06,0.6791166666666666,55.57,0.87,2.1,718.319,1
2167,2016-01-08 12:00:00-06,0.6688166666666666,60.05,0.4,4.03,477.962,1
2179,2016-01-08 13:00:00-06,0.6814666666666666,61.63,0.4,3.96,460.81300000000005,1
2191,2016-01-08 14:00:00-06,0.6830333333333332,62.8,0.37,3.02,317.875,1
2203,2016-01-08 15:00:00-06,0.6796,63.67,0.2,2.97,183.55599999999998,1
2215,2016-01-08 16:00:00-06,0.6774166666666666,63.98,0.26,2.35,173.593,1
2227,2016-01-08 17:00:00-06,0.6567833333333332,63.02,0.28,1.71,76.5486,1
2239,2016-01-08 18:00:00-06,1.10855,60.52,0.24,0.48,-0.985291,1
2251,2016-01-08 19:00:00-06,1.6613666666666669,58.16,0.16,0.26,-3.3536599999999996,1
2263,2016-01-08 20:00:00-06,1.0063,55.61,0.11,0.82,-2.92939,1
2275,2016-01-08 21:00:00-06,0.9895833333333331,55.71,0.36,2.13,-2.94151,1
2287,2016-01-08 22:00:00-06,1.03895,55.53,0.5,2.62,-2.72099,1
2299,2016-01-08 23:00:00-06,0.9089833333333333,55.39,0.35,5.08,-2.72138,1
2311,2016-01-09 00:00:00-06,0.8444166666666666,54.77,0.65,5.57,-2.72138,0
2323,2016-01-09 01:00:00-06,0.7642833333333331,54.17,0.4,4.35,-1.7065299999999999,0
2335,2016-01-09 02:00:00-06,0.69705,52.12,0.2,4.93,-2.72138,0
2347,2016-01-09 03:00:00-06,0.7733333333333331,50.85,0.03,4.69,-2.78983,0
2359,2016-01-09 04:00:00-06,3.9914333333333327,49.08,0.02,4.8,-2.7223,0
2371,2016-01-09 05:00:00-06,1.3214666666666668,47.68,0.02,5.45,-3.05721,0
2383,2016-01-09 06:00:00-06,0.6791666666666666,46.28,0.03,5.81,-3.3241199999999997,0
2395,2016-01-09 07:00:00-06,0.6889166666666666,44.94,0.09,7.16,-3.04661,0
2407,2016-01-09 08:00:00-06,0.9004166666666666,44.18,0.17,8.08,96.5951,0
2419,2016-01-09 09:00:00-06,1.3289666666666669,45.02,0.48,9.01,307.435,0
2431,2016-01-09 10:00:00-06,1.1650166666666668,47.18,0.25,9.7,495.721,0
2443,2016-01-09 11:00:00-06,1.0371333333333332,49.56,0.19,10.04,646.1469999999999,0
2455,2016-01-09 12:00:00-06,1.54815,50.73,0.26,10.12,730.58,0
2467,2016-01-09 13:00:00-06,1.2132333333333332,51.4,0.31,9.99,735.3660000000001,0
2479,2016-01-09 14:00:00-06,0.7870166666666666,50.78,0.36,10.29,698.692,0
2491,2016-01-09 15:00:00-06,0.7273333333333332,49.14,0.24,10.53,501.337,0
2503,2016-01-09 16:00:00-06,0.67085,47.24,0.26,9.38,379.68800000000005,0
2515,2016-01-09 17:00:00-06,0.6684166666666665,45.22,0.42,10.16,183.61700000000002,0
2527,2016-01-09 18:00:00-06,0.6701333333333332,43.3,0.44,9.6,-0.974575,0
2539,2016-01-09 19:00:00-06,0.6838833333333332,42.62,0.61,9.41,-3.3161,0
2551,2016-01-09 20:00:00-06,0.8558166666666666,41.7,0.6,8.97,-3.2886300000000004,0
2563,2016-01-09 21:00:00-06,0.89295,40.98,0.59,7.61,-2.98318,0
2575,2016-01-09 22:00:00-06,0.7428833333333331,39.94,0.27,7.2,-2.72308,0
2587,2016-01-09 23:00:00-06,0.7747666666666666,38.78,0.18,5.96,-3.06363,0
2599,2016-01-10 00:00:00-06,0.7087166666666666,37.53,0.26,5.99,-2.75245,0
2611,2016-01-10 01:00:00-06,1.4540333333333333,36.74,0.26,6.21,-2.88895,0
2623,2016-01-10 02:00:00-06,4.00285,35.7,0.25,5.58,-2.72503,0
2635,2016-01-10 03:00:00-06,4.0029,34.87,0.24,5.57,-2.72534,0
2647,2016-01-10 04:00:00-06,3.98815,33.93,0.24,5.51,-2.72593,0
2659,2016-01-10 05:00:00-06,1.9418666666666669,33.09,0.25,5.45,-2.6408099999999997,0
2671,2016-01-10 06:00:00-06,0.7116166666666666,32.81,0.25,5.51,-2.78848,0
2683,2016-01-10 07:00:00-06,0.67995,32.85,0.25,5.15,-2.7263900000000003,0
2695,2016-01-10 08:00:00-06,0.8144833333333331,33.45,0.25,4.69,98.3846,0
2707,2016-01-10 09:00:00-06,1.115033333333333,36.4,0.25,6.72,305.726,0
2719,2016-01-10 10:00:00-06,2.291116666666667,39.31,0.25,6.98,493.286,0
2731,2016-01-10 11:00:00-06,3.5521166666666666,41.66,0.25,6.0,642.173,0
2743,2016-01-10 12:00:00-06,1.1009666666666669,44.51,0.22,4.82,726.3,0
2755,2016-01-10 13:00:00-06,1.9627,46.3,0.22,4.42,740.045,0
2767,2016-01-10 14:00:00-06,2.85825,47.64,0.22,4.35,679.498,0
2779,2016-01-10 15:00:00-06,3.07175,48.42,0.28,3.77,551.374,0
2791,2016-01-10 16:00:00-06,1.4836833333333332,48.35,0.4,3.13,375.13,0
2803,2016-01-10 17:00:00-06,1.1788833333333333,46.81,0.55,3.71,169.041,0
2815,2016-01-10 18:00:00-06,1.9388,44.17,0.69,3.79,1.8374400000000002,0
2827,2016-01-10 19:00:00-06,1.6584833333333333,42.14,0.67,3.77,-2.72317,0
2839,2016-01-10 20:00:00-06,1.4640666666666668,41.25,0.63,2.91,-2.7241400000000002,0
2851,2016-01-10 21:00:00-06,0.9676833333333332,40.2,0.69,2.52,-2.72474,0
2863,2016-01-10 22:00:00-06,0.7402666666666666,39.36,0.61,3.24,-2.7251,0
2875,2016-01-10 23:00:00-06,0.71285,38.54,0.66,3.45,-2.72553,0
2887,2016-01-11 00:00:00-06,0.8109,38.75,0.61,2.61,-2.38512,1
2899,2016-01-11 01:00:00-06,0.7584833333333331,36.82,0.38,2.14,-1.9023299999999999,1
2911,2016-01-11 02:00:00-06,0.7194333333333331,35.56,0.3,1.61,-1.8738099999999998,1
2923,2016-01-11 03:00:00-06,0.6962666666666666,34.32,0.23,1.67,-1.6977400000000002,1
2935,2016-01-11 04:00:00-06,0.70375,34.25,0.22,1.99,-1.70318,1
2947,2016-01-11 05:00:00-06,1.5337833333333333,33.86,0.2,1.2,-1.70317,1
2959,2016-01-11 06:00:00-06,1.0467166666666667,33.07,0.2,1.18,-1.70317,1
2971,2016-01-11 07:00:00-06,0.9258666666666664,34.02,0.22,0.85,-1.70297,1
2983,2016-01-11 08:00:00-06,0.6899666666666666,35.4,0.24,0.76,7.45873,1
2995,2016-01-11 09:00:00-06,0.6921,38.65,0.24,1.44,38.0793,1
3007,2016-01-11 10:00:00-06,0.6910666666666666,42.28,0.21,1.21,58.976000000000006,1
3019,2016-01-11 11:00:00-06,0.6938166666666666,45.77,0.33,1.19,100.476,1
3031,2016-01-11 12:00:00-06,0.6997,48.99,0.29,1.23,96.0593,1
3043,2016-01-11 13:00:00-06,0.7897166666666666,51.35,0.27,1.51,205.842,1
3055,2016-01-11 14:00:00-06,0.7003166666666666,52.74,0.27,1.43,133.966,1
3067,2016-01-11 15:00:00-06,0.6989166666666666,54.29,0.27,1.55,134.148,1
3079,2016-01-11 16:00:00-06,0.7194833333333333,54.25,0.31,1.17,36.3502,1
3091,2016-01-11 17:00:00-06,0.70195,53.32,0.29,1.42,15.6926,1
3103,2016-01-11 18:00:00-06,0.6759833333333332,50.36,0.21,1.33,-1.02122,1
3115,2016-01-11 19:00:00-06,0.8447833333333331,46.73,0.23,1.82,-1.83292,1
3127,2016-01-11 20:00:00-06,0.7554333333333331,44.19,0.21,1.26,-1.833,1
3139,2016-01-11 21:00:00-06,0.7244666666666665,42.17,0.02,0.47,-2.54245,1
3151,2016-01-11 22:00:00-06,0.73875,40.42,0.0,0.34,-1.7025299999999999,1
3163,2016-01-11 23:00:00-06,0.72095,38.6,0.0,0.72,-1.7023099999999998,1
3175,2016-01-12 00:00:00-06,0.6882333333333333,38.27,0.0,1.1,-1.7021700000000002,1
3187,2016-01-12 01:00:00-06,0.66535,37.53,0.0,1.28,-1.70208,1
3199,2016-01-12 02:00:00-06,0.7420166666666665,36.57,0.0,1.57,-1.70202,1
3211,2016-01-12 03:00:00-06,2.274833333333333,35.76,0.0,1.59,-2.2412900000000002,1
3223,2016-01-12 04:00:00-06,4.0087166666666665,36.08,0.0,2.45,-1.7025299999999999,1
3235,2016-01-12 05:00:00-06,2.3438166666666667,35.86,0.01,2.72,-2.05424,1
3247,2016-01-12 06:00:00-06,1.23485,36.0,0.01,2.81,-2.04304,1
3259,2016-01-12 07:00:00-06,2.230933333333333,36.9,0.01,2.45,-2.3835599999999997,1
3271,2016-01-12 08:00:00-06,0.6937,38.9,0.0,3.64,27.1961,1
3283,2016-01-12 09:00:00-06,0.6874333333333332,43.31,0.0,4.22,147.20600000000002,1
3295,2016-01-12 10:00:00-06,0.68925,49.14,0.01,2.73,226.84599999999998,1
3307,2016-01-12 11:00:00-06,0.6925333333333332,54.87,0.01,3.57,421.519,1
3319,2016-01-12 12:00:00-06,0.6954333333333332,58.98,0.01,3.09,370.30699999999996,1
3331,2016-01-12 13:00:00-06,0.6818833333333332,61.83,0.01,1.72,396.67800000000005,1
3343,2016-01-12 14:00:00-06,0.6815166666666665,63.2,0.01,0.98,562.524,1
3355,2016-01-12 15:00:00-06,0.7762333333333331,63.53,0.01,0.91,427.423,1
3367,2016-01-12 16:00:00-06,0.7485666666666666,63.32,0.01,0.69,130.026,1
3379,2016-01-12 17:00:00-06,0.7181666666666666,62.08,0.01,0.92,104.08,1
3391,2016-01-12 18:00:00-06,0.94085,57.14,0.01,2.46,0.9069209999999999,1
3403,2016-01-12 19:00:00-06,0.9854833333333332,53.09,0.0,1.72,-2.3075,1
3415,2016-01-12 20:00:00-06,0.962,50.74,0.0,1.97,-2.38147,1
3427,2016-01-12 21:00:00-06,0.78035,47.18,0.0,1.95,-2.0927700000000002,1
3439,2016-01-12 22:00:00-06,0.7220166666666665,45.53,0.0,1.28,-2.25157,1
3451,2016-01-12 23:00:00-06,0.7124,44.05,0.0,1.12,-2.21208,1
3463,2016-01-13 00:00:00-06,0.67805,44.6,0.04,1.64,-2.38242,1
3475,2016-01-13 01:00:00-06,0.6851166666666666,43.41,0.11,1.97,-2.72321,1
3487,2016-01-13 02:00:00-06,0.6710333333333331,43.07,0.11,2.69,-2.38282,1
3499,2016-01-13 03:00:00-06,0.6697333333333332,42.58,0.14,2.47,-2.72323,1
3511,2016-01-13 04:00:00-06,0.77295,40.81,0.17,1.93,-2.72407,1
3523,2016-01-13 05:00:00-06,0.7042333333333332,39.78,0.21,1.95,-2.7242,1
3535,2016-01-13 06:00:00-06,1.0069,38.71,0.25,1.3,-2.7242,1
3547,2016-01-13 07:00:00-06,1.3572166666666667,39.13,0.25,1.45,-2.04334,1
3559,2016-01-13 08:00:00-06,1.1211666666666669,40.39,0.25,1.61,57.5718,1
3571,2016-01-13 09:00:00-06,0.6887666666666666,46.26,0.24,1.7,409.36,1
3583,2016-01-13 10:00:00-06,0.6817166666666666,51.95,0.28,2.88,158.49200000000002,1
3595,2016-01-13 11:00:00-06,0.6781833333333332,56.91,0.34,4.67,145.452,1
3607,2016-01-13 12:00:00-06,0.6878333333333332,60.94,0.36,5.18,174.173,1
3619,2016-01-13 13:00:00-06,0.69525,62.95,0.32,5.78,372.26199999999994,1
3631,2016-01-13 14:00:00-06,0.6894666666666666,63.93,0.24,6.06,188.09900000000002,1
3643,2016-01-13 15:00:00-06,0.6825666666666667,64.87,0.18,6.19,76.3134,1
3655,2016-01-13 16:00:00-06,0.68365,64.46,0.2,6.05,154.349,1
