"",localhour,use,temperature,cloud_cover,wind_speed,GH,is_weekday,GH_month,GH_week,use_month,use_week
9058,2016-02-01 10:00:00-06,0.27395,60.05,0.72,3.94,510.218,1,13.5164,464.32099999999997,0.8522833333333331,0.3289166666666666
9070,2016-02-01 11:00:00-06,0.3026666666666666,63.38,0.76,4.73,663.888,1,42.2416,360.561,0.7305833333333333,0.2933166666666666
9082,2016-02-01 12:00:00-06,0.2403666666666666,65.94,0.65,6.16,766.074,1,60.1026,639.696,0.7308666666666666,0.2664333333333333
9094,2016-02-01 13:00:00-06,0.24485,67.95,0.55,6.84,784.2189999999999,1,65.9975,691.5260000000001,0.8511666666666666,0.3499
9106,2016-02-01 14:00:00-06,0.3399666666666666,70.33,0.29,7.06,738.443,1,36.5113,393.96,0.4584833333333333,0.3357333333333333
9118,2016-02-01 15:00:00-06,0.2829,71.74,0.21,7.86,602.284,1,47.8015,348.74800000000005,0.67175,0.2668666666666666
9130,2016-02-01 16:00:00-06,0.2875666666666666,72.78,0.16,7.44,428.26,1,11.0005,166.47299999999998,0.7570166666666666,1.1408833333333332
9142,2016-02-01 17:00:00-06,0.9934333333333332,73.25,0.15,7.75,214.923,1,21.1719,94.6888,1.25155,0.80965
9154,2016-02-01 18:00:00-06,0.72505,71.72,0.08,8.71,25.7141,1,-1.70375,2.3949599999999998,0.8448833333333331,0.3031333333333333
9166,2016-02-01 19:00:00-06,0.52225,69.39,0.06,10.31,-3.3975699999999995,1,-1.87412,-2.7185200000000003,0.6613833333333332,0.2735666666666666
9178,2016-02-01 20:00:00-06,0.3615166666666666,67.32,0.13,11.63,-2.80985,1,-1.6128799999999999,-2.62276,0.7992166666666666,1.5366166666666667
9190,2016-02-01 21:00:00-06,0.3665166666666666,65.53,0.51,10.81,-2.7195400000000003,1,-1.26645,-2.70819,0.76805,1.0895666666666668
9202,2016-02-01 22:00:00-06,0.2348,65.17,0.77,8.13,-2.71976,1,-1.2891700000000001,-2.5553,0.6416666666666666,0.2639
9214,2016-02-01 23:00:00-06,0.2424333333333333,64.85,0.81,6.31,-2.71997,1,-1.363,-2.61249,0.4888333333333332,0.2690666666666666
9226,2016-02-02 00:00:00-06,0.2224333333333333,63.3,0.62,6.13,-2.72004,1,-1.363,-2.3804,0.4278333333333333,0.2564
9238,2016-02-02 01:00:00-06,0.2516833333333333,60.61,0.5,5.95,-2.86179,1,-1.363,-2.3805099999999997,0.4732666666666666,0.2417833333333333
9250,2016-02-02 02:00:00-06,0.26855,57.88,0.3,6.12,-2.72045,1,-1.29485,-2.38048,0.4292833333333333,0.25105
9262,2016-02-02 03:00:00-06,0.3977333333333333,55.38,0.16,6.22,-2.78281,1,-0.976816,-2.38081,0.4544333333333333,0.2671333333333333
9274,2016-02-02 04:00:00-06,0.3203833333333333,53.89,0.29,7.25,-2.89616,1,-1.02225,-2.46599,0.4680666666666666,0.3093166666666666
9286,2016-02-02 05:00:00-06,0.52155,52.68,0.15,6.71,-2.81687,1,-1.0563200000000001,-2.72138,0.4727166666666666,0.6146833333333332
9298,2016-02-02 06:00:00-06,2.2602333333333333,51.55,0.11,6.72,-3.3559300000000003,1,-1.36289,-2.72138,0.4218833333333333,0.9759333333333332
9310,2016-02-02 07:00:00-06,2.8223333333333334,51.8,0.1,5.71,-2.72138,1,-1.7034599999999998,-2.60799,0.57585,0.8998333333333332
9322,2016-02-02 08:00:00-06,0.2453166666666666,52.7,0.06,5.39,20.7222,1,26.6194,13.794,0.6349166666666666,0.5640166666666666
9334,2016-02-02 09:00:00-06,0.2270833333333333,55.4,0.02,6.3,86.5032,1,109.61200000000001,100.64,1.021283333333333,0.5003333333333332
9346,2016-02-02 10:00:00-06,0.22761666666666666,58.98,0.01,7.71,186.62,1,233.541,258.418,0.5604666666666666,0.5011166666666667
9358,2016-02-02 11:00:00-06,0.25215,61.78,0.01,9.38,463.345,1,390.98199999999997,547.691,1.6276666666666668,0.4992833333333332
9370,2016-02-02 12:00:00-06,0.2359666666666666,64.0,0.02,10.0,764.63,1,306.04200000000003,714.404,1.2631666666666668,0.44385
9382,2016-02-02 13:00:00-06,0.2384666666666666,65.58,0.0,9.02,792.877,1,192.72099999999998,254.90900000000002,0.73415,0.3731
9394,2016-02-02 14:00:00-06,0.3521166666666666,67.53,0.0,8.01,738.3539999999999,1,142.53799999999998,134.635,0.4544333333333333,1.1227833333333332
9406,2016-02-02 15:00:00-06,0.3414666666666666,68.0,0.0,7.05,625.523,1,245.80200000000002,208.362,2.693516666666667,0.8547166666666666
9418,2016-02-02 16:00:00-06,0.25125,67.76,0.0,5.54,434.397,1,161.54399999999998,81.6698,0.7366166666666665,0.7835666666666666
9430,2016-02-02 17:00:00-06,0.25715,66.38,0.02,4.32,224.25599999999997,1,45.0467,30.6723,0.7728166666666666,0.9187
9442,2016-02-02 18:00:00-06,0.8584833333333332,63.69,0.02,2.99,28.1152,1,-0.58436,2.5914,2.1942166666666667,0.8477833333333331
9454,2016-02-02 19:00:00-06,0.4525833333333333,59.9,0.02,2.45,-3.8061199999999995,1,-2.0481,-1.86591,0.3666,0.7328166666666664
9466,2016-02-02 20:00:00-06,0.39166666666666655,56.52,0.0,3.44,-3.39983,1,-2.72382,-1.70197,0.2549333333333333,0.6769666666666666
9478,2016-02-02 21:00:00-06,0.46025,54.51,0.0,3.8,-3.1798900000000003,1,-2.72428,-1.70202,0.2442666666666666,0.5381833333333332
9490,2016-02-02 22:00:00-06,0.2769,53.45,0.0,4.36,-3.40173,1,-2.71922,-1.70202,0.42775,0.6024333333333332
9502,2016-02-02 23:00:00-06,0.2349166666666666,51.32,0.0,4.66,-3.05668,1,-2.72507,-1.70202,0.4445833333333333,0.4496333333333333
9514,2016-02-03 00:00:00-06,0.2374166666666666,49.01,0.0,5.67,-2.99453,1,-2.7253,-1.7020400000000002,0.4722,0.5378166666666666
9526,2016-02-03 01:00:00-06,0.2371833333333333,48.16,0.0,6.15,-2.72267,1,-2.47002,-1.70218,0.4944833333333332,0.5605333333333332
9538,2016-02-03 02:00:00-06,0.3157833333333333,46.39,0.0,6.64,-2.81374,1,-2.72553,-1.7023,0.4811,0.5303333333333332
9550,2016-02-03 03:00:00-06,0.3060833333333333,44.48,0.0,6.99,-2.72323,1,-2.72572,-1.7763099999999998,0.44376666666666653,0.4675833333333332
9562,2016-02-03 04:00:00-06,0.3492333333333333,43.28,0.0,6.54,-2.72323,1,-2.68624,-2.02034,0.4432333333333333,0.44706666666666656
9574,2016-02-03 05:00:00-06,0.6318,41.9,0.0,6.3,-2.72371,1,-2.37957,-3.77408,0.5406666666666666,0.72605
9586,2016-02-03 06:00:00-06,0.91145,40.81,0.0,6.14,-2.7241400000000002,1,-2.41364,-2.04316,0.9033333333333332,0.9774833333333331
9598,2016-02-03 07:00:00-06,0.4354,40.38,0.01,6.25,-2.7408799999999998,1,-2.1978400000000002,-2.04315,0.7267,0.5553333333333332
9610,2016-02-03 08:00:00-06,0.42911666666666654,40.08,0.0,6.91,86.2322,1,48.4709,8.67802,0.49675,0.51685
9622,2016-02-03 09:00:00-06,0.4535833333333333,42.24,0.0,8.11,276.585,1,152.738,69.7307,0.43131666666666657,0.4763
9634,2016-02-03 10:00:00-06,0.27825,45.35,0.02,8.02,530.431,1,236.778,59.3378,0.2903833333333333,0.41336666666666655
9646,2016-02-03 11:00:00-06,0.2407,49.25,0.12,8.18,691.0269999999999,1,500.024,118.99,0.2466333333333333,0.3608666666666666
9658,2016-02-03 12:00:00-06,0.2575833333333333,51.82,0.11,7.26,772.5010000000001,1,683.6569999999999,161.075,0.22055,0.2808666666666666
9670,2016-02-03 13:00:00-06,0.2545833333333333,54.26,0.0,7.49,801.5060000000001,1,719.077,126.71600000000001,0.22203333333333328,0.2364
9682,2016-02-03 14:00:00-06,0.2891,55.88,0.0,7.72,750.938,1,654.467,180.697,0.2448,0.277
9694,2016-02-03 15:00:00-06,0.3424833333333333,57.09,0.0,7.69,631.024,1,525.263,162.612,0.36433333333333323,0.2928333333333333
9706,2016-02-03 16:00:00-06,0.2678833333333333,57.14,0.0,7.0,445.13599999999997,1,352.059,205.173,0.4700333333333332,0.3003333333333333
9718,2016-02-03 17:00:00-06,0.2395166666666666,55.18,0.0,6.36,232.882,1,137.42700000000002,49.4642,0.9438666666666664,0.2458333333333333
9730,2016-02-03 18:00:00-06,0.5749833333333332,52.8,0.0,5.68,32.2436,1,2.7545599999999997,4.88432,2.277616666666667,0.9934166666666664
9742,2016-02-03 19:00:00-06,0.7824666666666666,50.17,0.01,4.15,-3.5764400000000003,1,-2.72211,-2.20127,1.7708666666666668,1.4599166666666668
9754,2016-02-03 20:00:00-06,0.9738,47.76,0.0,4.27,-3.4019699999999995,1,-2.72315,-2.38282,0.5864666666666666,1.69415
9766,2016-02-03 21:00:00-06,1.5407166666666667,45.71,0.0,3.42,-3.19334,1,-2.72364,-2.72337,0.42935,3.033583333333333
9778,2016-02-03 22:00:00-06,0.365,43.1,0.0,2.49,-3.0636200000000002,1,-2.04311,-2.7298,0.38626666666666654,0.6748666666666666
9790,2016-02-03 23:00:00-06,0.4094833333333333,40.54,0.01,2.89,-2.9729900000000002,1,-2.34958,-2.72476,0.4462333333333333,0.6469166666666666
9802,2016-02-04 00:00:00-06,0.4895333333333332,38.57,0.0,3.24,-2.72412,1,-2.7185900000000003,-2.7253,0.4813333333333332,0.7110666666666666
9814,2016-02-04 01:00:00-06,0.57435,38.05,0.0,3.3,-2.72427,1,-2.38397,-2.7255700000000003,0.4191833333333333,0.63585
9826,2016-02-04 02:00:00-06,0.4592833333333333,36.84,0.0,3.06,-2.89527,1,-2.60576,-2.5840099999999997,0.4446833333333333,0.6408333333333333
9838,2016-02-04 03:00:00-06,0.5044333333333332,36.33,0.0,3.2,-3.00326,1,-1.42499,-2.726,0.43865,0.6601
9850,2016-02-04 04:00:00-06,0.4512666666666666,35.01,0.0,2.95,-2.72518,1,-1.70317,-2.72612,0.4068,0.6168
9862,2016-02-04 05:00:00-06,0.6667666666666666,34.25,0.0,2.96,-2.72553,1,-1.3623299999999998,-2.72646,0.68545,0.6937833333333332
9874,2016-02-04 06:00:00-06,1.9551833333333333,33.16,0.0,2.38,-3.06623,1,-1.9921099999999998,-2.72655,0.7824,1.12005
9886,2016-02-04 07:00:00-06,0.8063,32.92,0.01,2.73,-2.72598,1,-1.7026,-2.72655,0.4505333333333333,0.8472
9898,2016-02-04 08:00:00-06,0.7033166666666666,34.76,0.01,2.79,121.244,1,21.3903,110.82,0.4987,0.6917
9910,2016-02-04 09:00:00-06,0.4521666666666666,40.61,0.01,2.21,327.024,1,71.5287,312.295,0.5424833333333332,0.5672833333333333
9922,2016-02-04 10:00:00-06,0.30255,45.66,0.02,2.1,538.7869999999999,1,177.791,520.535,0.4280833333333333,0.4853
9934,2016-02-04 11:00:00-06,0.9351833333333333,49.82,0.02,2.07,695.949,1,159.803,676.2660000000001,0.299,0.3598833333333333
9946,2016-02-04 12:00:00-06,0.8468666666666665,53.01,0.04,2.08,791.534,1,207.55200000000002,768.738,0.2520833333333333,0.3663166666666666
9958,2016-02-04 13:00:00-06,0.6562833333333332,55.03,0.02,1.46,813.4839999999999,1,142.982,788.586,0.2375833333333333,0.3600333333333333
9970,2016-02-04 14:00:00-06,0.4905666666666666,56.44,0.03,1.51,750.9630000000001,1,107.926,737.7919999999999,0.22191666666666665,0.37661666666666654
9982,2016-02-04 15:00:00-06,0.41735,57.39,0.03,2.46,639.9259999999999,1,82.9796,616.93,0.21333333333333326,0.46615
9994,2016-02-04 16:00:00-06,0.3782,57.42,0.1,1.31,449.10400000000004,1,42.1758,424.539,0.2838833333333333,0.7724
10006,2016-02-04 17:00:00-06,0.7505666666666666,56.11,0.12,1.12,234.467,1,16.2036,216.53599999999997,0.2288833333333333,0.2731833333333333
10018,2016-02-04 18:00:00-06,0.7837,53.6,0.07,2.16,33.7915,1,-1.70087,23.8256,0.8698833333333331,0.5818
10030,2016-02-04 19:00:00-06,0.9071,49.86,0.0,2.28,-3.36275,1,-2.12608,-3.89874,1.2693166666666669,0.6409666666666666
10042,2016-02-04 20:00:00-06,0.8226166666666666,46.95,0.0,2.66,-3.08059,1,-2.38124,-3.92271,1.8033666666666668,0.3491333333333333
10054,2016-02-04 21:00:00-06,0.8040833333333332,44.87,0.0,1.3,-3.0587400000000002,1,-1.70113,-3.3394699999999995,0.7753166666666667,0.2328
10066,2016-02-04 22:00:00-06,0.6534333333333332,41.04,0.0,0.75,-2.84348,1,-1.9450900000000002,-2.98316,0.7146666666666666,0.2415
10078,2016-02-04 23:00:00-06,0.5850166666666666,39.28,0.0,0.76,-3.06502,1,-1.8884,-3.05167,0.6734666666666665,0.2270833333333333
10090,2016-02-05 00:00:00-06,0.6885,38.56,0.14,0.61,-2.8102099999999997,1,-1.8602299999999998,-2.75725,0.71275,0.2277833333333333
10102,2016-02-05 01:00:00-06,0.5817833333333332,37.56,0.12,0.55,-2.86707,1,-1.85457,-2.84826,0.7090166666666666,0.3477833333333333
10114,2016-02-05 02:00:00-06,0.54605,35.81,0.04,0.7,-2.8278,1,-2.3820200000000002,-2.72418,0.7098833333333332,0.41326666666666656
10126,2016-02-05 03:00:00-06,0.5478333333333332,35.22,0.02,0.33,-3.0667400000000002,1,-2.4841,-2.73,0.6830833333333332,0.4452
10138,2016-02-05 04:00:00-06,0.5892333333333332,34.88,0.01,0.38,-2.7261599999999997,1,-2.13821,-2.72485,0.6953333333333332,0.42456666666666654
10150,2016-02-05 05:00:00-06,0.9260833333333331,33.56,0.0,0.8,-2.72645,1,-1.72417,-2.72507,0.90025,0.6540833333333332
10162,2016-02-05 06:00:00-06,1.0863833333333333,33.41,0.0,1.1,-3.06727,1,-2.3822900000000002,-2.8331,1.2148333333333332,1.084
10174,2016-02-05 07:00:00-06,0.8117166666666666,33.72,0.01,1.06,-2.67548,1,-1.7698,-2.72552,0.6428833333333333,0.5784
10186,2016-02-05 08:00:00-06,0.4824333333333332,36.62,0.0,0.69,116.399,1,35.4754,105.052,0.59665,0.45215
10198,2016-02-05 09:00:00-06,0.32235,42.64,0.0,1.6,312.048,1,52.6909,327.07,0.4790333333333332,0.3256166666666666
10210,2016-02-05 10:00:00-06,0.2909833333333333,47.6,0.01,3.35,515.53,1,487.342,485.9,0.4233833333333333,0.2730166666666666
10222,2016-02-05 11:00:00-06,0.3389333333333333,52.64,0.02,3.71,682.932,1,384.32199999999995,692.795,0.57595,0.27515
10234,2016-02-05 12:00:00-06,0.2657166666666666,56.66,0.03,4.95,828.2339999999999,1,335.901,741.221,0.5523333333333332,0.2912666666666666
10246,2016-02-05 13:00:00-06,0.2580166666666666,58.49,0.03,5.26,168.97799999999998,1,155.946,816.81,0.6739833333333332,0.2889666666666666
10258,2016-02-05 14:00:00-06,0.2984333333333333,59.46,0.03,5.09,107.87700000000001,1,186.982,699.703,0.6142166666666666,0.3322666666666666
10270,2016-02-05 15:00:00-06,0.2725666666666666,59.64,0.02,5.2,84.977,1,396.49699999999996,585.003,1.9839166666666668,0.3610166666666666
10282,2016-02-05 16:00:00-06,0.2879166666666666,59.97,0.01,4.75,80.948,1,200.68599999999998,296.813,1.6238333333333332,0.2977833333333333
10294,2016-02-05 17:00:00-06,1.1784666666666668,58.39,0.07,4.07,55.3537,1,88.9366,247.713,1.78265,0.2444833333333333
10306,2016-02-05 18:00:00-06,1.0416,55.93,0.44,2.93,4.00767,1,-0.753328,26.9389,1.08045,0.2669666666666666
10318,2016-02-05 19:00:00-06,1.3407833333333332,53.96,0.73,3.15,-2.2450099999999997,1,-2.9064799999999997,-3.3991300000000004,0.6195166666666666,0.2336333333333333
10330,2016-02-05 20:00:00-06,0.3367666666666666,54.1,0.9,3.21,-2.38121,1,-2.7198700000000002,-3.21913,0.5272333333333332,0.2266333333333333
10342,2016-02-05 21:00:00-06,1.0983666666666667,53.01,0.79,3.26,-2.38121,1,-2.69215,-2.88576,0.4227,0.2333
10354,2016-02-05 22:00:00-06,0.9030166666666666,52.41,0.72,3.9,-2.72145,1,-2.7204900000000003,-2.72169,0.5573166666666666,0.3002833333333333
10366,2016-02-05 23:00:00-06,0.5145666666666666,51.69,0.36,4.03,-3.06252,1,-2.60753,-2.72229,0.4871833333333332,0.42381666666666656
10378,2016-02-06 00:00:00-06,0.38465,48.2,0.31,4.11,-2.72273,0,-2.7212400000000003,-2.85275,0.4764333333333332,0.2369
10390,2016-02-06 01:00:00-06,0.4296833333333333,46.99,0.17,3.55,-2.74591,0,-2.38121,-2.7223,0.4300833333333333,0.23315
10402,2016-02-06 02:00:00-06,0.39005,46.07,0.25,2.91,-2.72323,0,-1.8879599999999999,-2.7225099999999998,0.4172833333333333,0.2975666666666666
10414,2016-02-06 03:00:00-06,0.40061666666666657,45.11,0.08,4.13,-1.9973599999999998,0,-1.7122,-2.72275,0.5324333333333332,0.36033333333333323
10426,2016-02-06 04:00:00-06,0.4587166666666666,43.69,0.06,5.23,-2.82539,0,-1.72354,-2.72284,0.44605,0.3847
10438,2016-02-06 05:00:00-06,0.39661666666666656,42.83,0.03,5.18,-2.72377,0,-1.8766200000000002,-2.77993,0.6176666666666666,0.39516666666666656
10450,2016-02-06 06:00:00-06,0.4778333333333332,42.57,0.0,7.61,-3.00791,0,-2.38119,-3.08059,0.74335,0.4108833333333333
10462,2016-02-06 07:00:00-06,0.7489166666666666,42.64,0.01,7.5,-2.5823099999999997,0,-2.38082,-2.96718,0.5032166666666666,0.43901666666666656
10474,2016-02-06 08:00:00-06,0.6085,44.01,0.01,9.32,122.23100000000001,0,21.9625,57.914,0.457,0.5600666666666666
10486,2016-02-06 09:00:00-06,0.4992833333333332,46.37,0.01,10.34,319.346,0,113.986,336.356,0.6215,0.8021333333333331
10498,2016-02-06 10:00:00-06,0.3306,49.95,0.01,11.25,535.943,0,145.411,532.352,0.5815166666666666,0.56625
10510,2016-02-06 11:00:00-06,0.3138,53.52,0.01,12.23,699.4110000000001,0,129.97,676.9680000000001,0.36935,0.3380833333333333
10522,2016-02-06 12:00:00-06,0.2733666666666666,56.19,0.01,11.82,806.492,0,361.695,574.793,0.2496833333333333,0.26505
10534,2016-02-06 13:00:00-06,0.3190833333333333,57.99,0.01,11.64,828.2810000000001,0,209.547,763.17,0.2321166666666666,0.2764166666666666
10546,2016-02-06 14:00:00-06,0.3370333333333333,59.03,0.01,10.83,780.934,0,567.729,734.775,0.2402333333333333,0.2964166666666666
10558,2016-02-06 15:00:00-06,0.3327333333333333,59.56,0.01,9.48,656.2760000000001,0,526.735,610.207,0.3616166666666666,0.41301666666666653
10570,2016-02-06 16:00:00-06,0.2499,59.18,0.01,8.3,469.971,0,352.14099999999996,270.906,0.3224166666666666,0.30515
10582,2016-02-06 17:00:00-06,0.2978666666666666,58.19,0.02,6.87,253.822,0,151.954,286.651,0.5455333333333332,0.2858666666666666
10594,2016-02-06 18:00:00-06,0.7069666666666666,54.92,0.01,4.52,42.9153,0,-0.26621999999999996,14.3547,0.72385,0.4557666666666666
10606,2016-02-06 19:00:00-06,0.2418666666666666,51.66,0.01,3.85,-4.08064,0,-3.1560900000000003,-2.7191,0.7192833333333332,1.44555
10618,2016-02-06 20:00:00-06,0.5277833333333332,48.47,0.0,2.71,-4.0822400000000005,0,-3.20814,-2.47028,1.2744166666666668,0.4535666666666666
10630,2016-02-06 21:00:00-06,0.8008333333333331,45.99,0.0,1.4,-3.56736,0,-3.39605,-2.71983,0.32365,0.3794833333333333
10642,2016-02-06 22:00:00-06,0.4760333333333332,43.48,0.0,0.79,-3.35851,0,-2.97689,-2.39738,0.2710333333333333,0.4368833333333333
10654,2016-02-06 23:00:00-06,0.5466166666666666,40.96,0.0,0.63,-3.53455,0,-2.7223,-2.4372,0.2386166666666666,0.36648333333333327
10666,2016-02-07 00:00:00-06,0.5307833333333332,40.11,0.01,1.46,-3.3994699999999995,0,-2.7223,-2.72055,0.37976666666666653,0.26235
10678,2016-02-07 01:00:00-06,0.42751666666666654,37.91,0.0,1.76,-3.3599900000000003,0,-1.88293,-2.7208900000000003,0.3192666666666666,0.2873333333333333
10690,2016-02-07 02:00:00-06,0.42295,36.41,0.0,1.7,-2.82157,0,-2.06407,-2.72103,0.28735,0.28625
10702,2016-02-07 03:00:00-06,0.4842,35.33,0.0,1.4,-2.83933,0,-2.11499,-2.72138,0.36688333333333323,0.2534666666666666
10714,2016-02-07 04:00:00-06,0.4208,34.54,0.0,2.03,-2.79983,0,-2.3816900000000003,-2.72138,0.38696666666666657,0.2679333333333333
10726,2016-02-07 05:00:00-06,0.4883833333333332,33.64,0.0,1.84,-2.72618,0,-1.84323,-2.72138,0.6975833333333332,0.2623
10738,2016-02-07 06:00:00-06,0.4553333333333333,33.38,0.0,1.59,-3.02164,0,-2.0417099999999997,-3.40173,0.9829333333333332,0.2564166666666666
10750,2016-02-07 07:00:00-06,0.5025166666666666,34.47,0.01,1.83,-2.6409,0,-1.8712799999999998,-3.1579599999999997,0.4611666666666666,0.3073666666666666
10762,2016-02-07 08:00:00-06,3.4978333333333333,36.46,0.0,2.23,157.872,0,44.695,104.113,0.39856666666666657,0.5786
10774,2016-02-07 09:00:00-06,0.5623833333333332,42.79,0.01,2.99,344.57,0,200.065,303.21299999999997,0.39885,0.3266833333333333
10786,2016-02-07 10:00:00-06,0.3315166666666666,48.09,0.0,4.61,553.635,0,417.158,517.529,0.4168333333333333,0.3081
10798,2016-02-07 11:00:00-06,0.3049666666666666,53.27,0.0,4.89,696.7660000000001,0,718.319,670.2869999999999,0.37416666666666654,0.8514166666666666
10810,2016-02-07 12:00:00-06,0.3367166666666666,57.14,0.0,5.66,821.075,0,477.962,759.02,0.3100833333333333,0.3400833333333333
10822,2016-02-07 13:00:00-06,0.2829833333333333,60.83,0.0,6.08,843.035,0,460.81300000000005,782.034,0.3303,0.2483666666666666
10834,2016-02-07 14:00:00-06,0.4891,63.02,0.0,6.95,802.88,0,317.875,724.258,0.5378166666666666,0.40445
10846,2016-02-07 15:00:00-06,0.5282666666666666,64.65,0.0,5.94,446.215,0,183.55599999999998,600.888,0.6158166666666666,0.2907166666666666
10858,2016-02-07 16:00:00-06,0.40935,64.89,0.0,5.27,487.908,0,173.593,416.6,0.3790833333333333,2.5034666666666667
10870,2016-02-07 17:00:00-06,0.2628333333333333,63.82,0.0,3.78,180.222,0,76.5486,221.80900000000003,0.6898333333333332,0.2885
10882,2016-02-07 18:00:00-06,0.84565,60.79,0.0,3.09,17.9655,0,-0.985291,25.26,1.0026666666666664,0.8458833333333331
10894,2016-02-07 19:00:00-06,0.89165,57.17,0.05,3.48,-3.3994199999999997,0,-3.3536599999999996,-4.75239,0.5786333333333332,0.615
