"",localhour,use,temperature,cloud_cover,wind_speed,GH,is_weekday,GH_month,GH_week,use_month,use_week
8879,2016-01-31 19:00:00-06,3.122983333333333,69.17,0.0,2.21,-4.75239,0,-2.0441,-2.80463,0.8974166666666666,1.6652833333333332
8891,2016-01-31 20:00:00-06,3.5170166666666667,66.1,0.0,1.64,-4.7544,0,-2.23153,-2.7204200000000003,0.9007166666666666,2.152966666666667
8903,2016-01-31 21:00:00-06,4.1141,63.09,0.0,1.31,-3.18253,0,-2.17475,-2.72051,0.9055833333333332,1.0302833333333332
8915,2016-01-31 22:00:00-06,0.6782666666666666,60.57,0.0,2.05,-3.39923,0,-2.01009,-2.7204900000000003,0.9050833333333332,1.12735
8927,2016-01-31 23:00:00-06,0.4022,60.11,0.0,4.03,-2.8845,0,-1.78865,-2.7205,0.8882,1.10605
8939,2016-02-01 00:00:00-06,0.2752166666666666,58.91,0.2,3.39,-2.3465,1,-1.9477400000000002,-2.72091,0.8628833333333331,1.5441333333333331
8951,2016-02-01 01:00:00-06,0.3625166666666666,56.56,0.2,2.79,-2.2671,1,-2.0442,-2.7212,0.8897666666666666,1.2056666666666669
8963,2016-02-01 02:00:00-06,0.2713166666666666,54.91,0.07,2.53,-2.72055,1,-2.03852,-2.72138,0.93265,0.8834833333333331
8975,2016-02-01 03:00:00-06,0.3676,53.39,0.04,1.99,-2.36916,1,-2.04445,-2.72138,0.8971333333333331,0.8478833333333331
8987,2016-02-01 04:00:00-06,0.2795,53.27,0.32,1.03,-2.27297,1,-1.70373,-2.72138,0.86375,0.8786166666666666
8999,2016-02-01 05:00:00-06,0.44406666666666655,53.26,0.44,0.48,-2.19932,1,-1.70375,-2.72138,0.8985833333333331,0.8457333333333331
9011,2016-02-01 06:00:00-06,0.6699833333333332,53.24,0.5,0.66,-2.31835,1,-2.0445,-2.72138,0.9129166666666666,1.2677666666666667
9023,2016-02-01 07:00:00-06,0.8449,54.36,0.54,1.42,-1.71165,1,-2.3000599999999998,-2.72705,0.9132833333333332,1.3997
9035,2016-02-01 08:00:00-06,0.6510666666666666,54.87,0.57,2.59,93.0911,1,0.834837,56.9053,0.8664666666666666,1.1679
9047,2016-02-01 09:00:00-06,0.73055,57.05,0.62,3.05,291.15,1,8.29157,248.423,0.8784,1.1211166666666668
9059,2016-02-01 10:00:00-06,0.4929,60.05,0.72,3.94,510.218,1,13.5164,464.32099999999997,0.8995333333333331,1.05285
9071,2016-02-01 11:00:00-06,0.3950333333333333,63.38,0.76,4.73,663.888,1,42.2416,360.561,0.8947,1.19715
9083,2016-02-01 12:00:00-06,0.2406,65.94,0.65,6.16,766.074,1,60.1026,639.696,0.8755666666666666,1.16755
9095,2016-02-01 13:00:00-06,0.3412166666666666,67.95,0.55,6.84,784.2189999999999,1,65.9975,691.5260000000001,0.8648333333333331,1.17765
9107,2016-02-01 14:00:00-06,0.2450333333333333,70.33,0.29,7.06,738.443,1,36.5113,393.96,0.8871166666666666,1.0894666666666668
9119,2016-02-01 15:00:00-06,0.3486,71.74,0.21,7.86,602.284,1,47.8015,348.74800000000005,0.8922333333333331,1.2284666666666668
9131,2016-02-01 16:00:00-06,0.2849,72.78,0.16,7.44,428.26,1,11.0005,166.47299999999998,0.8925166666666666,1.018233333333333
9143,2016-02-01 17:00:00-06,0.6230166666666666,73.25,0.15,7.75,214.923,1,21.1719,94.6888,0.8837166666666666,1.2504166666666667
9155,2016-02-01 18:00:00-06,0.7279833333333332,71.72,0.08,8.71,25.7141,1,-1.70375,2.3949599999999998,0.8882666666666666,1.2349
9167,2016-02-01 19:00:00-06,0.807983333333333,69.39,0.06,10.31,-3.3975699999999995,1,-1.87412,-2.7185200000000003,0.9064333333333332,1.4263833333333331
9179,2016-02-01 20:00:00-06,0.5026,67.32,0.13,11.63,-2.80985,1,-1.6128799999999999,-2.62276,0.9105666666666666,1.2668833333333331
9191,2016-02-01 21:00:00-06,0.5079333333333332,65.53,0.51,10.81,-2.7195400000000003,1,-1.26645,-2.70819,0.87565,1.04825
9203,2016-02-01 22:00:00-06,0.39985,65.17,0.77,8.13,-2.71976,1,-1.2891700000000001,-2.5553,0.8656166666666666,0.9549
9215,2016-02-01 23:00:00-06,0.4233333333333333,64.85,0.81,6.31,-2.71997,1,-1.363,-2.61249,0.8888333333333331,0.98265
9227,2016-02-02 00:00:00-06,0.3460833333333333,63.3,0.62,6.13,-2.72004,1,-1.363,-2.3804,0.88275,1.3845333333333332
9239,2016-02-02 01:00:00-06,0.4302166666666665,60.61,0.5,5.95,-2.86179,1,-1.363,-2.3805099999999997,0.8854833333333331,1.4830833333333333
9251,2016-02-02 02:00:00-06,0.346,57.88,0.3,6.12,-2.72045,1,-1.29485,-2.38048,0.8536166666666666,1.0032833333333333
9263,2016-02-02 03:00:00-06,0.4332833333333333,55.38,0.16,6.22,-2.78281,1,-0.976816,-2.38081,0.8851,1.0403166666666668
9275,2016-02-02 04:00:00-06,0.37365,53.89,0.29,7.25,-2.89616,1,-1.02225,-2.46599,0.8906666666666666,1.0311
9287,2016-02-02 05:00:00-06,0.4556666666666666,52.68,0.15,6.71,-2.81687,1,-1.0563200000000001,-2.72138,0.8882666666666666,1.0043
9299,2016-02-02 06:00:00-06,0.8414333333333331,51.55,0.11,6.72,-3.3559300000000003,1,-1.36289,-2.72138,0.86695,1.25135
9311,2016-02-02 07:00:00-06,2.2714,51.8,0.1,5.71,-2.72138,1,-1.7034599999999998,-2.60799,0.8744166666666666,1.4904833333333332
9323,2016-02-02 08:00:00-06,3.236483333333333,52.7,0.06,5.39,20.7222,1,26.6194,13.794,0.89555,1.4154833333333332
9335,2016-02-02 09:00:00-06,0.4456333333333333,55.4,0.02,6.3,86.5032,1,109.61200000000001,100.64,0.8922166666666665,1.0628833333333332
9347,2016-02-02 10:00:00-06,3.2051833333333333,58.98,0.01,7.71,186.62,1,233.541,258.418,0.8711166666666667,0.8562166666666666
9359,2016-02-02 11:00:00-06,1.89345,61.78,0.01,9.38,463.345,1,390.98199999999997,547.691,0.8666666666666666,0.8806166666666666
9371,2016-02-02 12:00:00-06,0.3636,64.0,0.02,10.0,764.63,1,306.04200000000003,714.404,0.8983833333333331,1.2578
9383,2016-02-02 13:00:00-06,0.2557333333333333,65.58,0.0,9.02,792.877,1,192.72099999999998,254.90900000000002,0.892,1.22105
9395,2016-02-02 14:00:00-06,0.3104,67.53,0.0,8.01,738.3539999999999,1,142.53799999999998,134.635,0.8931666666666666,1.1586666666666667
9407,2016-02-02 15:00:00-06,0.2754833333333333,68.0,0.0,7.05,625.523,1,245.80200000000002,208.362,0.8645833333333331,1.187533333333333
9419,2016-02-02 16:00:00-06,0.2967333333333333,67.76,0.0,5.54,434.397,1,161.54399999999998,81.6698,0.8918666666666666,1.2761166666666668
9431,2016-02-02 17:00:00-06,0.5344333333333332,66.38,0.02,4.32,224.25599999999997,1,45.0467,30.6723,0.9037,1.3244833333333332
9443,2016-02-02 18:00:00-06,0.9410666666666664,63.69,0.02,2.99,28.1152,1,-0.58436,2.5914,0.8989,1.32865
9455,2016-02-02 19:00:00-06,0.6925,59.9,0.02,2.45,-3.8061199999999995,1,-2.0481,-1.86591,0.8614666666666666,1.3318833333333333
9467,2016-02-02 20:00:00-06,0.6062,56.52,0.0,3.44,-3.39983,1,-2.72382,-1.70197,0.8867166666666666,1.1380333333333332
9479,2016-02-02 21:00:00-06,0.56695,54.51,0.0,3.8,-3.1798900000000003,1,-2.72428,-1.70202,0.8962333333333331,1.0012
9491,2016-02-02 22:00:00-06,0.32375,53.45,0.0,4.36,-3.40173,1,-2.71922,-1.70202,0.8894,1.3337
9503,2016-02-02 23:00:00-06,0.9300833333333332,51.32,0.0,4.66,-3.05668,1,-2.72507,-1.70202,0.8572,1.4547666666666668
9515,2016-02-03 00:00:00-06,0.7200833333333332,49.01,0.0,5.67,-2.99453,1,-2.7253,-1.7020400000000002,0.8859333333333331,0.9961
9527,2016-02-03 01:00:00-06,0.35155,48.16,0.0,6.15,-2.72267,1,-2.47002,-1.70218,0.8945166666666666,0.8659666666666666
9539,2016-02-03 02:00:00-06,0.3526333333333333,46.39,0.0,6.64,-2.81374,1,-2.72553,-1.7023,0.9095833333333332,0.8944666666666666
9551,2016-02-03 03:00:00-06,0.3138666666666666,44.48,0.0,6.99,-2.72323,1,-2.72572,-1.7763099999999998,0.8776,0.8946166666666666
9563,2016-02-03 04:00:00-06,0.3248666666666666,43.28,0.0,6.54,-2.72323,1,-2.68624,-2.02034,0.8622333333333331,0.80165
9575,2016-02-03 05:00:00-06,0.40315,41.9,0.0,6.3,-2.72371,1,-2.37957,-3.77408,0.8883166666666666,0.87745
9587,2016-02-03 06:00:00-06,0.7371333333333332,40.81,0.0,6.14,-2.7241400000000002,1,-2.41364,-2.04316,0.9016666666666666,1.1760666666666668
9599,2016-02-03 07:00:00-06,0.7542666666666666,40.38,0.01,6.25,-2.7408799999999998,1,-2.1978400000000002,-2.04315,0.8887,3.1807166666666666
9611,2016-02-03 08:00:00-06,0.6903,40.08,0.0,6.91,86.2322,1,48.4709,8.67802,0.8675833333333332,1.55255
9623,2016-02-03 09:00:00-06,0.6768833333333332,42.24,0.0,8.11,276.585,1,152.738,69.7307,0.9006833333333331,1.052366666666667
9635,2016-02-03 10:00:00-06,0.4525,45.35,0.02,8.02,530.431,1,236.778,59.3378,0.89975,0.9952666666666664
9647,2016-02-03 11:00:00-06,0.5277,49.25,0.12,8.18,691.0269999999999,1,500.024,118.99,0.9056333333333332,0.7818
9659,2016-02-03 12:00:00-06,0.4736666666666666,51.82,0.11,7.26,772.5010000000001,1,683.6569999999999,161.075,0.863483333333333,0.9133833333333332
9671,2016-02-03 13:00:00-06,0.5521,54.26,0.0,7.49,801.5060000000001,1,719.077,126.71600000000001,0.8968166666666666,3.7352
9683,2016-02-03 14:00:00-06,0.25915,55.88,0.0,7.72,750.938,1,654.467,180.697,0.8989,1.0231833333333331
9695,2016-02-03 15:00:00-06,0.32895,57.09,0.0,7.69,631.024,1,525.263,162.612,0.8973166666666667,3.90805
9707,2016-02-03 16:00:00-06,0.6189666666666666,57.14,0.0,7.0,445.13599999999997,1,352.059,205.173,0.85745,1.7293166666666668
9719,2016-02-03 17:00:00-06,1.0059833333333332,55.18,0.0,6.36,232.882,1,137.42700000000002,49.4642,0.8772166666666666,2.1384166666666666
9731,2016-02-03 18:00:00-06,0.7355666666666665,52.8,0.0,5.68,32.2436,1,2.7545599999999997,4.88432,0.89795,2.6798333333333333
9743,2016-02-03 19:00:00-06,1.0123166666666663,50.17,0.01,4.15,-3.5764400000000003,1,-2.72211,-2.20127,0.9051,2.459366666666667
9755,2016-02-03 20:00:00-06,0.7855333333333331,47.76,0.0,4.27,-3.4019699999999995,1,-2.72315,-2.38282,0.8785166666666666,4.581016666666667
9767,2016-02-03 21:00:00-06,0.70185,45.71,0.0,3.42,-3.19334,1,-2.72364,-2.72337,0.8693333333333331,2.586133333333333
9779,2016-02-03 22:00:00-06,0.61675,43.1,0.0,2.49,-3.0636200000000002,1,-2.04311,-2.7298,0.89285,2.4472666666666667
9791,2016-02-03 23:00:00-06,0.5989,40.54,0.01,2.89,-2.9729900000000002,1,-2.34958,-2.72476,0.8952666666666667,1.0073666666666663
9803,2016-02-04 00:00:00-06,0.5771,38.57,0.0,3.24,-2.72412,1,-2.7185900000000003,-2.7253,0.8907333333333332,1.4363333333333332
9815,2016-02-04 01:00:00-06,0.5136166666666666,38.05,0.0,3.3,-2.72427,1,-2.38397,-2.7255700000000003,0.8490833333333331,1.2409666666666668
9827,2016-02-04 02:00:00-06,0.4243833333333333,36.84,0.0,3.06,-2.89527,1,-2.60576,-2.5840099999999997,0.8991,0.9317833333333332
9839,2016-02-04 03:00:00-06,0.3226833333333333,36.33,0.0,3.2,-3.00326,1,-1.42499,-2.726,0.8940666666666666,0.8317833333333331
9851,2016-02-04 04:00:00-06,0.5517,35.01,0.0,2.95,-2.72518,1,-1.70317,-2.72612,0.8953,0.7910166666666666
9863,2016-02-04 05:00:00-06,0.5594833333333332,34.25,0.0,2.96,-2.72553,1,-1.3623299999999998,-2.72646,0.8605,0.8357666666666665
9875,2016-02-04 06:00:00-06,0.6825,33.16,0.0,2.38,-3.06623,1,-1.9921099999999998,-2.72655,0.8917,2.0673833333333334
9887,2016-02-04 07:00:00-06,1.1762666666666668,32.92,0.01,2.73,-2.72598,1,-1.7026,-2.72655,0.9072,1.38635
9899,2016-02-04 08:00:00-06,3.1207,34.76,0.01,2.79,121.244,1,21.3903,110.82,0.90695,1.08975
9911,2016-02-04 09:00:00-06,0.6155,40.61,0.01,2.21,327.024,1,71.5287,312.295,0.8732833333333331,1.7307
9923,2016-02-04 10:00:00-06,2.189433333333333,45.66,0.02,2.1,538.7869999999999,1,177.791,520.535,0.8852166666666667,1.6612333333333331
9935,2016-02-04 11:00:00-06,2.1064333333333334,49.82,0.02,2.07,695.949,1,159.803,676.2660000000001,0.8967833333333332,0.8510666666666666
9947,2016-02-04 12:00:00-06,2.229433333333333,53.01,0.04,2.08,791.534,1,207.55200000000002,768.738,0.90015,0.9286166666666664
9959,2016-02-04 13:00:00-06,0.33375,55.03,0.02,1.46,813.4839999999999,1,142.982,788.586,0.8777333333333331,0.8095
9971,2016-02-04 14:00:00-06,0.32335,56.44,0.03,1.51,750.9630000000001,1,107.926,737.7919999999999,0.86005,0.8733333333333331
9983,2016-02-04 15:00:00-06,0.2733166666666666,57.39,0.03,2.46,639.9259999999999,1,82.9796,616.93,0.8908,0.94165
9995,2016-02-04 16:00:00-06,0.3267833333333333,57.42,0.1,1.31,449.10400000000004,1,42.1758,424.539,0.8910833333333331,1.1168
10007,2016-02-04 17:00:00-06,0.7978166666666666,56.11,0.12,1.12,234.467,1,16.2036,216.53599999999997,0.8905666666666666,3.1536833333333334
10019,2016-02-04 18:00:00-06,2.001933333333333,53.6,0.07,2.16,33.7915,1,-1.70087,23.8256,0.8723666666666666,1.9296666666666669
10031,2016-02-04 19:00:00-06,1.0037333333333331,49.86,0.0,2.28,-3.36275,1,-2.12608,-3.89874,0.906,1.3498
10043,2016-02-04 20:00:00-06,3.88155,46.95,0.0,2.66,-3.08059,1,-2.38124,-3.92271,0.9160333333333333,1.1639
10055,2016-02-04 21:00:00-06,0.817133333333333,44.87,0.0,1.3,-3.0587400000000002,1,-1.70113,-3.3394699999999995,0.89325,0.9782
10067,2016-02-04 22:00:00-06,0.6222166666666666,41.04,0.0,0.75,-2.84348,1,-1.9450900000000002,-2.98316,0.8513,1.20495
10079,2016-02-04 23:00:00-06,0.5439666666666666,39.28,0.0,0.76,-3.06502,1,-1.8884,-3.05167,0.8928,1.5012166666666669
10091,2016-02-05 00:00:00-06,0.52315,38.56,0.14,0.61,-2.8102099999999997,1,-1.8602299999999998,-2.75725,0.92385,0.9636833333333332
10103,2016-02-05 01:00:00-06,0.3384333333333333,37.56,0.12,0.55,-2.86707,1,-1.85457,-2.84826,0.8939333333333331,0.8434833333333331
10115,2016-02-05 02:00:00-06,0.3410166666666666,35.81,0.04,0.7,-2.8278,1,-2.3820200000000002,-2.72418,0.86645,0.88915
10127,2016-02-05 03:00:00-06,0.5199,35.22,0.02,0.33,-3.0667400000000002,1,-2.4841,-2.73,0.882633333333333,0.8359166666666666
10139,2016-02-05 04:00:00-06,0.5250166666666666,34.88,0.01,0.38,-2.7261599999999997,1,-2.13821,-2.72485,0.9086166666666666,0.875583333333333
10151,2016-02-05 05:00:00-06,0.6639666666666666,33.56,0.0,0.8,-2.72645,1,-1.72417,-2.72507,0.88715,0.8738333333333331
10163,2016-02-05 06:00:00-06,3.0835,33.41,0.0,1.1,-3.06727,1,-2.3822900000000002,-2.8331,0.8733,0.9745166666666664
10175,2016-02-05 07:00:00-06,1.5698833333333333,33.72,0.01,1.06,-2.67548,1,-1.7698,-2.72552,0.8827,1.4088833333333333
10187,2016-02-05 08:00:00-06,1.0380833333333332,36.62,0.0,0.69,116.399,1,35.4754,105.052,0.9016333333333332,4.538466666666666
10199,2016-02-05 09:00:00-06,1.3734833333333332,42.64,0.0,1.6,312.048,1,52.6909,327.07,0.8989166666666666,3.3832833333333334
10211,2016-02-05 10:00:00-06,1.6474166666666668,47.6,0.01,3.35,515.53,1,487.342,485.9,0.8821333333333331,1.7617333333333332
10223,2016-02-05 11:00:00-06,0.2771333333333333,52.64,0.02,3.71,682.932,1,384.32199999999995,692.795,0.8643333333333331,0.8383333333333332
10235,2016-02-05 12:00:00-06,0.7169333333333332,56.66,0.03,4.95,828.2339999999999,1,335.901,741.221,0.8893666666666666,0.9319333333333332
10247,2016-02-05 13:00:00-06,0.64785,58.49,0.03,5.26,168.97799999999998,1,155.946,816.81,0.8884333333333331,1.0434166666666669
10259,2016-02-05 14:00:00-06,0.7341833333333332,59.46,0.03,5.09,107.87700000000001,1,186.982,699.703,0.8827833333333331,1.0600833333333333
10271,2016-02-05 15:00:00-06,0.4012333333333333,59.64,0.02,5.2,84.977,1,396.49699999999996,585.003,0.8500666666666666,1.20545
10283,2016-02-05 16:00:00-06,0.3445,59.97,0.01,4.75,80.948,1,200.68599999999998,296.813,0.8889333333333331,2.2327833333333333
10295,2016-02-05 17:00:00-06,0.5016666666666666,58.39,0.07,4.07,55.3537,1,88.9366,247.713,0.9081,3.6379666666666663
10307,2016-02-05 18:00:00-06,0.6024166666666666,55.93,0.44,2.93,4.00767,1,-0.753328,26.9389,1.0859166666666669,1.3337666666666668
10319,2016-02-05 19:00:00-06,0.5666833333333332,53.96,0.73,3.15,-2.2450099999999997,1,-2.9064799999999997,-3.3991300000000004,1.5895,1.3852833333333332
10331,2016-02-05 20:00:00-06,0.5979166666666667,54.1,0.9,3.21,-2.38121,1,-2.7198700000000002,-3.21913,3.7293666666666665,1.2307
10343,2016-02-05 21:00:00-06,0.3954,53.01,0.79,3.26,-2.38121,1,-2.69215,-2.88576,1.1421666666666668,1.718616666666667
10355,2016-02-05 22:00:00-06,0.4930333333333332,52.41,0.72,3.9,-2.72145,1,-2.7204900000000003,-2.72169,1.1369166666666668,1.1704666666666668
10367,2016-02-05 23:00:00-06,0.5310333333333332,51.69,0.36,4.03,-3.06252,1,-2.60753,-2.72229,0.95685,0.92655
10379,2016-02-06 00:00:00-06,0.3403833333333333,48.2,0.31,4.11,-2.72273,0,-2.7212400000000003,-2.85275,0.9454333333333332,0.9108166666666666
10391,2016-02-06 01:00:00-06,0.53845,46.99,0.17,3.55,-2.74591,0,-2.38121,-2.7223,0.9197333333333332,0.8591166666666666
10403,2016-02-06 02:00:00-06,0.3344,46.07,0.25,2.91,-2.72323,0,-1.8879599999999999,-2.7225099999999998,0.9190333333333331,0.90085
10415,2016-02-06 03:00:00-06,0.3724,45.11,0.08,4.13,-1.9973599999999998,0,-1.7122,-2.72275,0.9492,0.7975166666666667
10427,2016-02-06 04:00:00-06,0.37251666666666655,43.69,0.06,5.23,-2.82539,0,-1.72354,-2.72284,0.9834333333333332,0.8833833333333331
10439,2016-02-06 05:00:00-06,0.5717166666666667,42.83,0.03,5.18,-2.72377,0,-1.8766200000000002,-2.77993,1.0571,0.79135
10451,2016-02-06 06:00:00-06,0.8942833333333331,42.57,0.0,7.61,-3.00791,0,-2.38119,-3.08059,1.5956,0.9445333333333332
10463,2016-02-06 07:00:00-06,1.0754,42.64,0.01,7.5,-2.5823099999999997,0,-2.38082,-2.96718,1.4687333333333332,1.2170833333333333
10475,2016-02-06 08:00:00-06,0.6754833333333332,44.01,0.01,9.32,122.23100000000001,0,21.9625,57.914,1.2077,3.549666666666667
10487,2016-02-06 09:00:00-06,0.4090833333333333,46.37,0.01,10.34,319.346,0,113.986,336.356,0.8667166666666666,4.253283333333333
10499,2016-02-06 10:00:00-06,0.4095333333333333,49.95,0.01,11.25,535.943,0,145.411,532.352,1.1213166666666667,1.7020333333333333
10511,2016-02-06 11:00:00-06,0.4232833333333333,53.52,0.01,12.23,699.4110000000001,0,129.97,676.9680000000001,1.0924333333333331,1.140116666666667
10523,2016-02-06 12:00:00-06,0.4984666666666666,56.19,0.01,11.82,806.492,0,361.695,574.793,1.0583333333333331,1.1509666666666667
10535,2016-02-06 13:00:00-06,0.4923,57.99,0.01,11.64,828.2810000000001,0,209.547,763.17,0.9943,1.2266
10547,2016-02-06 14:00:00-06,0.5774166666666666,59.03,0.01,10.83,780.934,0,567.729,734.775,0.9020833333333332,1.2233166666666668
10559,2016-02-06 15:00:00-06,0.5305333333333332,59.56,0.01,9.48,656.2760000000001,0,526.735,610.207,0.8877666666666666,1.1476333333333333
10571,2016-02-06 16:00:00-06,0.637,59.18,0.01,8.3,469.971,0,352.14099999999996,270.906,0.8522,2.1356333333333333
10583,2016-02-06 17:00:00-06,0.7207833333333332,58.19,0.02,6.87,253.822,0,151.954,286.651,0.9001666666666666,1.622966666666667
10595,2016-02-06 18:00:00-06,1.0829166666666667,54.92,0.01,4.52,42.9153,0,-0.26621999999999996,14.3547,1.2961333333333331,1.4280333333333333
10607,2016-02-06 19:00:00-06,1.1812,51.66,0.01,3.85,-4.08064,0,-3.1560900000000003,-2.7191,3.515,1.3944333333333332
10619,2016-02-06 20:00:00-06,4.771483333333332,48.47,0.0,2.71,-4.0822400000000005,0,-3.20814,-2.47028,1.0406333333333333,1.6240333333333332
10631,2016-02-06 21:00:00-06,1.7401833333333332,45.99,0.0,1.4,-3.56736,0,-3.39605,-2.71983,1.14115,1.3818333333333332
10643,2016-02-06 22:00:00-06,0.37155,43.48,0.0,0.79,-3.35851,0,-2.97689,-2.39738,0.9784166666666664,0.9215333333333332
10655,2016-02-06 23:00:00-06,0.47305,40.96,0.0,0.63,-3.53455,0,-2.7223,-2.4372,1.5862333333333332,0.8666
10667,2016-02-07 00:00:00-06,0.4544166666666666,40.11,0.01,1.46,-3.3994699999999995,0,-2.7223,-2.72055,1.3135666666666668,0.8709333333333331
10679,2016-02-07 01:00:00-06,0.4477333333333333,37.91,0.0,1.76,-3.3599900000000003,0,-1.88293,-2.7208900000000003,0.9665666666666664,0.8891333333333331
10691,2016-02-07 02:00:00-06,0.26965,36.41,0.0,1.7,-2.82157,0,-2.06407,-2.72103,0.916,0.8730833333333331
10703,2016-02-07 03:00:00-06,0.4615,35.33,0.0,1.4,-2.83933,0,-2.11499,-2.72138,0.9181333333333332,0.9261833333333332
10715,2016-02-07 04:00:00-06,0.4745166666666666,34.54,0.0,2.03,-2.79983,0,-2.3816900000000003,-2.72138,0.9449333333333332,0.82575
10727,2016-02-07 05:00:00-06,0.3887833333333333,33.64,0.0,1.84,-2.72618,0,-1.84323,-2.72138,1.1586,0.9531
10739,2016-02-07 06:00:00-06,3.900216666666666,33.38,0.0,1.59,-3.02164,0,-2.0417099999999997,-3.40173,1.1809666666666667,1.15615
10751,2016-02-07 07:00:00-06,2.6332833333333334,34.47,0.01,1.83,-2.6409,0,-1.8712799999999998,-3.1579599999999997,1.5136333333333332,1.3397166666666669
10763,2016-02-07 08:00:00-06,0.6131,36.46,0.0,2.23,157.872,0,44.695,104.113,1.3672333333333333,0.9366
10775,2016-02-07 09:00:00-06,0.6246166666666666,42.79,0.01,2.99,344.57,0,200.065,303.21299999999997,1.3121666666666667,1.36825
10787,2016-02-07 10:00:00-06,0.6333166666666666,48.09,0.0,4.61,553.635,0,417.158,517.529,1.2440166666666668,3.20355
10799,2016-02-07 11:00:00-06,0.4437833333333333,53.27,0.0,4.89,696.7660000000001,0,718.319,670.2869999999999,0.8940166666666666,1.0195333333333332
10811,2016-02-07 12:00:00-06,0.7403,57.14,0.0,5.66,821.075,0,477.962,759.02,0.85135,1.0358
10823,2016-02-07 13:00:00-06,0.6375833333333332,60.83,0.0,6.08,843.035,0,460.81300000000005,782.034,1.4029333333333331,0.8092833333333331
10835,2016-02-07 14:00:00-06,0.6985833333333332,63.02,0.0,6.95,802.88,0,317.875,724.258,1.8633333333333333,0.9056166666666666
10847,2016-02-07 15:00:00-06,0.5603833333333332,64.65,0.0,5.94,446.215,0,183.55599999999998,600.888,1.2599833333333332,3.332466666666667
10859,2016-02-07 16:00:00-06,0.4810666666666666,64.89,0.0,5.27,487.908,0,173.593,416.6,1.22995,2.338883333333333
10871,2016-02-07 17:00:00-06,0.64285,63.82,0.0,3.78,180.222,0,76.5486,221.80900000000003,1.0818,1.5766666666666669
10883,2016-02-07 18:00:00-06,0.6625833333333332,60.79,0.0,3.09,17.9655,0,-0.985291,25.26,0.91465,2.53445
10895,2016-02-07 19:00:00-06,0.68895,57.17,0.05,3.48,-3.3994199999999997,0,-3.3536599999999996,-4.75239,0.8979166666666666,3.122983333333333
10907,2016-02-07 20:00:00-06,1.23755,54.21,0.03,3.12,-3.14551,0,-2.92939,-4.7544,1.1414666666666669,3.5170166666666667
10919,2016-02-07 21:00:00-06,1.1597833333333332,51.26,0.01,2.44,-2.72136,0,-2.94151,-3.18253,1.0885833333333332,4.1141
