,localhour,use,temperature,cloud_cover,wind_speed,GH,is_weekday
593,2016-01-03 01:00:00-06,1.3478333333333332,42.06,0.85,3.67,-1.363,0
605,2016-01-03 02:00:00-06,1.6672,41.63,0.81,3.06,-1.29485,0
617,2016-01-03 03:00:00-06,0.5815333333333332,41.72,0.75,2.49,-0.976816,0
629,2016-01-03 04:00:00-06,0.44755,41.8,0.67,3.05,-1.02225,0
641,2016-01-03 05:00:00-06,0.2480333333333333,41.96,0.85,3.35,-1.0563200000000001,0
653,2016-01-03 06:00:00-06,0.17395,42.54,0.89,3.14,-1.36289,0
665,2016-01-03 07:00:00-06,0.1719,42.81,0.83,2.63,-1.7034599999999998,0
677,2016-01-03 08:00:00-06,0.1668833333333333,42.89,0.56,2.9,26.6194,0
689,2016-01-03 09:00:00-06,0.22851666666666665,45.2,0.19,4.89,109.61200000000001,0
701,2016-01-03 10:00:00-06,0.14916666666666664,48.85,0.69,4.59,233.541,0
713,2016-01-03 11:00:00-06,0.1854,52.0,0.63,4.65,390.98199999999997,0
725,2016-01-03 12:00:00-06,0.1466333333333333,54.16,0.59,4.61,306.04200000000003,0
737,2016-01-03 13:00:00-06,0.18545,57.04,0.55,4.52,192.72099999999998,0
749,2016-01-03 14:00:00-06,0.14405,58.33,0.42,5.15,142.53799999999998,0
761,2016-01-03 15:00:00-06,0.27085,59.5,0.04,4.18,245.80200000000002,0
773,2016-01-03 16:00:00-06,0.2265,59.63,0.04,4.01,161.54399999999998,0
785,2016-01-03 17:00:00-06,0.16346666666666665,58.07,0.04,3.07,45.0467,0
797,2016-01-03 18:00:00-06,0.19606666666666664,53.78,0.02,2.14,-0.58436,0
809,2016-01-03 19:00:00-06,0.12516666666666665,50.92,0.0,2.25,-2.0481,0
821,2016-01-03 20:00:00-06,0.20125,47.05,0.0,2.25,-2.72382,0
833,2016-01-03 21:00:00-06,0.1245,43.99,0.0,1.77,-2.72428,0
845,2016-01-03 22:00:00-06,0.22526666666666664,41.97,0.0,3.05,-2.71922,0
857,2016-01-03 23:00:00-06,0.1692333333333333,40.57,0.0,3.07,-2.72507,0
869,2016-01-04 00:00:00-06,0.1600333333333333,42.08,0.12,2.89,-2.7253,1
881,2016-01-04 01:00:00-06,0.1760333333333333,41.0,0.13,3.31,-2.47002,1
893,2016-01-04 02:00:00-06,0.13761666666666664,41.23,0.13,3.16,-2.72553,1
905,2016-01-04 03:00:00-06,0.19195,40.04,0.13,2.39,-2.72572,1
917,2016-01-04 04:00:00-06,0.2258,38.93,0.13,3.0,-2.68624,1
929,2016-01-04 05:00:00-06,0.20953333333333327,38.64,0.13,4.52,-2.37957,1
941,2016-01-04 06:00:00-06,0.22035,37.6,0.13,3.44,-2.41364,1
953,2016-01-04 07:00:00-06,0.1516333333333333,37.06,0.13,3.32,-2.1978400000000002,1
965,2016-01-04 08:00:00-06,0.1693833333333333,37.45,0.13,3.98,48.4709,1
977,2016-01-04 09:00:00-06,0.1572833333333333,41.22,0.13,3.24,152.738,1
989,2016-01-04 10:00:00-06,0.1671,46.07,0.13,3.66,236.778,1
1001,2016-01-04 11:00:00-06,0.21955,49.51,0.12,3.25,500.024,1
1013,2016-01-04 12:00:00-06,0.1834666666666666,53.19,0.12,4.05,683.6569999999999,1
1025,2016-01-04 13:00:00-06,0.13126666666666664,55.1,0.14,3.77,719.077,1
1037,2016-01-04 14:00:00-06,0.20091666666666666,55.87,0.16,3.38,654.467,1
1049,2016-01-04 15:00:00-06,0.12306666666666664,55.98,0.14,4.38,525.263,1
1061,2016-01-04 16:00:00-06,0.2915166666666666,55.15,0.16,4.37,352.059,1
1073,2016-01-04 17:00:00-06,0.21893333333333329,53.42,0.18,4.18,137.42700000000002,1
1085,2016-01-04 18:00:00-06,0.21753333333333327,50.15,0.12,3.36,2.7545599999999997,1
1097,2016-01-04 19:00:00-06,0.1316,47.16,0.04,3.08,-2.72211,1
1109,2016-01-04 20:00:00-06,0.18933333333333327,45.16,0.03,2.64,-2.72315,1
1121,2016-01-04 21:00:00-06,0.13895,42.65,0.03,2.53,-2.72364,1
1133,2016-01-04 22:00:00-06,0.19815,41.59,0.02,1.51,-2.04311,1
1145,2016-01-04 23:00:00-06,0.21016666666666664,39.51,0.03,1.63,-2.34958,1
1157,2016-01-05 00:00:00-06,0.16396666666666665,39.7,0.35,2.35,-2.7185900000000003,1
1169,2016-01-05 01:00:00-06,0.1522833333333333,38.4,0.42,2.2,-2.38397,1
1181,2016-01-05 02:00:00-06,0.1766833333333333,37.24,0.49,1.68,-2.60576,1
1193,2016-01-05 03:00:00-06,0.1305,36.73,0.55,1.73,-1.42499,1
1205,2016-01-05 04:00:00-06,0.29575,36.23,0.62,2.05,-1.70317,1
1217,2016-01-05 05:00:00-06,0.22186666666666666,36.28,0.68,2.46,-1.3623299999999998,1
1229,2016-01-05 06:00:00-06,0.2064,36.37,0.7,2.75,-1.9921099999999998,1
1241,2016-01-05 07:00:00-06,0.1224,36.95,0.61,3.3,-1.7026,1
1253,2016-01-05 08:00:00-06,0.20643333333333327,38.29,0.46,3.76,21.3903,1
1265,2016-01-05 09:00:00-06,0.12321666666666665,40.72,0.37,5.21,71.5287,1
1277,2016-01-05 10:00:00-06,0.1926,43.42,0.37,5.16,177.791,1
1289,2016-01-05 11:00:00-06,0.1383833333333333,46.85,0.42,5.01,159.803,1
1301,2016-01-05 12:00:00-06,0.17506666666666665,50.21,0.46,4.18,207.55200000000002,1
1313,2016-01-05 13:00:00-06,0.1549,52.54,0.45,4.34,142.982,1
1325,2016-01-05 14:00:00-06,0.15575,54.51,0.41,4.5,107.926,1
1337,2016-01-05 15:00:00-06,0.21768333333333328,55.28,0.45,4.86,82.9796,1
1349,2016-01-05 16:00:00-06,0.22661666666666666,55.2,0.72,4.76,42.1758,1
1361,2016-01-05 17:00:00-06,0.14015,54.2,0.79,4.1,16.2036,1
1373,2016-01-05 18:00:00-06,0.1750333333333333,52.72,0.93,3.83,-1.70087,1
1385,2016-01-05 19:00:00-06,0.15406666666666666,51.24,0.93,4.46,-2.12608,1
1397,2016-01-05 20:00:00-06,0.1627,50.14,0.73,4.84,-2.38124,1
1409,2016-01-05 21:00:00-06,0.2821666666666666,49.52,0.88,4.84,-1.70113,1
1421,2016-01-05 22:00:00-06,0.22716666666666666,48.89,0.97,4.51,-1.9450900000000002,1
1433,2016-01-05 23:00:00-06,0.18598333333333328,48.64,0.97,4.62,-1.8884,1
1445,2016-01-06 00:00:00-06,0.12836666666666666,47.96,0.89,3.5,-1.8602299999999998,1
1457,2016-01-06 01:00:00-06,0.19933333333333328,47.53,0.76,3.35,-1.85457,1
1469,2016-01-06 02:00:00-06,0.1230833333333333,47.01,0.86,2.92,-2.3820200000000002,1
1481,2016-01-06 03:00:00-06,0.22545,46.87,0.84,2.91,-2.4841,1
1493,2016-01-06 04:00:00-06,0.21783333333333327,46.57,0.88,2.73,-2.13821,1
1505,2016-01-06 05:00:00-06,0.1358333333333333,46.04,0.86,2.14,-1.72417,1
1517,2016-01-06 06:00:00-06,0.1783333333333333,46.06,1.0,1.78,-2.3822900000000002,1
1529,2016-01-06 07:00:00-06,0.1502833333333333,46.13,0.88,2.56,-1.7698,1
1541,2016-01-06 08:00:00-06,0.1601,46.35,0.72,2.47,35.4754,1
1553,2016-01-06 09:00:00-06,0.2844,47.15,0.53,2.94,52.6909,1
1565,2016-01-06 10:00:00-06,0.2318166666666666,48.39,0.58,3.0,487.342,1
1577,2016-01-06 11:00:00-06,0.19406666666666664,50.01,0.69,3.62,384.32199999999995,1
1589,2016-01-06 12:00:00-06,0.1230833333333333,51.39,0.75,3.08,335.901,1
1601,2016-01-06 13:00:00-06,0.20586666666666664,52.32,0.7,3.9,155.946,1
1613,2016-01-06 14:00:00-06,0.12306666666666664,53.05,0.57,2.87,186.982,1
1625,2016-01-06 15:00:00-06,0.22715,53.7,0.52,3.16,396.49699999999996,1
1637,2016-01-06 16:00:00-06,0.20821666666666666,53.82,0.6,3.41,200.68599999999998,1
1649,2016-01-06 17:00:00-06,0.14466666666666664,53.42,0.67,2.15,88.9366,1
1661,2016-01-06 18:00:00-06,0.17106666666666664,52.75,0.69,2.41,-0.753328,1
1673,2016-01-06 19:00:00-06,0.15886666666666666,52.42,1.0,1.77,-2.9064799999999997,1
1685,2016-01-06 20:00:00-06,0.15296666666666664,52.46,1.0,1.83,-2.7198700000000002,1
1697,2016-01-06 21:00:00-06,0.2886666666666666,52.59,1.0,0.64,-2.69215,1
1709,2016-01-06 22:00:00-06,0.2297,52.29,1.0,1.6,-2.7204900000000003,1
1721,2016-01-06 23:00:00-06,0.1911,52.21,1.0,1.61,-2.60753,1
1733,2016-01-07 00:00:00-06,0.12311666666666665,52.39,0.88,1.02,-2.7212400000000003,1
1745,2016-01-07 01:00:00-06,0.2032,51.47,0.82,1.87,-2.38121,1
1757,2016-01-07 02:00:00-06,0.12315,51.36,0.76,1.79,-1.8879599999999999,1
1769,2016-01-07 03:00:00-06,0.22418333333333326,51.22,0.71,1.35,-1.7122,1
1781,2016-01-07 04:00:00-06,0.21731666666666666,51.08,0.72,1.35,-1.72354,1
1793,2016-01-07 05:00:00-06,0.1376333333333333,50.65,0.75,1.56,-1.8766200000000002,1
1805,2016-01-07 06:00:00-06,0.17645,50.08,0.81,2.32,-2.38119,1
1817,2016-01-07 07:00:00-06,0.1513,49.34,0.75,1.36,-2.38082,1
1829,2016-01-07 08:00:00-06,0.1713333333333333,49.84,0.72,2.78,21.9625,1
1841,2016-01-07 09:00:00-06,0.27325,51.06,0.76,3.14,113.986,1
1853,2016-01-07 10:00:00-06,0.2257,53.57,0.74,2.92,145.411,1
1865,2016-01-07 11:00:00-06,0.18486666666666665,56.43,0.57,2.98,129.97,1
1877,2016-01-07 12:00:00-06,0.1287,60.28,0.18,1.86,361.695,1
1889,2016-01-07 13:00:00-06,0.19491666666666665,65.13,0.16,1.92,209.547,1
1901,2016-01-07 14:00:00-06,0.1220333333333333,68.19,0.12,2.19,567.729,1
1913,2016-01-07 15:00:00-06,0.2176,70.23,0.09,2.94,526.735,1
1925,2016-01-07 16:00:00-06,0.2222,69.54,0.08,2.6,352.14099999999996,1
1937,2016-01-07 17:00:00-06,0.12791666666666665,67.18,0.1,3.99,151.954,1
1949,2016-01-07 18:00:00-06,0.189,62.73,0.1,3.75,-0.26621999999999996,1
1961,2016-01-07 19:00:00-06,0.13926666666666665,59.93,0.0,3.54,-3.1560900000000003,1
1973,2016-01-07 20:00:00-06,0.26155,56.88,0.0,2.93,-3.20814,1
1985,2016-01-07 21:00:00-06,0.2059,55.24,0.0,2.66,-3.39605,1
1997,2016-01-07 22:00:00-06,0.2211,54.02,0.0,2.04,-2.97689,1
2009,2016-01-07 23:00:00-06,0.16236666666666666,52.74,0.01,2.06,-2.7223,1
2021,2016-01-08 00:00:00-06,0.1612,50.62,0.17,2.71,-2.7223,1
2033,2016-01-08 01:00:00-06,0.7250166666666665,49.06,0.15,2.29,-1.88293,1
2045,2016-01-08 02:00:00-06,0.31025,47.83,0.13,3.21,-2.06407,1
2057,2016-01-08 03:00:00-06,0.3130166666666666,46.86,0.08,2.22,-2.11499,1
2069,2016-01-08 04:00:00-06,0.21525,45.89,0.08,1.21,-2.3816900000000003,1
2081,2016-01-08 05:00:00-06,0.29115,46.02,0.13,2.18,-1.84323,1
2093,2016-01-08 06:00:00-06,0.2426333333333333,45.42,0.21,2.74,-2.0417099999999997,1
2105,2016-01-08 07:00:00-06,0.2815,45.25,0.29,2.52,-1.8712799999999998,1
2117,2016-01-08 08:00:00-06,0.35165,46.18,0.2,1.07,44.695,1
2129,2016-01-08 09:00:00-06,0.4059833333333333,48.91,0.2,1.04,200.065,1
2141,2016-01-08 10:00:00-06,0.7037833333333332,51.99,0.83,1.02,417.158,1
2153,2016-01-08 11:00:00-06,0.5734333333333332,55.57,0.87,2.1,718.319,1
2165,2016-01-08 12:00:00-06,0.6195166666666666,60.05,0.4,4.03,477.962,1
2177,2016-01-08 13:00:00-06,0.5246333333333332,61.63,0.4,3.96,460.81300000000005,1
2189,2016-01-08 14:00:00-06,0.6372,62.8,0.37,3.02,317.875,1
2201,2016-01-08 15:00:00-06,0.76745,63.67,0.2,2.97,183.55599999999998,1
2213,2016-01-08 16:00:00-06,0.6953333333333332,63.98,0.26,2.35,173.593,1
2225,2016-01-08 17:00:00-06,0.8813333333333331,63.02,0.28,1.71,76.5486,1
2237,2016-01-08 18:00:00-06,0.7378333333333332,60.52,0.24,0.48,-0.985291,1
2249,2016-01-08 19:00:00-06,0.7358166666666665,58.16,0.16,0.26,-3.3536599999999996,1
2261,2016-01-08 20:00:00-06,0.9148833333333332,55.61,0.11,0.82,-2.92939,1
2273,2016-01-08 21:00:00-06,0.8088333333333331,55.71,0.36,2.13,-2.94151,1
2285,2016-01-08 22:00:00-06,0.6972666666666666,55.53,0.5,2.62,-2.72099,1
2297,2016-01-08 23:00:00-06,0.8055,55.39,0.35,5.08,-2.72138,1
2309,2016-01-09 00:00:00-06,0.6800666666666666,54.77,0.65,5.57,-2.72138,0
2321,2016-01-09 01:00:00-06,0.82535,54.17,0.4,4.35,-1.7065299999999999,0
2333,2016-01-09 02:00:00-06,0.5835666666666666,52.12,0.2,4.93,-2.72138,0
2345,2016-01-09 03:00:00-06,0.3054833333333333,50.85,0.03,4.69,-2.78983,0
2357,2016-01-09 04:00:00-06,0.2877833333333333,49.08,0.02,4.8,-2.7223,0
2369,2016-01-09 05:00:00-06,0.2780166666666666,47.68,0.02,5.45,-3.05721,0
2381,2016-01-09 06:00:00-06,0.3802833333333333,46.28,0.03,5.81,-3.3241199999999997,0
2393,2016-01-09 07:00:00-06,0.3653666666666666,44.94,0.09,7.16,-3.04661,0
2405,2016-01-09 08:00:00-06,0.32015,44.18,0.17,8.08,96.5951,0
2417,2016-01-09 09:00:00-06,0.3451333333333333,45.02,0.48,9.01,307.435,0
2429,2016-01-09 10:00:00-06,0.48035,47.18,0.25,9.7,495.721,0
2441,2016-01-09 11:00:00-06,0.5312666666666666,49.56,0.19,10.04,646.1469999999999,0
2453,2016-01-09 12:00:00-06,0.67375,50.73,0.26,10.12,730.58,0
2465,2016-01-09 13:00:00-06,0.8209333333333331,51.4,0.31,9.99,735.3660000000001,0
2477,2016-01-09 14:00:00-06,0.7472833333333331,50.78,0.36,10.29,698.692,0
2489,2016-01-09 15:00:00-06,0.9019666666666666,49.14,0.24,10.53,501.337,0
2501,2016-01-09 16:00:00-06,0.887683333333333,47.24,0.26,9.38,379.68800000000005,0
2513,2016-01-09 17:00:00-06,0.7922166666666666,45.22,0.42,10.16,183.61700000000002,0
2525,2016-01-09 18:00:00-06,0.6889833333333332,43.3,0.44,9.6,-0.974575,0
2537,2016-01-09 19:00:00-06,0.58965,42.62,0.61,9.41,-3.3161,0
2549,2016-01-09 20:00:00-06,0.5892166666666666,41.7,0.6,8.97,-3.2886300000000004,0
2561,2016-01-09 21:00:00-06,0.5344166666666667,40.98,0.59,7.61,-2.98318,0
2573,2016-01-09 22:00:00-06,0.4765166666666666,39.94,0.27,7.2,-2.72308,0
2585,2016-01-09 23:00:00-06,0.4685,38.78,0.18,5.96,-3.06363,0
2597,2016-01-10 00:00:00-06,0.5188666666666666,37.53,0.26,5.99,-2.75245,0
2609,2016-01-10 01:00:00-06,0.36523333333333324,36.74,0.26,6.21,-2.88895,0
2621,2016-01-10 02:00:00-06,0.3480833333333333,35.7,0.25,5.58,-2.72503,0
2633,2016-01-10 03:00:00-06,0.4135666666666665,34.87,0.24,5.57,-2.72534,0
2645,2016-01-10 04:00:00-06,0.424,33.93,0.24,5.51,-2.72593,0
2657,2016-01-10 05:00:00-06,0.39035,33.09,0.25,5.45,-2.6408099999999997,0
2669,2016-01-10 06:00:00-06,0.37635,32.81,0.25,5.51,-2.78848,0
2681,2016-01-10 07:00:00-06,0.38606666666666656,32.85,0.25,5.15,-2.7263900000000003,0
2693,2016-01-10 08:00:00-06,0.3813333333333333,33.45,0.25,4.69,98.3846,0
2705,2016-01-10 09:00:00-06,0.4157333333333333,36.4,0.25,6.72,305.726,0
2717,2016-01-10 10:00:00-06,0.38361666666666655,39.31,0.25,6.98,493.286,0
2729,2016-01-10 11:00:00-06,0.4928333333333332,41.66,0.25,6.0,642.173,0
2741,2016-01-10 12:00:00-06,0.40385,44.51,0.22,4.82,726.3,0
2753,2016-01-10 13:00:00-06,0.4740333333333332,46.3,0.22,4.42,740.045,0
2765,2016-01-10 14:00:00-06,0.8415166666666666,47.64,0.22,4.35,679.498,0
2777,2016-01-10 15:00:00-06,1.7555,48.42,0.28,3.77,551.374,0
2789,2016-01-10 16:00:00-06,1.4931,48.35,0.4,3.13,375.13,0
2801,2016-01-10 17:00:00-06,1.515283333333333,46.81,0.55,3.71,169.041,0
2813,2016-01-10 18:00:00-06,1.8461166666666669,44.17,0.69,3.79,1.8374400000000002,0
2825,2016-01-10 19:00:00-06,2.8621,42.14,0.67,3.77,-2.72317,0
2837,2016-01-10 20:00:00-06,0.8708166666666666,41.25,0.63,2.91,-2.7241400000000002,0
2849,2016-01-10 21:00:00-06,1.5279166666666668,40.2,0.69,2.52,-2.72474,0
2861,2016-01-10 22:00:00-06,1.8514333333333333,39.36,0.61,3.24,-2.7251,0
2873,2016-01-10 23:00:00-06,0.6161833333333332,38.54,0.66,3.45,-2.72553,0
2885,2016-01-11 00:00:00-06,0.3767333333333333,38.75,0.61,2.61,-2.38512,1
2897,2016-01-11 01:00:00-06,0.2942166666666666,36.82,0.38,2.14,-1.9023299999999999,1
2909,2016-01-11 02:00:00-06,0.3539,35.56,0.3,1.61,-1.8738099999999998,1
2921,2016-01-11 03:00:00-06,0.28755,34.32,0.23,1.67,-1.6977400000000002,1
2933,2016-01-11 04:00:00-06,0.4478333333333333,34.25,0.22,1.99,-1.70318,1
2945,2016-01-11 05:00:00-06,0.3769833333333333,33.86,0.2,1.2,-1.70317,1
2957,2016-01-11 06:00:00-06,0.3483333333333333,33.07,0.2,1.18,-1.70317,1
2969,2016-01-11 07:00:00-06,0.36405,34.02,0.22,0.85,-1.70297,1
2981,2016-01-11 08:00:00-06,0.3918833333333333,35.4,0.24,0.76,7.45873,1
2993,2016-01-11 09:00:00-06,0.78515,38.65,0.24,1.44,38.0793,1
3005,2016-01-11 10:00:00-06,0.5931,42.28,0.21,1.21,58.976000000000006,1
3017,2016-01-11 11:00:00-06,0.2444166666666666,45.77,0.33,1.19,100.476,1
3029,2016-01-11 12:00:00-06,0.29105,48.99,0.29,1.23,96.0593,1
3041,2016-01-11 13:00:00-06,0.2353666666666666,51.35,0.27,1.51,205.842,1
3053,2016-01-11 14:00:00-06,0.2955333333333333,52.74,0.27,1.43,133.966,1
3065,2016-01-11 15:00:00-06,0.3299166666666666,54.29,0.27,1.55,134.148,1
3077,2016-01-11 16:00:00-06,0.4105833333333333,54.25,0.31,1.17,36.3502,1
3089,2016-01-11 17:00:00-06,0.5298666666666666,53.32,0.29,1.42,15.6926,1
3101,2016-01-11 18:00:00-06,0.6103833333333332,50.36,0.21,1.33,-1.02122,1
3113,2016-01-11 19:00:00-06,1.1456833333333332,46.73,0.23,1.82,-1.83292,1
3125,2016-01-11 20:00:00-06,1.1556833333333332,44.19,0.21,1.26,-1.833,1
3137,2016-01-11 21:00:00-06,1.3019,42.17,0.02,0.47,-2.54245,1
3149,2016-01-11 22:00:00-06,0.9167666666666666,40.42,0.0,0.34,-1.7025299999999999,1
3161,2016-01-11 23:00:00-06,0.90415,38.6,0.0,0.72,-1.7023099999999998,1
3173,2016-01-12 00:00:00-06,0.9644666666666664,38.27,0.0,1.1,-1.7021700000000002,1
3185,2016-01-12 01:00:00-06,1.26245,37.53,0.0,1.28,-1.70208,1
3197,2016-01-12 02:00:00-06,0.42085,36.57,0.0,1.57,-1.70202,1
3209,2016-01-12 03:00:00-06,0.33385,35.76,0.0,1.59,-2.2412900000000002,1
3221,2016-01-12 04:00:00-06,0.3926,36.08,0.0,2.45,-1.7025299999999999,1
3233,2016-01-12 05:00:00-06,0.317,35.86,0.01,2.72,-2.05424,1
3245,2016-01-12 06:00:00-06,0.5048166666666666,36.0,0.01,2.81,-2.04304,1
3257,2016-01-12 07:00:00-06,0.4241333333333333,36.9,0.01,2.45,-2.3835599999999997,1
3269,2016-01-12 08:00:00-06,0.3407833333333333,38.9,0.0,3.64,27.1961,1
3281,2016-01-12 09:00:00-06,0.48615,43.31,0.0,4.22,147.20600000000002,1
3293,2016-01-12 10:00:00-06,0.2792333333333333,49.14,0.01,2.73,226.84599999999998,1
3305,2016-01-12 11:00:00-06,0.3240666666666666,54.87,0.01,3.57,421.519,1
3317,2016-01-12 12:00:00-06,0.3460666666666666,58.98,0.01,3.09,370.30699999999996,1
3329,2016-01-12 13:00:00-06,0.2548,61.83,0.01,1.72,396.67800000000005,1
3341,2016-01-12 14:00:00-06,0.3358666666666666,63.2,0.01,0.98,562.524,1
3353,2016-01-12 15:00:00-06,0.2636833333333333,63.53,0.01,0.91,427.423,1
3365,2016-01-12 16:00:00-06,0.6306166666666666,63.32,0.01,0.69,130.026,1
3377,2016-01-12 17:00:00-06,0.9588166666666664,62.08,0.01,0.92,104.08,1
3389,2016-01-12 18:00:00-06,0.8313833333333331,57.14,0.01,2.46,0.9069209999999999,1
3401,2016-01-12 19:00:00-06,0.5845166666666666,53.09,0.0,1.72,-2.3075,1
3413,2016-01-12 20:00:00-06,0.3630666666666666,50.74,0.0,1.97,-2.38147,1
3425,2016-01-12 21:00:00-06,0.6156166666666666,47.18,0.0,1.95,-2.0927700000000002,1
3437,2016-01-12 22:00:00-06,0.63065,45.53,0.0,1.28,-2.25157,1
3449,2016-01-12 23:00:00-06,0.6104,44.05,0.0,1.12,-2.21208,1
3461,2016-01-13 00:00:00-06,0.33315,44.6,0.04,1.64,-2.38242,1
3473,2016-01-13 01:00:00-06,0.3798166666666665,43.41,0.11,1.97,-2.72321,1
3485,2016-01-13 02:00:00-06,0.39361666666666656,43.07,0.11,2.69,-2.38282,1
3497,2016-01-13 03:00:00-06,0.3096166666666666,42.58,0.14,2.47,-2.72323,1
3509,2016-01-13 04:00:00-06,0.38095,40.81,0.17,1.93,-2.72407,1
3521,2016-01-13 05:00:00-06,0.3279833333333333,39.78,0.21,1.95,-2.7242,1
3533,2016-01-13 06:00:00-06,0.38381666666666653,38.71,0.25,1.3,-2.7242,1
3545,2016-01-13 07:00:00-06,0.4124333333333333,39.13,0.25,1.45,-2.04334,1
3557,2016-01-13 08:00:00-06,0.41371666666666657,40.39,0.25,1.61,57.5718,1
3569,2016-01-13 09:00:00-06,0.7652666666666667,46.26,0.24,1.7,409.36,1
3581,2016-01-13 10:00:00-06,0.22735,51.95,0.28,2.88,158.49200000000002,1
3593,2016-01-13 11:00:00-06,0.3025333333333333,56.91,0.34,4.67,145.452,1
3605,2016-01-13 12:00:00-06,0.2375166666666666,60.94,0.36,5.18,174.173,1
3617,2016-01-13 13:00:00-06,0.3133833333333333,62.95,0.32,5.78,372.26199999999994,1
3629,2016-01-13 14:00:00-06,0.2586,63.93,0.24,6.06,188.09900000000002,1
3641,2016-01-13 15:00:00-06,0.2626,64.87,0.18,6.19,76.3134,1
3653,2016-01-13 16:00:00-06,0.2572166666666666,64.46,0.2,6.05,154.349,1
