"",localhour,use,temperature,cloud_cover,wind_speed,GH,is_weekday,GH_month,GH_week,use_month,use_week
9075,2016-02-01 12:00:00-06,1.4673666666666667,65.94,0.65,6.16,766.074,1,60.1026,639.696,2.827166666666667,1.7438833333333332
9087,2016-02-01 13:00:00-06,1.7685333333333333,67.95,0.55,6.84,784.2189999999999,1,65.9975,691.5260000000001,2.1600333333333332,1.675433333333333
9099,2016-02-01 14:00:00-06,1.4165666666666668,70.33,0.29,7.06,738.443,1,36.5113,393.96,1.6731833333333332,1.0721166666666668
9111,2016-02-01 15:00:00-06,1.1227166666666668,71.74,0.21,7.86,602.284,1,47.8015,348.74800000000005,1.0799333333333332,1.2101833333333332
9123,2016-02-01 16:00:00-06,1.19375,72.78,0.16,7.44,428.26,1,11.0005,166.47299999999998,2.46455,1.1986666666666668
9135,2016-02-01 17:00:00-06,1.2121666666666668,73.25,0.15,7.75,214.923,1,21.1719,94.6888,4.938433333333333,1.260066666666667
9147,2016-02-01 18:00:00-06,2.65965,71.72,0.08,8.71,25.7141,1,-1.70375,2.3949599999999998,1.8378666666666668,1.3734666666666668
9159,2016-02-01 19:00:00-06,2.41605,69.39,0.06,10.31,-3.3975699999999995,1,-1.87412,-2.7185200000000003,1.86095,4.532733333333333
9171,2016-02-01 20:00:00-06,0.8368833333333331,67.32,0.13,11.63,-2.80985,1,-1.6128799999999999,-2.62276,1.51205,3.107
9183,2016-02-01 21:00:00-06,0.9169666666666666,65.53,0.51,10.81,-2.7195400000000003,1,-1.26645,-2.70819,1.1497,0.5571166666666666
9195,2016-02-01 22:00:00-06,0.84645,65.17,0.77,8.13,-2.71976,1,-1.2891700000000001,-2.5553,1.1284833333333333,0.2930166666666666
9207,2016-02-01 23:00:00-06,0.4610333333333333,64.85,0.81,6.31,-2.71997,1,-1.363,-2.61249,1.1597166666666667,0.3191333333333333
9219,2016-02-02 00:00:00-06,0.44201666666666656,63.3,0.62,6.13,-2.72004,1,-1.363,-2.3804,1.0740166666666668,0.3094166666666666
9231,2016-02-02 01:00:00-06,0.3696833333333333,60.61,0.5,5.95,-2.86179,1,-1.363,-2.3805099999999997,0.7878,0.34165
9243,2016-02-02 02:00:00-06,0.4101166666666666,57.88,0.3,6.12,-2.72045,1,-1.29485,-2.38048,0.6869166666666666,0.2972333333333333
9255,2016-02-02 03:00:00-06,0.3196166666666666,55.38,0.16,6.22,-2.78281,1,-0.976816,-2.38081,0.7764833333333331,0.2765166666666666
9267,2016-02-02 04:00:00-06,0.36951666666666655,53.89,0.29,7.25,-2.89616,1,-1.02225,-2.46599,0.6521,0.3333166666666666
9279,2016-02-02 05:00:00-06,0.3538833333333333,52.68,0.15,6.71,-2.81687,1,-1.0563200000000001,-2.72138,0.7327166666666665,0.3256
9291,2016-02-02 06:00:00-06,0.6951333333333332,51.55,0.11,6.72,-3.3559300000000003,1,-1.36289,-2.72138,0.7365166666666665,0.5353
9303,2016-02-02 07:00:00-06,1.214,51.8,0.1,5.71,-2.72138,1,-1.7034599999999998,-2.60799,1.1064,1.348833333333333
9315,2016-02-02 08:00:00-06,0.8395166666666666,52.7,0.06,5.39,20.7222,1,26.6194,13.794,1.49215,1.43725
9327,2016-02-02 09:00:00-06,1.44345,55.4,0.02,6.3,86.5032,1,109.61200000000001,100.64,2.1747666666666667,2.1664166666666667
9339,2016-02-02 10:00:00-06,1.85345,58.98,0.01,7.71,186.62,1,233.541,258.418,5.52425,2.103933333333333
9351,2016-02-02 11:00:00-06,1.85595,61.78,0.01,9.38,463.345,1,390.98199999999997,547.691,2.2365666666666666,2.215
9363,2016-02-02 12:00:00-06,1.9294666666666669,64.0,0.02,10.0,764.63,1,306.04200000000003,714.404,2.0168666666666666,2.2205
9375,2016-02-02 13:00:00-06,1.6549166666666668,65.58,0.0,9.02,792.877,1,192.72099999999998,254.90900000000002,1.6743,1.6937166666666668
9387,2016-02-02 14:00:00-06,0.89735,67.53,0.0,8.01,738.3539999999999,1,142.53799999999998,134.635,1.0829666666666669,1.1907166666666669
9399,2016-02-02 15:00:00-06,0.88305,68.0,0.0,7.05,625.523,1,245.80200000000002,208.362,1.01465,1.18945
9411,2016-02-02 16:00:00-06,1.2167666666666668,67.76,0.0,5.54,434.397,1,161.54399999999998,81.6698,1.1513666666666669,1.2905
9423,2016-02-02 17:00:00-06,1.1477333333333333,66.38,0.02,4.32,224.25599999999997,1,45.0467,30.6723,1.4167,1.39575
9435,2016-02-02 18:00:00-06,1.3412166666666667,63.69,0.02,2.99,28.1152,1,-0.58436,2.5914,1.3431166666666667,1.36815
9447,2016-02-02 19:00:00-06,1.7205833333333331,59.9,0.02,2.45,-3.8061199999999995,1,-2.0481,-1.86591,1.5516666666666667,1.267116666666667
9459,2016-02-02 20:00:00-06,1.3983,56.52,0.0,3.44,-3.39983,1,-2.72382,-1.70197,1.086733333333333,1.2788833333333331
9471,2016-02-02 21:00:00-06,0.76375,54.51,0.0,3.8,-3.1798900000000003,1,-2.72428,-1.70202,0.6095166666666666,1.0250666666666668
9483,2016-02-02 22:00:00-06,0.3934166666666665,53.45,0.0,4.36,-3.40173,1,-2.71922,-1.70202,0.5852,0.7915833333333331
9495,2016-02-02 23:00:00-06,0.36348333333333327,51.32,0.0,4.66,-3.05668,1,-2.72507,-1.70202,0.4464833333333333,0.32215
9507,2016-02-03 00:00:00-06,0.43636666666666657,49.01,0.0,5.67,-2.99453,1,-2.7253,-1.7020400000000002,0.5696833333333332,0.4175
9519,2016-02-03 01:00:00-06,0.37261666666666654,48.16,0.0,6.15,-2.72267,1,-2.47002,-1.70218,0.5421333333333332,0.3050333333333333
9531,2016-02-03 02:00:00-06,0.3879333333333333,46.39,0.0,6.64,-2.81374,1,-2.72553,-1.7023,0.5853166666666666,0.38555
9543,2016-02-03 03:00:00-06,0.3402666666666666,44.48,0.0,6.99,-2.72323,1,-2.72572,-1.7763099999999998,0.65135,0.3213833333333333
9555,2016-02-03 04:00:00-06,0.3310833333333333,43.28,0.0,6.54,-2.72323,1,-2.68624,-2.02034,0.6221333333333332,0.3229666666666666
9567,2016-02-03 05:00:00-06,0.44581666666666653,41.9,0.0,6.3,-2.72371,1,-2.37957,-3.77408,0.6107,0.5367
9579,2016-02-03 06:00:00-06,0.96415,40.81,0.0,6.14,-2.7241400000000002,1,-2.41364,-2.04316,0.8365333333333331,0.6824833333333332
9591,2016-02-03 07:00:00-06,1.25025,40.38,0.01,6.25,-2.7408799999999998,1,-2.1978400000000002,-2.04315,1.5339666666666667,1.2108666666666668
9603,2016-02-03 08:00:00-06,1.2340666666666669,40.08,0.0,6.91,86.2322,1,48.4709,8.67802,0.9277666666666664,0.6502166666666666
9615,2016-02-03 09:00:00-06,1.8473833333333332,42.24,0.0,8.11,276.585,1,152.738,69.7307,1.5307333333333333,1.3575666666666668
9627,2016-02-03 10:00:00-06,2.3181333333333334,45.35,0.02,8.02,530.431,1,236.778,59.3378,1.5767,1.7171666666666667
9639,2016-02-03 11:00:00-06,2.28055,49.25,0.12,8.18,691.0269999999999,1,500.024,118.99,1.5551166666666667,1.826733333333333
9651,2016-02-03 12:00:00-06,2.362083333333333,51.82,0.11,7.26,772.5010000000001,1,683.6569999999999,161.075,1.7123666666666668,1.82155
9663,2016-02-03 13:00:00-06,1.67405,54.26,0.0,7.49,801.5060000000001,1,719.077,126.71600000000001,1.8581333333333332,1.6151166666666668
9675,2016-02-03 14:00:00-06,1.0762166666666668,55.88,0.0,7.72,750.938,1,654.467,180.697,1.142966666666667,0.8067
9687,2016-02-03 15:00:00-06,1.0625,57.09,0.0,7.69,631.024,1,525.263,162.612,1.1879166666666667,0.8232166666666666
9699,2016-02-03 16:00:00-06,1.1175,57.14,0.0,7.0,445.13599999999997,1,352.059,205.173,1.3488666666666669,1.0187833333333332
9711,2016-02-03 17:00:00-06,0.90065,55.18,0.0,6.36,232.882,1,137.42700000000002,49.4642,1.5123333333333333,1.3652333333333333
9723,2016-02-03 18:00:00-06,0.95975,52.8,0.0,5.68,32.2436,1,2.7545599999999997,4.88432,1.32735,3.030333333333333
9735,2016-02-03 19:00:00-06,1.0618333333333332,50.17,0.01,4.15,-3.5764400000000003,1,-2.72211,-2.20127,1.44365,3.2603833333333334
9747,2016-02-03 20:00:00-06,1.1239333333333332,47.76,0.0,4.27,-3.4019699999999995,1,-2.72315,-2.38282,1.4681333333333333,1.1323666666666667
9759,2016-02-03 21:00:00-06,0.6896,45.71,0.0,3.42,-3.19334,1,-2.72364,-2.72337,0.749,0.7010333333333332
9771,2016-02-03 22:00:00-06,0.4741166666666666,43.1,0.0,2.49,-3.0636200000000002,1,-2.04311,-2.7298,0.6960833333333332,0.5452166666666666
9783,2016-02-03 23:00:00-06,0.3990833333333333,40.54,0.01,2.89,-2.9729900000000002,1,-2.34958,-2.72476,0.7521833333333331,0.26685
9795,2016-02-04 00:00:00-06,0.3232666666666666,38.57,0.0,3.24,-2.72412,1,-2.7185900000000003,-2.7253,0.6338333333333332,0.37386666666666657
9807,2016-02-04 01:00:00-06,0.5640666666666666,38.05,0.0,3.3,-2.72427,1,-2.38397,-2.7255700000000003,0.6193333333333332,0.4184833333333333
9819,2016-02-04 02:00:00-06,0.5754166666666666,36.84,0.0,3.06,-2.89527,1,-2.60576,-2.5840099999999997,0.7157,0.6673
9831,2016-02-04 03:00:00-06,0.5345666666666666,36.33,0.0,3.2,-3.00326,1,-1.42499,-2.726,0.6931,2.0189833333333334
9843,2016-02-04 04:00:00-06,0.4785166666666666,35.01,0.0,2.95,-2.72518,1,-1.70317,-2.72612,0.6243333333333332,1.9795166666666668
9855,2016-02-04 05:00:00-06,0.44465,34.25,0.0,2.96,-2.72553,1,-1.3623299999999998,-2.72646,0.6939833333333332,2.0376166666666666
9867,2016-02-04 06:00:00-06,2.34725,33.16,0.0,2.38,-3.06623,1,-1.9921099999999998,-2.72655,0.9206,2.1958
9879,2016-02-04 07:00:00-06,2.396916666666667,32.92,0.01,2.73,-2.72598,1,-1.7026,-2.72655,1.50205,2.6060833333333333
9891,2016-02-04 08:00:00-06,1.6471166666666668,34.76,0.01,2.79,121.244,1,21.3903,110.82,1.020066666666667,1.7887833333333332
9903,2016-02-04 09:00:00-06,1.6878666666666668,40.61,0.01,2.21,327.024,1,71.5287,312.295,1.64685,1.9731666666666667
9915,2016-02-04 10:00:00-06,1.4766,45.66,0.02,2.1,538.7869999999999,1,177.791,520.535,2.0641166666666666,1.676316666666667
9927,2016-02-04 11:00:00-06,1.5429,49.82,0.02,2.07,695.949,1,159.803,676.2660000000001,2.0833,1.48495
9939,2016-02-04 12:00:00-06,1.5316666666666667,53.01,0.04,2.08,791.534,1,207.55200000000002,768.738,2.1088666666666667,1.5251833333333331
9951,2016-02-04 13:00:00-06,1.6615,55.03,0.02,1.46,813.4839999999999,1,142.982,788.586,1.7779,1.6599333333333333
9963,2016-02-04 14:00:00-06,1.0150333333333332,56.44,0.03,1.51,750.9630000000001,1,107.926,737.7919999999999,1.0026333333333333,0.82075
9975,2016-02-04 15:00:00-06,0.8511333333333331,57.39,0.03,2.46,639.9259999999999,1,82.9796,616.93,0.9447,0.96545
9987,2016-02-04 16:00:00-06,0.8369166666666666,57.42,0.1,1.31,449.10400000000004,1,42.1758,424.539,1.003,1.2212833333333333
9999,2016-02-04 17:00:00-06,0.9078833333333332,56.11,0.12,1.12,234.467,1,16.2036,216.53599999999997,1.3410666666666669,1.2237166666666668
10011,2016-02-04 18:00:00-06,1.3281,53.6,0.07,2.16,33.7915,1,-1.70087,23.8256,1.2589333333333332,1.1338666666666668
10023,2016-02-04 19:00:00-06,1.222716666666667,49.86,0.0,2.28,-3.36275,1,-2.12608,-3.89874,1.4460333333333333,1.4256333333333333
10035,2016-02-04 20:00:00-06,1.318633333333333,46.95,0.0,2.66,-3.08059,1,-2.38124,-3.92271,1.3476,1.6293833333333332
10047,2016-02-04 21:00:00-06,0.6568833333333332,44.87,0.0,1.3,-3.0587400000000002,1,-1.70113,-3.3394699999999995,1.0443333333333331,0.9488
10059,2016-02-04 22:00:00-06,0.4469,41.04,0.0,0.75,-2.84348,1,-1.9450900000000002,-2.98316,0.68315,0.6300666666666666
10071,2016-02-04 23:00:00-06,0.4780166666666666,39.28,0.0,0.76,-3.06502,1,-1.8884,-3.05167,0.39055,0.349
10083,2016-02-05 00:00:00-06,0.4279833333333333,38.56,0.14,0.61,-2.8102099999999997,1,-1.8602299999999998,-2.75725,0.45495,0.2632333333333333
10095,2016-02-05 01:00:00-06,0.41071666666666656,37.56,0.12,0.55,-2.86707,1,-1.85457,-2.84826,0.4712666666666666,0.29955
10107,2016-02-05 02:00:00-06,0.4026,35.81,0.04,0.7,-2.8278,1,-2.3820200000000002,-2.72418,0.5784833333333332,0.3728
10119,2016-02-05 03:00:00-06,0.7277166666666665,35.22,0.02,0.33,-3.0667400000000002,1,-2.4841,-2.73,0.6078166666666666,0.3935833333333333
10131,2016-02-05 04:00:00-06,1.886016666666667,34.88,0.01,0.38,-2.7261599999999997,1,-2.13821,-2.72485,0.5058666666666666,0.3416166666666666
10143,2016-02-05 05:00:00-06,1.8378166666666669,33.56,0.0,0.8,-2.72645,1,-1.72417,-2.72507,0.5596833333333332,0.3875833333333333
10155,2016-02-05 06:00:00-06,2.557433333333333,33.41,0.0,1.1,-3.06727,1,-2.3822900000000002,-2.8331,0.5982833333333332,0.4489833333333333
10167,2016-02-05 07:00:00-06,2.6414666666666666,33.72,0.01,1.06,-2.67548,1,-1.7698,-2.72552,1.1627166666666668,1.2741
10179,2016-02-05 08:00:00-06,1.45005,36.62,0.0,0.69,116.399,1,35.4754,105.052,1.1981666666666668,1.1267333333333331
10191,2016-02-05 09:00:00-06,1.4730333333333332,42.64,0.0,1.6,312.048,1,52.6909,327.07,1.9461666666666668,1.4184333333333332
10203,2016-02-05 10:00:00-06,1.7399666666666669,47.6,0.01,3.35,515.53,1,487.342,485.9,2.060983333333333,1.8510833333333332
10215,2016-02-05 11:00:00-06,1.6807166666666669,52.64,0.02,3.71,682.932,1,384.32199999999995,692.795,1.9203,1.8098833333333333
10227,2016-02-05 12:00:00-06,1.7467333333333332,56.66,0.03,4.95,828.2339999999999,1,335.901,741.221,1.8680166666666669,1.8937166666666667
10239,2016-02-05 13:00:00-06,1.623,58.49,0.03,5.26,168.97799999999998,1,155.946,816.81,1.88415,1.8527166666666668
10251,2016-02-05 14:00:00-06,0.9050333333333332,59.46,0.03,5.09,107.87700000000001,1,186.982,699.703,0.98345,1.2281833333333332
10263,2016-02-05 15:00:00-06,0.6591166666666666,59.64,0.02,5.2,84.977,1,396.49699999999996,585.003,1.0234,0.7758333333333332
10275,2016-02-05 16:00:00-06,0.771733333333333,59.97,0.01,4.75,80.948,1,200.68599999999998,296.813,1.5613666666666668,0.8364
10287,2016-02-05 17:00:00-06,0.94535,58.39,0.07,4.07,55.3537,1,88.9366,247.713,1.545,0.8045
10299,2016-02-05 18:00:00-06,0.9353333333333332,55.93,0.44,2.93,4.00767,1,-0.753328,26.9389,2.8698,0.9767833333333332
10311,2016-02-05 19:00:00-06,0.89895,53.96,0.73,3.15,-2.2450099999999997,1,-2.9064799999999997,-3.3991300000000004,2.778766666666667,0.9251166666666664
10323,2016-02-05 20:00:00-06,0.8163,54.1,0.9,3.21,-2.38121,1,-2.7198700000000002,-3.21913,1.4562666666666668,0.885
10335,2016-02-05 21:00:00-06,0.52655,53.01,0.79,3.26,-2.38121,1,-2.69215,-2.88576,1.3726666666666667,0.5191666666666666
10347,2016-02-05 22:00:00-06,0.43015,52.41,0.72,3.9,-2.72145,1,-2.7204900000000003,-2.72169,0.7864666666666666,0.498
10359,2016-02-05 23:00:00-06,0.4833,51.69,0.36,4.03,-3.06252,1,-2.60753,-2.72229,0.4696666666666666,0.3866333333333333
10371,2016-02-06 00:00:00-06,0.43421666666666653,48.2,0.31,4.11,-2.72273,0,-2.7212400000000003,-2.85275,0.4394833333333333,0.4610833333333333
10383,2016-02-06 01:00:00-06,0.4591166666666666,46.99,0.17,3.55,-2.74591,0,-2.38121,-2.7223,0.47845,0.3792833333333333
10395,2016-02-06 02:00:00-06,0.4559,46.07,0.25,2.91,-2.72323,0,-1.8879599999999999,-2.7225099999999998,0.3757,0.4614333333333332
10407,2016-02-06 03:00:00-06,0.4831166666666666,45.11,0.08,4.13,-1.9973599999999998,0,-1.7122,-2.72275,0.3760333333333333,0.49095
10419,2016-02-06 04:00:00-06,0.7087666666666665,43.69,0.06,5.23,-2.82539,0,-1.72354,-2.72284,0.4446333333333333,0.6272
10431,2016-02-06 05:00:00-06,0.6662833333333332,42.83,0.03,5.18,-2.72377,0,-1.8766200000000002,-2.77993,0.36723333333333325,0.5144666666666666
10443,2016-02-06 06:00:00-06,0.6013,42.57,0.0,7.61,-3.00791,0,-2.38119,-3.08059,0.7796333333333331,0.5841166666666666
10455,2016-02-06 07:00:00-06,0.9618,42.64,0.01,7.5,-2.5823099999999997,0,-2.38082,-2.96718,1.18985,0.8372
10467,2016-02-06 08:00:00-06,0.84155,44.01,0.01,9.32,122.23100000000001,0,21.9625,57.914,0.9944166666666664,0.8500833333333331
10479,2016-02-06 09:00:00-06,1.4415666666666669,46.37,0.01,10.34,319.346,0,113.986,336.356,1.4759666666666669,1.47225
10491,2016-02-06 10:00:00-06,1.69795,49.95,0.01,11.25,535.943,0,145.411,532.352,1.52225,1.97045
10503,2016-02-06 11:00:00-06,1.76455,53.52,0.01,12.23,699.4110000000001,0,129.97,676.9680000000001,1.38765,1.96225
10515,2016-02-06 12:00:00-06,1.7094666666666667,56.19,0.01,11.82,806.492,0,361.695,574.793,1.3510333333333333,1.9878166666666668
10527,2016-02-06 13:00:00-06,1.6475166666666667,57.99,0.01,11.64,828.2810000000001,0,209.547,763.17,1.3855,1.6004
10539,2016-02-06 14:00:00-06,0.9317666666666664,59.03,0.01,10.83,780.934,0,567.729,734.775,0.9738166666666664,0.9077666666666666
10551,2016-02-06 15:00:00-06,0.8442666666666666,59.56,0.01,9.48,656.2760000000001,0,526.735,610.207,0.8548166666666666,1.0105
10563,2016-02-06 16:00:00-06,0.7961833333333331,59.18,0.01,8.3,469.971,0,352.14099999999996,270.906,0.9698,1.1821666666666668
10575,2016-02-06 17:00:00-06,0.8461166666666666,58.19,0.02,6.87,253.822,0,151.954,286.651,1.3535833333333331,1.4713166666666668
10587,2016-02-06 18:00:00-06,0.8018666666666666,54.92,0.01,4.52,42.9153,0,-0.26621999999999996,14.3547,1.562366666666667,1.85445
10599,2016-02-06 19:00:00-06,0.8197166666666666,51.66,0.01,3.85,-4.08064,0,-3.1560900000000003,-2.7191,1.1746166666666669,1.5425
10611,2016-02-06 20:00:00-06,0.8207166666666666,48.47,0.0,2.71,-4.0822400000000005,0,-3.20814,-2.47028,1.2055166666666668,1.183533333333333
10623,2016-02-06 21:00:00-06,0.4738333333333332,45.99,0.0,1.4,-3.56736,0,-3.39605,-2.71983,0.8217333333333331,0.8131333333333332
10635,2016-02-06 22:00:00-06,0.4895166666666666,43.48,0.0,0.79,-3.35851,0,-2.97689,-2.39738,0.42331666666666656,0.5964
10647,2016-02-06 23:00:00-06,0.4766,40.96,0.0,0.63,-3.53455,0,-2.7223,-2.4372,0.41751666666666654,0.3520166666666666
10659,2016-02-07 00:00:00-06,0.47955,40.11,0.01,1.46,-3.3994699999999995,0,-2.7223,-2.72055,0.3952,0.3103333333333333
10671,2016-02-07 01:00:00-06,0.43196666666666655,37.91,0.0,1.76,-3.3599900000000003,0,-1.88293,-2.7208900000000003,0.5419833333333332,0.2582666666666666
10683,2016-02-07 02:00:00-06,0.4702166666666666,36.41,0.0,1.7,-2.82157,0,-2.06407,-2.72103,0.5569666666666666,0.2668833333333333
10695,2016-02-07 03:00:00-06,0.42405,35.33,0.0,1.4,-2.83933,0,-2.11499,-2.72138,0.5682333333333331,0.3021333333333333
10707,2016-02-07 04:00:00-06,0.4836,34.54,0.0,2.03,-2.79983,0,-2.3816900000000003,-2.72138,0.6547166666666666,0.30685
10719,2016-02-07 05:00:00-06,0.8892,33.64,0.0,1.84,-2.72618,0,-1.84323,-2.72138,0.78395,0.34155
10731,2016-02-07 06:00:00-06,1.5531833333333331,33.38,0.0,1.59,-3.02164,0,-2.0417099999999997,-3.40173,1.175266666666667,0.41971666666666657
10743,2016-02-07 07:00:00-06,1.7212166666666668,34.47,0.01,1.83,-2.6409,0,-1.8712799999999998,-3.1579599999999997,1.5332666666666668,0.9604333333333333
10755,2016-02-07 08:00:00-06,1.1452833333333332,36.46,0.0,2.23,157.872,0,44.695,104.113,0.89955,1.193366666666667
10767,2016-02-07 09:00:00-06,1.5877,42.79,0.01,2.99,344.57,0,200.065,303.21299999999997,1.4604333333333333,1.8582833333333333
10779,2016-02-07 10:00:00-06,1.7588166666666667,48.09,0.0,4.61,553.635,0,417.158,517.529,1.9261666666666668,2.77505
10791,2016-02-07 11:00:00-06,1.8910833333333332,53.27,0.0,4.89,696.7660000000001,0,718.319,670.2869999999999,1.9419166666666667,3.012916666666667
10803,2016-02-07 12:00:00-06,2.14815,57.14,0.0,5.66,821.075,0,477.962,759.02,1.96015,3.2861833333333332
10815,2016-02-07 13:00:00-06,1.7877166666666668,60.83,0.0,6.08,843.035,0,460.81300000000005,782.034,1.8464333333333331,2.3593
10827,2016-02-07 14:00:00-06,3.83605,63.02,0.0,6.95,802.88,0,317.875,724.258,1.8940833333333331,1.6657
10839,2016-02-07 15:00:00-06,1.12185,64.65,0.0,5.94,446.215,0,183.55599999999998,600.888,3.132566666666667,1.4433333333333331
10851,2016-02-07 16:00:00-06,1.52935,64.89,0.0,5.27,487.908,0,173.593,416.6,1.1341,1.6430333333333331
10863,2016-02-07 17:00:00-06,1.3464,63.82,0.0,3.78,180.222,0,76.5486,221.80900000000003,1.2866,3.8478
10875,2016-02-07 18:00:00-06,1.256916666666667,60.79,0.0,3.09,17.9655,0,-0.985291,25.26,1.0095,2.1105666666666667
10887,2016-02-07 19:00:00-06,6.1161,57.17,0.05,3.48,-3.3994199999999997,0,-3.3536599999999996,-4.75239,0.8716666666666666,1.7225666666666668
10899,2016-02-07 20:00:00-06,1.73205,54.21,0.03,3.12,-3.14551,0,-2.92939,-4.7544,0.8399166666666666,1.9005666666666667
10911,2016-02-07 21:00:00-06,0.8543,51.26,0.01,2.44,-2.72136,0,-2.94151,-3.18253,0.4960666666666666,1.28685
