,localhour,use,temperature,cloud_cover,wind_speed,GH,is_weekday
592,2016-01-03 01:00:00-06,0.5281,42.06,0.85,3.67,-1.363,0
604,2016-01-03 02:00:00-06,0.7332,41.63,0.81,3.06,-1.29485,0
616,2016-01-03 03:00:00-06,0.5774833333333332,41.72,0.75,2.49,-0.976816,0
628,2016-01-03 04:00:00-06,0.4347833333333333,41.8,0.67,3.05,-1.02225,0
640,2016-01-03 05:00:00-06,0.36333333333333323,41.96,0.85,3.35,-1.0563200000000001,0
652,2016-01-03 06:00:00-06,0.3895333333333333,42.54,0.89,3.14,-1.36289,0
664,2016-01-03 07:00:00-06,0.7804666666666666,42.81,0.83,2.63,-1.7034599999999998,0
676,2016-01-03 08:00:00-06,0.5950166666666666,42.89,0.56,2.9,26.6194,0
688,2016-01-03 09:00:00-06,0.5936333333333332,45.2,0.19,4.89,109.61200000000001,0
700,2016-01-03 10:00:00-06,0.6599166666666666,48.85,0.69,4.59,233.541,0
712,2016-01-03 11:00:00-06,0.5740333333333332,52.0,0.63,4.65,390.98199999999997,0
724,2016-01-03 12:00:00-06,0.4895166666666666,54.16,0.59,4.61,306.04200000000003,0
736,2016-01-03 13:00:00-06,0.65795,57.04,0.55,4.52,192.72099999999998,0
748,2016-01-03 14:00:00-06,1.3102,58.33,0.42,5.15,142.53799999999998,0
760,2016-01-03 15:00:00-06,1.6100666666666668,59.5,0.04,4.18,245.80200000000002,0
772,2016-01-03 16:00:00-06,1.720616666666667,59.63,0.04,4.01,161.54399999999998,0
784,2016-01-03 17:00:00-06,2.354633333333333,58.07,0.04,3.07,45.0467,0
796,2016-01-03 18:00:00-06,2.5658333333333334,53.78,0.02,2.14,-0.58436,0
808,2016-01-03 19:00:00-06,2.746916666666667,50.92,0.0,2.25,-2.0481,0
820,2016-01-03 20:00:00-06,2.0115,47.05,0.0,2.25,-2.72382,0
832,2016-01-03 21:00:00-06,1.310533333333333,43.99,0.0,1.77,-2.72428,0
844,2016-01-03 22:00:00-06,0.9617666666666664,41.97,0.0,3.05,-2.71922,0
856,2016-01-03 23:00:00-06,0.5856833333333332,40.57,0.0,3.07,-2.72507,0
868,2016-01-04 00:00:00-06,0.4702166666666666,42.08,0.12,2.89,-2.7253,1
880,2016-01-04 01:00:00-06,0.3316,41.0,0.13,3.31,-2.47002,1
892,2016-01-04 02:00:00-06,0.3714833333333333,41.23,0.13,3.16,-2.72553,1
904,2016-01-04 03:00:00-06,0.4445,40.04,0.13,2.39,-2.72572,1
916,2016-01-04 04:00:00-06,1.0158333333333331,38.93,0.13,3.0,-2.68624,1
928,2016-01-04 05:00:00-06,0.6778166666666666,38.64,0.13,4.52,-2.37957,1
940,2016-01-04 06:00:00-06,0.44685,37.6,0.13,3.44,-2.41364,1
952,2016-01-04 07:00:00-06,0.7443666666666666,37.06,0.13,3.32,-2.1978400000000002,1
964,2016-01-04 08:00:00-06,0.7805666666666666,37.45,0.13,3.98,48.4709,1
976,2016-01-04 09:00:00-06,0.6077666666666666,41.22,0.13,3.24,152.738,1
988,2016-01-04 10:00:00-06,0.5587,46.07,0.13,3.66,236.778,1
1000,2016-01-04 11:00:00-06,0.5535333333333332,49.51,0.12,3.25,500.024,1
1012,2016-01-04 12:00:00-06,0.4529,53.19,0.12,4.05,683.6569999999999,1
1024,2016-01-04 13:00:00-06,0.4528833333333333,55.1,0.14,3.77,719.077,1
1036,2016-01-04 14:00:00-06,0.50735,55.87,0.16,3.38,654.467,1
1048,2016-01-04 15:00:00-06,0.39586666666666653,55.98,0.14,4.38,525.263,1
1060,2016-01-04 16:00:00-06,0.3397333333333333,55.15,0.16,4.37,352.059,1
1072,2016-01-04 17:00:00-06,0.4235333333333333,53.42,0.18,4.18,137.42700000000002,1
1084,2016-01-04 18:00:00-06,0.9581666666666664,50.15,0.12,3.36,2.7545599999999997,1
1096,2016-01-04 19:00:00-06,1.262066666666667,47.16,0.04,3.08,-2.72211,1
1108,2016-01-04 20:00:00-06,0.70705,45.16,0.03,2.64,-2.72315,1
1120,2016-01-04 21:00:00-06,1.8258666666666667,42.65,0.03,2.53,-2.72364,1
1132,2016-01-04 22:00:00-06,1.5251,41.59,0.02,1.51,-2.04311,1
1144,2016-01-04 23:00:00-06,0.9315833333333332,39.51,0.03,1.63,-2.34958,1
1156,2016-01-05 00:00:00-06,0.62845,39.7,0.35,2.35,-2.7185900000000003,1
1168,2016-01-05 01:00:00-06,0.43556666666666655,38.4,0.42,2.2,-2.38397,1
1180,2016-01-05 02:00:00-06,0.41495,37.24,0.49,1.68,-2.60576,1
1192,2016-01-05 03:00:00-06,0.8205833333333331,36.73,0.55,1.73,-1.42499,1
1204,2016-01-05 04:00:00-06,0.8633666666666666,36.23,0.62,2.05,-1.70317,1
1216,2016-01-05 05:00:00-06,0.39741666666666653,36.28,0.68,2.46,-1.3623299999999998,1
1228,2016-01-05 06:00:00-06,0.4535,36.37,0.7,2.75,-1.9921099999999998,1
1240,2016-01-05 07:00:00-06,1.1598833333333332,36.95,0.61,3.3,-1.7026,1
1252,2016-01-05 08:00:00-06,0.4786166666666666,38.29,0.46,3.76,21.3903,1
1264,2016-01-05 09:00:00-06,0.40376666666666655,40.72,0.37,5.21,71.5287,1
1276,2016-01-05 10:00:00-06,0.7717,43.42,0.37,5.16,177.791,1
1288,2016-01-05 11:00:00-06,0.5310666666666666,46.85,0.42,5.01,159.803,1
1300,2016-01-05 12:00:00-06,0.44845,50.21,0.46,4.18,207.55200000000002,1
1312,2016-01-05 13:00:00-06,0.4895833333333332,52.54,0.45,4.34,142.982,1
1324,2016-01-05 14:00:00-06,0.4265,54.51,0.41,4.5,107.926,1
1336,2016-01-05 15:00:00-06,0.3711833333333333,55.28,0.45,4.86,82.9796,1
1348,2016-01-05 16:00:00-06,0.40846666666666653,55.2,0.72,4.76,42.1758,1
1360,2016-01-05 17:00:00-06,0.3419166666666666,54.2,0.79,4.1,16.2036,1
1372,2016-01-05 18:00:00-06,1.1943333333333332,52.72,0.93,3.83,-1.70087,1
1384,2016-01-05 19:00:00-06,1.0055666666666665,51.24,0.93,4.46,-2.12608,1
1396,2016-01-05 20:00:00-06,0.9963666666666664,50.14,0.73,4.84,-2.38124,1
1408,2016-01-05 21:00:00-06,0.8727,49.52,0.88,4.84,-1.70113,1
1420,2016-01-05 22:00:00-06,0.55335,48.89,0.97,4.51,-1.9450900000000002,1
1432,2016-01-05 23:00:00-06,0.39401666666666657,48.64,0.97,4.62,-1.8884,1
1444,2016-01-06 00:00:00-06,0.3319833333333333,47.96,0.89,3.5,-1.8602299999999998,1
1456,2016-01-06 01:00:00-06,0.41676666666666656,47.53,0.76,3.35,-1.85457,1
1468,2016-01-06 02:00:00-06,0.38681666666666653,47.01,0.86,2.92,-2.3820200000000002,1
1480,2016-01-06 03:00:00-06,0.6079,46.87,0.84,2.91,-2.4841,1
1492,2016-01-06 04:00:00-06,0.4853,46.57,0.88,2.73,-2.13821,1
1504,2016-01-06 05:00:00-06,0.7873333333333331,46.04,0.86,2.14,-1.72417,1
1516,2016-01-06 06:00:00-06,0.3889,46.06,1.0,1.78,-2.3822900000000002,1
1528,2016-01-06 07:00:00-06,0.57095,46.13,0.88,2.56,-1.7698,1
1540,2016-01-06 08:00:00-06,0.7125333333333332,46.35,0.72,2.47,35.4754,1
1552,2016-01-06 09:00:00-06,0.7327666666666665,47.15,0.53,2.94,52.6909,1
1564,2016-01-06 10:00:00-06,0.42985,48.39,0.58,3.0,487.342,1
1576,2016-01-06 11:00:00-06,0.42705,50.01,0.69,3.62,384.32199999999995,1
1588,2016-01-06 12:00:00-06,0.31825,51.39,0.75,3.08,335.901,1
1600,2016-01-06 13:00:00-06,0.37316666666666654,52.32,0.7,3.9,155.946,1
1612,2016-01-06 14:00:00-06,0.38095,53.05,0.57,2.87,186.982,1
1624,2016-01-06 15:00:00-06,0.31425,53.7,0.52,3.16,396.49699999999996,1
1636,2016-01-06 16:00:00-06,0.39,53.82,0.6,3.41,200.68599999999998,1
1648,2016-01-06 17:00:00-06,1.2487666666666668,53.42,0.67,2.15,88.9366,1
1660,2016-01-06 18:00:00-06,1.2550333333333332,52.75,0.69,2.41,-0.753328,1
1672,2016-01-06 19:00:00-06,0.68875,52.42,1.0,1.77,-2.9064799999999997,1
1684,2016-01-06 20:00:00-06,0.5390833333333332,52.46,1.0,1.83,-2.7198700000000002,1
1696,2016-01-06 21:00:00-06,0.6321166666666665,52.59,1.0,0.64,-2.69215,1
1708,2016-01-06 22:00:00-06,0.6522166666666666,52.29,1.0,1.6,-2.7204900000000003,1
1720,2016-01-06 23:00:00-06,0.41155,52.21,1.0,1.61,-2.60753,1
1732,2016-01-07 00:00:00-06,0.3358,52.39,0.88,1.02,-2.7212400000000003,1
1744,2016-01-07 01:00:00-06,0.43396666666666656,51.47,0.82,1.87,-2.38121,1
1756,2016-01-07 02:00:00-06,0.3361833333333333,51.36,0.76,1.79,-1.8879599999999999,1
1768,2016-01-07 03:00:00-06,0.36553333333333327,51.22,0.71,1.35,-1.7122,1
1780,2016-01-07 04:00:00-06,0.9266333333333332,51.08,0.72,1.35,-1.72354,1
1792,2016-01-07 05:00:00-06,0.38256666666666655,50.65,0.75,1.56,-1.8766200000000002,1
1804,2016-01-07 06:00:00-06,0.472,50.08,0.81,2.32,-2.38119,1
1816,2016-01-07 07:00:00-06,0.6382,49.34,0.75,1.36,-2.38082,1
1828,2016-01-07 08:00:00-06,0.5254,49.84,0.72,2.78,21.9625,1
1840,2016-01-07 09:00:00-06,0.5353,51.06,0.76,3.14,113.986,1
1852,2016-01-07 10:00:00-06,0.7409166666666666,53.57,0.74,2.92,145.411,1
1864,2016-01-07 11:00:00-06,0.5073166666666666,56.43,0.57,2.98,129.97,1
1876,2016-01-07 12:00:00-06,0.44571666666666654,60.28,0.18,1.86,361.695,1
1888,2016-01-07 13:00:00-06,0.5145333333333332,65.13,0.16,1.92,209.547,1
1900,2016-01-07 14:00:00-06,0.4284833333333333,68.19,0.12,2.19,567.729,1
1912,2016-01-07 15:00:00-06,0.40605,70.23,0.09,2.94,526.735,1
1924,2016-01-07 16:00:00-06,0.4353166666666666,69.54,0.08,2.6,352.14099999999996,1
1936,2016-01-07 17:00:00-06,0.3684333333333332,67.18,0.1,3.99,151.954,1
1948,2016-01-07 18:00:00-06,0.6053333333333332,62.73,0.1,3.75,-0.26621999999999996,1
1960,2016-01-07 19:00:00-06,0.7155166666666666,59.93,0.0,3.54,-3.1560900000000003,1
1972,2016-01-07 20:00:00-06,0.7000833333333332,56.88,0.0,2.93,-3.20814,1
1984,2016-01-07 21:00:00-06,0.7466166666666666,55.24,0.0,2.66,-3.39605,1
1996,2016-01-07 22:00:00-06,0.7227166666666665,54.02,0.0,2.04,-2.97689,1
2008,2016-01-07 23:00:00-06,0.5359166666666666,52.74,0.01,2.06,-2.7223,1
2020,2016-01-08 00:00:00-06,0.3950833333333333,50.62,0.17,2.71,-2.7223,1
2032,2016-01-08 01:00:00-06,0.4596333333333333,49.06,0.15,2.29,-1.88293,1
2044,2016-01-08 02:00:00-06,0.3741833333333333,47.83,0.13,3.21,-2.06407,1
2056,2016-01-08 03:00:00-06,0.7793833333333331,46.86,0.08,2.22,-2.11499,1
2068,2016-01-08 04:00:00-06,0.4227833333333333,45.89,0.08,1.21,-2.3816900000000003,1
2080,2016-01-08 05:00:00-06,0.64415,46.02,0.13,2.18,-1.84323,1
2092,2016-01-08 06:00:00-06,0.6541833333333332,45.42,0.21,2.74,-2.0417099999999997,1
2104,2016-01-08 07:00:00-06,0.5560833333333332,45.25,0.29,2.52,-1.8712799999999998,1
2116,2016-01-08 08:00:00-06,0.4912333333333332,46.18,0.2,1.07,44.695,1
2128,2016-01-08 09:00:00-06,0.4686333333333332,48.91,0.2,1.04,200.065,1
2140,2016-01-08 10:00:00-06,0.4884833333333332,51.99,0.83,1.02,417.158,1
2152,2016-01-08 11:00:00-06,0.5866,55.57,0.87,2.1,718.319,1
2164,2016-01-08 12:00:00-06,0.5092833333333332,60.05,0.4,4.03,477.962,1
2176,2016-01-08 13:00:00-06,0.4207333333333333,61.63,0.4,3.96,460.81300000000005,1
2188,2016-01-08 14:00:00-06,0.4662666666666666,62.8,0.37,3.02,317.875,1
2200,2016-01-08 15:00:00-06,0.54745,63.67,0.2,2.97,183.55599999999998,1
2212,2016-01-08 16:00:00-06,0.5025833333333332,63.98,0.26,2.35,173.593,1
2224,2016-01-08 17:00:00-06,0.4859333333333332,63.02,0.28,1.71,76.5486,1
2236,2016-01-08 18:00:00-06,1.9794333333333332,60.52,0.24,0.48,-0.985291,1
2248,2016-01-08 19:00:00-06,0.7494166666666666,58.16,0.16,0.26,-3.3536599999999996,1
2260,2016-01-08 20:00:00-06,1.0845833333333332,55.61,0.11,0.82,-2.92939,1
2272,2016-01-08 21:00:00-06,0.7029833333333332,55.71,0.36,2.13,-2.94151,1
2284,2016-01-08 22:00:00-06,0.7363666666666665,55.53,0.5,2.62,-2.72099,1
2296,2016-01-08 23:00:00-06,0.52395,55.39,0.35,5.08,-2.72138,1
2308,2016-01-09 00:00:00-06,0.45285,54.77,0.65,5.57,-2.72138,0
2320,2016-01-09 01:00:00-06,0.4433,54.17,0.4,4.35,-1.7065299999999999,0
2332,2016-01-09 02:00:00-06,0.4153833333333333,52.12,0.2,4.93,-2.72138,0
2344,2016-01-09 03:00:00-06,0.3306166666666666,50.85,0.03,4.69,-2.78983,0
2356,2016-01-09 04:00:00-06,0.37686666666666657,49.08,0.02,4.8,-2.7223,0
2368,2016-01-09 05:00:00-06,0.4392666666666665,47.68,0.02,5.45,-3.05721,0
2380,2016-01-09 06:00:00-06,0.46195,46.28,0.03,5.81,-3.3241199999999997,0
2392,2016-01-09 07:00:00-06,0.4872833333333332,44.94,0.09,7.16,-3.04661,0
2404,2016-01-09 08:00:00-06,0.63795,44.18,0.17,8.08,96.5951,0
2416,2016-01-09 09:00:00-06,0.6586833333333332,45.02,0.48,9.01,307.435,0
2428,2016-01-09 10:00:00-06,0.6952833333333333,47.18,0.25,9.7,495.721,0
2440,2016-01-09 11:00:00-06,0.7766833333333331,49.56,0.19,10.04,646.1469999999999,0
2452,2016-01-09 12:00:00-06,0.7651166666666666,50.73,0.26,10.12,730.58,0
2464,2016-01-09 13:00:00-06,0.5425833333333332,51.4,0.31,9.99,735.3660000000001,0
2476,2016-01-09 14:00:00-06,0.4441333333333333,50.78,0.36,10.29,698.692,0
2488,2016-01-09 15:00:00-06,0.6853833333333332,49.14,0.24,10.53,501.337,0
2500,2016-01-09 16:00:00-06,0.6394166666666666,47.24,0.26,9.38,379.68800000000005,0
2512,2016-01-09 17:00:00-06,1.1345333333333332,45.22,0.42,10.16,183.61700000000002,0
2524,2016-01-09 18:00:00-06,0.67395,43.3,0.44,9.6,-0.974575,0
2536,2016-01-09 19:00:00-06,0.6955166666666666,42.62,0.61,9.41,-3.3161,0
2548,2016-01-09 20:00:00-06,0.60165,41.7,0.6,8.97,-3.2886300000000004,0
2560,2016-01-09 21:00:00-06,1.1812333333333331,40.98,0.59,7.61,-2.98318,0
2572,2016-01-09 22:00:00-06,0.6468666666666666,39.94,0.27,7.2,-2.72308,0
2584,2016-01-09 23:00:00-06,0.6184666666666666,38.78,0.18,5.96,-3.06363,0
2596,2016-01-10 00:00:00-06,0.6664666666666667,37.53,0.26,5.99,-2.75245,0
2608,2016-01-10 01:00:00-06,0.5170166666666666,36.74,0.26,6.21,-2.88895,0
2620,2016-01-10 02:00:00-06,0.7966166666666666,35.7,0.25,5.58,-2.72503,0
2632,2016-01-10 03:00:00-06,0.3553,34.87,0.24,5.57,-2.72534,0
2644,2016-01-10 04:00:00-06,0.4503,33.93,0.24,5.51,-2.72593,0
2656,2016-01-10 05:00:00-06,0.8165,33.09,0.25,5.45,-2.6408099999999997,0
2668,2016-01-10 06:00:00-06,0.349,32.81,0.25,5.51,-2.78848,0
2680,2016-01-10 07:00:00-06,0.59535,32.85,0.25,5.15,-2.7263900000000003,0
2692,2016-01-10 08:00:00-06,0.9845833333333333,33.45,0.25,4.69,98.3846,0
2704,2016-01-10 09:00:00-06,0.6440666666666666,36.4,0.25,6.72,305.726,0
2716,2016-01-10 10:00:00-06,0.7665666666666666,39.31,0.25,6.98,493.286,0
2728,2016-01-10 11:00:00-06,0.5466666666666666,41.66,0.25,6.0,642.173,0
2740,2016-01-10 12:00:00-06,0.4902,44.51,0.22,4.82,726.3,0
2752,2016-01-10 13:00:00-06,0.5941666666666666,46.3,0.22,4.42,740.045,0
2764,2016-01-10 14:00:00-06,1.1843833333333331,47.64,0.22,4.35,679.498,0
2776,2016-01-10 15:00:00-06,0.751533333333333,48.42,0.28,3.77,551.374,0
2788,2016-01-10 16:00:00-06,0.6042,48.35,0.4,3.13,375.13,0
2800,2016-01-10 17:00:00-06,2.135416666666667,46.81,0.55,3.71,169.041,0
2812,2016-01-10 18:00:00-06,1.7716666666666667,44.17,0.69,3.79,1.8374400000000002,0
2824,2016-01-10 19:00:00-06,0.9999833333333332,42.14,0.67,3.77,-2.72317,0
2836,2016-01-10 20:00:00-06,0.8128333333333331,41.25,0.63,2.91,-2.7241400000000002,0
2848,2016-01-10 21:00:00-06,1.0571,40.2,0.69,2.52,-2.72474,0
2860,2016-01-10 22:00:00-06,1.50015,39.36,0.61,3.24,-2.7251,0
2872,2016-01-10 23:00:00-06,0.7171166666666666,38.54,0.66,3.45,-2.72553,0
2884,2016-01-11 00:00:00-06,0.4034333333333333,38.75,0.61,2.61,-2.38512,1
2896,2016-01-11 01:00:00-06,0.7262,36.82,0.38,2.14,-1.9023299999999999,1
2908,2016-01-11 02:00:00-06,0.4544166666666666,35.56,0.3,1.61,-1.8738099999999998,1
2920,2016-01-11 03:00:00-06,0.5176,34.32,0.23,1.67,-1.6977400000000002,1
2932,2016-01-11 04:00:00-06,0.9747333333333332,34.25,0.22,1.99,-1.70318,1
2944,2016-01-11 05:00:00-06,0.7373666666666665,33.86,0.2,1.2,-1.70317,1
2956,2016-01-11 06:00:00-06,0.6434,33.07,0.2,1.18,-1.70317,1
2968,2016-01-11 07:00:00-06,0.7081,34.02,0.22,0.85,-1.70297,1
2980,2016-01-11 08:00:00-06,0.8350333333333331,35.4,0.24,0.76,7.45873,1
2992,2016-01-11 09:00:00-06,0.4163,38.65,0.24,1.44,38.0793,1
3004,2016-01-11 10:00:00-06,0.4835,42.28,0.21,1.21,58.976000000000006,1
3016,2016-01-11 11:00:00-06,0.4382833333333333,45.77,0.33,1.19,100.476,1
3028,2016-01-11 12:00:00-06,0.4209333333333333,48.99,0.29,1.23,96.0593,1
3040,2016-01-11 13:00:00-06,0.48465,51.35,0.27,1.51,205.842,1
3052,2016-01-11 14:00:00-06,0.4381,52.74,0.27,1.43,133.966,1
3064,2016-01-11 15:00:00-06,0.37216666666666653,54.29,0.27,1.55,134.148,1
3076,2016-01-11 16:00:00-06,0.3840833333333333,54.25,0.31,1.17,36.3502,1
3088,2016-01-11 17:00:00-06,0.41981666666666656,53.32,0.29,1.42,15.6926,1
3100,2016-01-11 18:00:00-06,0.7780166666666666,50.36,0.21,1.33,-1.02122,1
3112,2016-01-11 19:00:00-06,1.5142833333333332,46.73,0.23,1.82,-1.83292,1
3124,2016-01-11 20:00:00-06,0.7117666666666665,44.19,0.21,1.26,-1.833,1
3136,2016-01-11 21:00:00-06,0.7705333333333331,42.17,0.02,0.47,-2.54245,1
3148,2016-01-11 22:00:00-06,0.8734,40.42,0.0,0.34,-1.7025299999999999,1
3160,2016-01-11 23:00:00-06,0.6599666666666666,38.6,0.0,0.72,-1.7023099999999998,1
3172,2016-01-12 00:00:00-06,0.5290166666666666,38.27,0.0,1.1,-1.7021700000000002,1
3184,2016-01-12 01:00:00-06,0.3522833333333333,37.53,0.0,1.28,-1.70208,1
3196,2016-01-12 02:00:00-06,0.8562,36.57,0.0,1.57,-1.70202,1
3208,2016-01-12 03:00:00-06,0.43721666666666653,35.76,0.0,1.59,-2.2412900000000002,1
3220,2016-01-12 04:00:00-06,0.9874666666666664,36.08,0.0,2.45,-1.7025299999999999,1
3232,2016-01-12 05:00:00-06,0.40341666666666653,35.86,0.01,2.72,-2.05424,1
3244,2016-01-12 06:00:00-06,0.43625,36.0,0.01,2.81,-2.04304,1
3256,2016-01-12 07:00:00-06,0.9996333333333332,36.9,0.01,2.45,-2.3835599999999997,1
3268,2016-01-12 08:00:00-06,0.65845,38.9,0.0,3.64,27.1961,1
3280,2016-01-12 09:00:00-06,0.39251666666666657,43.31,0.0,4.22,147.20600000000002,1
3292,2016-01-12 10:00:00-06,0.5441833333333332,49.14,0.01,2.73,226.84599999999998,1
3304,2016-01-12 11:00:00-06,0.5132666666666666,54.87,0.01,3.57,421.519,1
3316,2016-01-12 12:00:00-06,0.4520166666666666,58.98,0.01,3.09,370.30699999999996,1
3328,2016-01-12 13:00:00-06,0.47195,61.83,0.01,1.72,396.67800000000005,1
3340,2016-01-12 14:00:00-06,0.5239333333333333,63.2,0.01,0.98,562.524,1
3352,2016-01-12 15:00:00-06,0.4961,63.53,0.01,0.91,427.423,1
3364,2016-01-12 16:00:00-06,0.3336,63.32,0.01,0.69,130.026,1
3376,2016-01-12 17:00:00-06,0.31755,62.08,0.01,0.92,104.08,1
3388,2016-01-12 18:00:00-06,0.43186666666666657,57.14,0.01,2.46,0.9069209999999999,1
3400,2016-01-12 19:00:00-06,0.6841,53.09,0.0,1.72,-2.3075,1
3412,2016-01-12 20:00:00-06,0.9673333333333332,50.74,0.0,1.97,-2.38147,1
3424,2016-01-12 21:00:00-06,1.0547333333333333,47.18,0.0,1.95,-2.0927700000000002,1
3436,2016-01-12 22:00:00-06,0.7514166666666666,45.53,0.0,1.28,-2.25157,1
3448,2016-01-12 23:00:00-06,0.5821,44.05,0.0,1.12,-2.21208,1
3460,2016-01-13 00:00:00-06,0.4516333333333333,44.6,0.04,1.64,-2.38242,1
3472,2016-01-13 01:00:00-06,0.4458,43.41,0.11,1.97,-2.72321,1
3484,2016-01-13 02:00:00-06,0.4303833333333333,43.07,0.11,2.69,-2.38282,1
3496,2016-01-13 03:00:00-06,0.4954666666666666,42.58,0.14,2.47,-2.72323,1
3508,2016-01-13 04:00:00-06,0.8840833333333331,40.81,0.17,1.93,-2.72407,1
3520,2016-01-13 05:00:00-06,0.4452,39.78,0.21,1.95,-2.7242,1
3532,2016-01-13 06:00:00-06,0.6349333333333332,38.71,0.25,1.3,-2.7242,1
3544,2016-01-13 07:00:00-06,0.78995,39.13,0.25,1.45,-2.04334,1
3556,2016-01-13 08:00:00-06,0.9617,40.39,0.25,1.61,57.5718,1
3568,2016-01-13 09:00:00-06,0.39161666666666656,46.26,0.24,1.7,409.36,1
3580,2016-01-13 10:00:00-06,0.5159166666666666,51.95,0.28,2.88,158.49200000000002,1
3592,2016-01-13 11:00:00-06,0.5210166666666666,56.91,0.34,4.67,145.452,1
3604,2016-01-13 12:00:00-06,0.5282166666666666,60.94,0.36,5.18,174.173,1
3616,2016-01-13 13:00:00-06,0.7355833333333331,62.95,0.32,5.78,372.26199999999994,1
3628,2016-01-13 14:00:00-06,0.7904,63.93,0.24,6.06,188.09900000000002,1
3640,2016-01-13 15:00:00-06,0.6572833333333332,64.87,0.18,6.19,76.3134,1
