,localhour,use,temperature,cloud_cover,wind_speed,GH,is_weekday
6,2016-01-01 00:00:00-06,0.19106666666666666,47.22,0.96,8.09,-1.7026,1
18,2016-01-01 01:00:00-06,0.17081666666666664,46.5,1.0,8.22,-1.65152,1
30,2016-01-01 02:00:00-06,0.1791,46.04,1.0,8.74,-1.7025700000000001,1
42,2016-01-01 03:00:00-06,0.1655,45.34,1.0,9.31,-1.91251,1
54,2016-01-01 04:00:00-06,0.18708333333333327,44.49,1.0,8.84,-2.3949700000000003,1
66,2016-01-01 05:00:00-06,0.16806666666666664,43.88,0.98,8.61,-1.3622100000000001,1
78,2016-01-01 06:00:00-06,0.2068,42.92,0.91,8.78,-1.71973,1
90,2016-01-01 07:00:00-06,0.29585,42.73,1.0,8.86,-2.35532,1
102,2016-01-01 08:00:00-06,0.1818,42.59,1.0,9.39,8.30918,1
114,2016-01-01 09:00:00-06,0.18196666666666664,43.12,1.0,9.87,39.4862,1
126,2016-01-01 10:00:00-06,2.2455,43.68,0.98,9.9,132.175,1
138,2016-01-01 11:00:00-06,0.6082666666666666,44.52,0.92,9.26,108.83,1
150,2016-01-01 12:00:00-06,0.3616666666666666,45.93,0.97,8.81,85.2728,1
162,2016-01-01 13:00:00-06,0.17415,45.49,0.97,7.7,93.8208,1
174,2016-01-01 14:00:00-06,0.20463333333333328,46.11,0.99,8.1,99.4203,1
186,2016-01-01 15:00:00-06,0.39025,46.35,0.8,8.12,209.046,1
198,2016-01-01 16:00:00-06,0.3339,45.78,0.93,7.51,19.3617,1
210,2016-01-01 17:00:00-06,0.3424,45.16,0.97,6.56,8.87914,1
222,2016-01-01 18:00:00-06,0.3258833333333333,44.63,1.0,6.59,-1.70317,1
234,2016-01-01 19:00:00-06,0.37216666666666653,44.79,1.0,6.3,-2.0441,1
246,2016-01-01 20:00:00-06,0.3932833333333333,44.6,1.0,5.94,-2.23153,1
258,2016-01-01 21:00:00-06,0.1733333333333333,44.5,1.0,6.1,-2.17475,1
270,2016-01-01 22:00:00-06,0.20053333333333329,44.18,1.0,5.63,-2.01009,1
282,2016-01-01 23:00:00-06,0.2255833333333333,44.02,1.0,5.02,-1.78865,1
294,2016-01-02 00:00:00-06,0.20775,43.86,1.0,5.13,-1.9477400000000002,0
306,2016-01-02 01:00:00-06,0.1931,43.63,0.95,5.1,-2.0442,0
318,2016-01-02 02:00:00-06,0.21168333333333328,43.31,0.9,5.04,-2.03852,0
330,2016-01-02 03:00:00-06,0.1654,43.17,0.8,4.81,-2.04445,0
342,2016-01-02 04:00:00-06,0.18041666666666661,42.76,0.91,3.62,-1.70373,0
354,2016-01-02 05:00:00-06,0.16296666666666665,43.34,0.96,4.56,-1.70375,0
366,2016-01-02 06:00:00-06,0.21175,43.16,1.0,3.72,-2.0445,0
378,2016-01-02 07:00:00-06,0.3337333333333333,43.13,0.95,3.47,-2.3000599999999998,0
390,2016-01-02 08:00:00-06,0.346,42.82,0.82,3.6,0.834837,0
402,2016-01-02 09:00:00-06,0.23605,43.91,0.88,3.65,8.29157,0
414,2016-01-02 10:00:00-06,0.88675,44.81,0.89,4.14,13.5164,0
426,2016-01-02 11:00:00-06,0.38121666666666654,45.84,0.89,3.61,42.2416,0
438,2016-01-02 12:00:00-06,3.588083333333333,46.48,0.88,3.53,60.1026,0
450,2016-01-02 13:00:00-06,3.219133333333333,46.94,0.83,3.03,65.9975,0
462,2016-01-02 14:00:00-06,1.0300333333333331,47.26,0.74,3.22,36.5113,0
474,2016-01-02 15:00:00-06,0.5429833333333332,47.76,0.71,2.99,47.8015,0
486,2016-01-02 16:00:00-06,0.7868,47.1,0.7,2.88,11.0005,0
498,2016-01-02 17:00:00-06,1.4851166666666669,46.45,0.88,2.17,21.1719,0
510,2016-01-02 18:00:00-06,2.1309666666666667,44.25,0.91,1.89,-1.70375,0
522,2016-01-02 19:00:00-06,0.9811333333333332,43.67,0.8,1.9,-1.87412,0
534,2016-01-02 20:00:00-06,0.7246166666666665,42.88,0.79,2.08,-1.6128799999999999,0
546,2016-01-02 21:00:00-06,0.19508333333333328,42.91,0.82,0.66,-1.26645,0
558,2016-01-02 22:00:00-06,0.21143333333333328,42.56,0.97,1.99,-1.2891700000000001,0
