,localhour,use,temperature,cloud_cover,wind_speed,GH,is_weekday
12046,2016-02-11 19:00:00-06,0.4693166666666666,69.06,0.01,4.47,-3.4321,1
12058,2016-02-11 20:00:00-06,0.39605,65.92,0.0,4.29,-3.3994400000000002,1
12070,2016-02-11 21:00:00-06,0.50245,62.93,0.0,4.16,-3.05471,1
12082,2016-02-11 22:00:00-06,0.3221166666666666,61.75,0.0,4.24,-2.94156,1
12094,2016-02-11 23:00:00-06,0.2554,60.09,0.01,4.09,-2.72097,1
12106,2016-02-12 00:00:00-06,0.2394666666666666,57.41,0.0,2.97,-2.72135,1
12118,2016-02-12 01:00:00-06,0.24305,55.48,0.01,2.83,-2.72138,1
12130,2016-02-12 02:00:00-06,0.2266333333333333,54.06,0.02,1.77,-2.72705,1
12142,2016-02-12 03:00:00-06,0.22711666666666666,52.88,0.03,2.21,-2.72138,1
12153,2016-02-12 04:00:00-06,0.2499666666666666,51.27,0.08,1.95,-2.7214400000000003,1
12164,2016-02-12 05:00:00-06,0.4680833333333332,49.77,0.15,1.42,-2.7444599999999997,1
12175,2016-02-12 06:00:00-06,0.77305,48.01,0.27,0.94,-3.3909599999999998,1
12186,2016-02-12 07:00:00-06,0.5183833333333332,48.22,0.3,1.54,-2.6597,1
12197,2016-02-12 08:00:00-06,0.3754833333333333,49.78,0.31,1.93,139.11,1
12208,2016-02-12 09:00:00-06,0.3210833333333333,55.06,0.31,1.81,339.24699999999996,1
12219,2016-02-12 10:00:00-06,0.2814666666666666,61.24,0.29,1.85,547.955,1
12230,2016-02-12 11:00:00-06,0.2869833333333333,66.37,0.27,2.12,702.0089999999999,1
12241,2016-02-12 12:00:00-06,0.2820833333333333,70.36,0.25,2.86,792.31,1
12252,2016-02-12 13:00:00-06,0.3588666666666666,72.42,0.24,2.86,815.331,1
12263,2016-02-12 14:00:00-06,0.3091,74.94,0.25,3.83,757.6210000000001,1
12274,2016-02-12 15:00:00-06,0.2513,75.65,0.25,4.36,643.504,1
12285,2016-02-12 16:00:00-06,0.2937166666666666,75.13,0.28,5.18,452.495,1
12296,2016-02-12 17:00:00-06,0.3091,73.88,0.29,5.22,244.232,1
12307,2016-02-12 18:00:00-06,0.5135166666666666,70.73,0.22,5.26,40.39,1
12318,2016-02-12 19:00:00-06,0.6824166666666666,67.59,0.0,4.91,-3.3971,1
12329,2016-02-12 20:00:00-06,1.517116666666667,64.76,0.0,4.94,-3.2513900000000002,1
12340,2016-02-12 21:00:00-06,0.9913833333333332,62.68,0.0,6.0,-3.0935099999999998,1
12351,2016-02-12 22:00:00-06,0.2959666666666666,60.65,0.0,5.39,-3.2248099999999997,1
12362,2016-02-12 23:00:00-06,0.3073333333333333,58.96,0.0,4.42,-3.06635,1
12373,2016-02-13 00:00:00-06,0.28555,58.25,0.35,4.01,-3.06153,0
12384,2016-02-13 01:00:00-06,0.2524333333333333,56.34,0.35,3.47,-2.9595,0
12395,2016-02-13 02:00:00-06,0.2959,54.88,0.36,2.2,-2.9316,0
12406,2016-02-13 03:00:00-06,0.2711833333333333,53.5,0.36,2.61,-3.15865,0
12417,2016-02-13 04:00:00-06,0.2522,51.62,0.36,1.57,-3.15319,0
12428,2016-02-13 05:00:00-06,0.2701833333333333,50.94,0.36,1.42,-2.7903599999999997,0
12439,2016-02-13 06:00:00-06,0.2904333333333333,50.44,0.37,1.56,-2.7223,0
12450,2016-02-13 07:00:00-06,0.57195,49.88,0.36,1.54,-2.3820200000000002,0
12461,2016-02-13 08:00:00-06,0.49485,51.14,0.35,2.07,68.7276,0
12472,2016-02-13 09:00:00-06,0.3722,54.63,0.37,2.95,213.043,0
12483,2016-02-13 10:00:00-06,2.3009,58.34,0.44,1.94,581.77,0
12494,2016-02-13 11:00:00-06,0.2505,63.25,0.55,3.66,152.96200000000002,0
12505,2016-02-13 12:00:00-06,0.2437833333333333,67.45,0.54,6.72,533.938,0
12516,2016-02-13 13:00:00-06,0.3042,71.09,0.51,7.71,858.2339999999999,0
12527,2016-02-13 14:00:00-06,0.2875666666666666,72.22,0.52,8.37,785.828,0
12538,2016-02-13 15:00:00-06,0.2691666666666666,72.18,0.32,8.94,650.952,0
12549,2016-02-13 16:00:00-06,0.2944666666666666,72.92,0.41,8.57,420.42800000000005,0
12560,2016-02-13 17:00:00-06,0.5648166666666666,71.86,0.42,9.29,278.485,0
12571,2016-02-13 18:00:00-06,0.9046,68.87,0.43,8.79,56.6126,0
12582,2016-02-13 19:00:00-06,1.4429,65.84,0.23,7.55,-2.90567,0
12593,2016-02-13 20:00:00-06,1.35365,64.06,0.12,7.31,-2.87817,0
12604,2016-02-13 21:00:00-06,1.2020666666666668,62.63,0.09,7.63,-2.88477,0
12615,2016-02-13 22:00:00-06,0.7401666666666666,61.01,0.1,8.85,-2.7206900000000003,0
12626,2016-02-13 23:00:00-06,0.6767833333333332,59.16,0.09,7.94,-2.72128,0
12637,2016-02-14 00:00:00-06,0.2855,58.12,0.34,5.99,-2.72138,0
12648,2016-02-14 01:00:00-06,0.2683666666666666,57.01,0.71,6.03,-2.72138,0
12659,2016-02-14 02:00:00-06,0.2817,56.42,0.86,5.31,-2.7383900000000003,0
12670,2016-02-14 03:00:00-06,0.2836166666666666,56.46,0.91,3.88,-2.72145,0
12681,2016-02-14 04:00:00-06,0.2733166666666666,56.93,0.92,4.71,-2.72166,0
12692,2016-02-14 05:00:00-06,0.2824666666666666,57.28,0.94,5.23,-2.72181,0
12703,2016-02-14 06:00:00-06,0.27175,56.65,0.78,5.34,-3.21517,0
12714,2016-02-14 07:00:00-06,0.2846333333333333,56.81,0.54,3.99,-2.00179,0
12725,2016-02-14 08:00:00-06,0.7391166666666666,57.08,0.64,4.37,134.101,0
12736,2016-02-14 09:00:00-06,0.8397666666666666,58.57,0.66,5.18,366.69800000000004,0
12747,2016-02-14 10:00:00-06,0.4748666666666666,60.84,0.74,7.11,575.182,0
12758,2016-02-14 11:00:00-06,0.79715,63.66,0.76,7.45,708.325,0
12769,2016-02-14 12:00:00-06,1.0324166666666668,65.99,0.53,7.19,810.965,0
12780,2016-02-14 13:00:00-06,0.3270166666666666,68.87,0.81,8.02,826.202,0
12791,2016-02-14 14:00:00-06,0.41385,72.09,0.58,7.15,748.2,0
12802,2016-02-14 15:00:00-06,0.3639,73.58,0.36,6.13,624.492,0
12813,2016-02-14 16:00:00-06,0.29345,73.42,0.29,5.26,463.07800000000003,0
12824,2016-02-14 17:00:00-06,0.3798,72.71,0.49,4.27,290.04900000000004,0
12835,2016-02-14 18:00:00-06,0.3506,70.39,0.13,2.51,26.7791,0
12846,2016-02-14 19:00:00-06,0.6507666666666666,67.75,0.2,4.24,-2.7185099999999998,0
12857,2016-02-14 20:00:00-06,0.4744666666666666,65.66,0.13,4.83,-2.43034,0
12868,2016-02-14 21:00:00-06,0.55155,64.15,0.14,4.87,-2.7195400000000003,0
12879,2016-02-14 22:00:00-06,0.4380833333333333,63.09,0.03,3.98,-2.71975,0
12890,2016-02-14 23:00:00-06,0.4596833333333333,61.24,0.03,3.85,-2.72007,0
12901,2016-02-15 00:00:00-06,0.3889833333333333,58.83,0.06,3.04,-2.7204599999999997,1
12912,2016-02-15 01:00:00-06,0.33335,57.43,0.35,1.7,-2.7204599999999997,1
12923,2016-02-15 02:00:00-06,0.3115833333333333,57.18,0.69,2.03,-2.72054,1
12934,2016-02-15 03:00:00-06,0.2964833333333333,57.02,0.69,1.76,-2.72076,1
12945,2016-02-15 04:00:00-06,0.27845,57.22,0.74,2.15,-2.72095,1
12956,2016-02-15 05:00:00-06,0.2752833333333333,57.49,0.81,3.44,-2.72136,1
12967,2016-02-15 06:00:00-06,0.7015,58.16,0.83,3.04,-2.8858,1
12978,2016-02-15 07:00:00-06,1.19375,58.5,0.78,2.6,-2.09758,1
12989,2016-02-15 08:00:00-06,0.31825,59.1,0.43,4.6,130.445,1
13000,2016-02-15 09:00:00-06,0.4918333333333332,60.68,0.06,5.23,359.106,1
13011,2016-02-15 10:00:00-06,0.4387,63.62,0.04,5.34,563.278,1
13022,2016-02-15 11:00:00-06,0.3757,66.54,0.04,6.62,717.5830000000001,1
13033,2016-02-15 12:00:00-06,0.28155,69.57,0.05,6.95,800.98,1
13044,2016-02-15 13:00:00-06,0.2658666666666666,71.13,0.11,7.51,817.258,1
13055,2016-02-15 14:00:00-06,0.4461833333333333,72.04,0.03,6.67,768.3430000000001,1
13066,2016-02-15 15:00:00-06,0.3205166666666666,73.33,0.03,6.74,653.587,1
13077,2016-02-15 16:00:00-06,0.2384833333333333,73.06,0.01,6.99,470.504,1
13088,2016-02-15 17:00:00-06,1.2342,72.43,0.01,6.34,255.951,1
13099,2016-02-15 18:00:00-06,0.4689333333333332,69.15,0.01,4.05,52.4405,1
13110,2016-02-15 19:00:00-06,0.58225,64.36,0.02,2.81,-3.46276,1
13121,2016-02-15 20:00:00-06,0.3311,59.83,0.0,2.01,-3.39641,1
13132,2016-02-15 21:00:00-06,0.32705,56.26,0.0,1.16,-2.79755,1
13143,2016-02-15 22:00:00-06,0.20046666666666665,53.47,0.0,0.94,-3.08143,1
13154,2016-02-15 23:00:00-06,0.19201666666666664,51.35,0.14,1.19,-2.71952,1
13165,2016-02-16 00:00:00-06,0.2489833333333333,50.76,0.0,1.13,-2.7197,1
13176,2016-02-16 01:00:00-06,0.2432333333333333,49.94,0.0,1.38,-3.39479,1
13187,2016-02-16 02:00:00-06,0.19895,49.06,0.0,2.42,-2.72059,1
13198,2016-02-16 03:00:00-06,0.19565,48.15,0.0,2.24,-2.72134,1
13209,2016-02-16 04:00:00-06,0.20633333333333329,47.16,0.01,1.61,-2.72138,1
13220,2016-02-16 05:00:00-06,0.43746666666666656,46.25,0.01,1.36,-2.7216099999999996,1
13231,2016-02-16 06:00:00-06,0.6578666666666666,45.97,0.01,1.46,-2.72142,1
13242,2016-02-16 07:00:00-06,0.4841833333333332,46.21,0.03,2.28,-1.84827,1
13253,2016-02-16 08:00:00-06,0.2646833333333333,49.26,0.02,1.82,43.7519,1
13264,2016-02-16 09:00:00-06,0.22506666666666664,57.07,0.02,3.66,131.135,1
13275,2016-02-16 10:00:00-06,0.22331666666666666,63.33,0.02,5.48,237.71,1
13286,2016-02-16 11:00:00-06,0.2480333333333333,68.51,0.04,7.93,726.949,1
13297,2016-02-16 12:00:00-06,0.2464666666666666,72.13,0.04,8.58,784.7719999999999,1
13308,2016-02-16 13:00:00-06,0.36163333333333325,74.61,0.05,6.28,810.9789999999999,1
13319,2016-02-16 14:00:00-06,0.4423833333333333,76.65,0.06,4.39,196.095,1
13330,2016-02-16 15:00:00-06,0.2395166666666666,77.14,0.07,3.82,682.73,1
13341,2016-02-16 16:00:00-06,0.20793333333333328,76.67,0.05,3.18,470.208,1
13352,2016-02-16 17:00:00-06,0.3881333333333333,75.38,0.05,3.83,238.739,1
13363,2016-02-16 18:00:00-06,1.85965,73.08,0.01,4.74,46.685,1
13374,2016-02-16 19:00:00-06,0.6108666666666666,69.53,0.07,5.43,-2.7166099999999997,1
13385,2016-02-16 20:00:00-06,0.3766,66.23,0.02,4.82,-3.02913,1
13396,2016-02-16 21:00:00-06,0.3386,63.42,0.0,5.41,-2.84892,1
13407,2016-02-16 22:00:00-06,0.22391666666666665,61.57,0.02,5.64,-2.8498,1
13418,2016-02-16 23:00:00-06,0.2515166666666666,59.32,0.02,4.99,-2.71982,1
13429,2016-02-17 00:00:00-06,0.20888333333333328,57.4,0.02,4.83,-1.70028,1
13440,2016-02-17 01:00:00-06,0.2033,55.72,0.02,3.97,-2.3804,1
13451,2016-02-17 02:00:00-06,0.18266666666666662,54.38,0.03,3.62,-1.90432,1
13462,2016-02-17 03:00:00-06,0.19973333333333326,52.63,0.03,2.77,-1.70029,1
13473,2016-02-17 04:00:00-06,0.22261666666666666,50.87,0.03,2.58,-1.9326599999999998,1
13484,2016-02-17 05:00:00-06,0.41025,49.32,0.08,2.24,-2.0516799999999997,1
13495,2016-02-17 06:00:00-06,0.7065166666666666,48.26,0.19,1.67,-2.38043,1
13506,2016-02-17 07:00:00-06,0.3519,47.99,0.26,2.01,-1.3829,1
13517,2016-02-17 08:00:00-06,0.21625,50.45,0.25,2.51,140.99,1
13528,2016-02-17 09:00:00-06,0.2214333333333333,54.87,0.28,3.28,393.69699999999995,1
13539,2016-02-17 10:00:00-06,0.37466666666666654,58.87,0.14,4.3,383.39,1
13550,2016-02-17 11:00:00-06,0.3085333333333333,62.96,0.04,3.79,733.676,1
13561,2016-02-17 12:00:00-06,0.3164666666666666,66.27,0.04,4.92,810.6619999999999,1
13572,2016-02-17 13:00:00-06,0.3564166666666666,69.05,0.02,5.43,838.779,1
13583,2016-02-17 14:00:00-06,0.2504166666666666,71.45,0.02,6.37,781.033,1
13594,2016-02-17 15:00:00-06,0.2503833333333333,72.73,0.02,7.07,671.143,1
13605,2016-02-17 16:00:00-06,0.3127833333333333,73.11,0.02,6.89,479.48900000000003,1
13616,2016-02-17 17:00:00-06,0.6880333333333332,72.88,0.02,7.1,266.70599999999996,1
13627,2016-02-17 18:00:00-06,1.5104666666666668,69.87,0.01,6.59,56.5734,1
13638,2016-02-17 19:00:00-06,2.1522666666666668,66.25,0.02,5.36,-3.2504,1
13649,2016-02-17 20:00:00-06,0.92095,63.81,0.0,5.48,-3.00255,1
13660,2016-02-17 21:00:00-06,0.708,61.25,0.02,5.6,-2.7199,1
13671,2016-02-17 22:00:00-06,2.7667,59.83,0.02,6.6,-2.7204599999999997,1
13682,2016-02-17 23:00:00-06,0.2418333333333333,57.59,0.02,6.86,-2.7717099999999997,1
13693,2016-02-18 00:00:00-06,0.2314833333333333,55.61,0.06,6.03,-2.72132,1
13704,2016-02-18 01:00:00-06,0.22796666666666665,54.23,0.26,5.49,-3.0218700000000003,1
13715,2016-02-18 02:00:00-06,0.2273333333333333,52.94,0.59,4.62,-2.72138,1
13726,2016-02-18 03:00:00-06,0.23555,52.77,0.63,4.39,-2.72173,1
13737,2016-02-18 04:00:00-06,0.2328333333333333,53.7,0.8,4.32,-2.72143,1
13748,2016-02-18 05:00:00-06,0.456,54.31,0.91,3.84,-2.57974,1
13759,2016-02-18 06:00:00-06,0.66375,55.27,0.79,4.3,-2.8574599999999997,1
13770,2016-02-18 07:00:00-06,0.39956666666666657,55.71,0.8,4.8,-1.1509200000000002,1
13781,2016-02-18 08:00:00-06,2.5629666666666666,56.78,0.88,5.05,76.4256,1
13792,2016-02-18 09:00:00-06,1.3647,58.62,0.72,6.04,370.621,1
13803,2016-02-18 10:00:00-06,0.2938833333333333,61.15,0.73,6.96,582.185,1
13814,2016-02-18 11:00:00-06,0.3386166666666666,65.38,0.69,8.69,744.18,1
13825,2016-02-18 12:00:00-06,0.27725,69.34,0.48,9.32,817.8480000000001,1
13836,2016-02-18 13:00:00-06,0.22013333333333326,72.67,0.14,9.99,843.5110000000001,1
13847,2016-02-18 14:00:00-06,0.20963333333333328,74.63,0.09,11.16,801.8380000000001,1
13858,2016-02-18 15:00:00-06,0.20795,76.2,0.01,9.58,687.696,1
13869,2016-02-18 16:00:00-06,0.20995,77.82,0.01,9.19,506.491,1
13880,2016-02-18 17:00:00-06,0.5344,76.98,0.02,9.79,276.059,1
13891,2016-02-18 18:00:00-06,0.2898,74.06,0.01,8.74,60.2417,1
13902,2016-02-18 19:00:00-06,0.5018,71.12,0.0,8.25,-3.2959300000000002,1
13913,2016-02-18 20:00:00-06,0.4610333333333333,68.48,0.0,9.23,-3.09876,1
13924,2016-02-18 21:00:00-06,0.3741333333333333,65.67,0.09,10.5,-2.94617,1
13935,2016-02-18 22:00:00-06,0.2403833333333333,64.01,0.62,11.17,-2.72024,1
13946,2016-02-18 23:00:00-06,0.21758333333333327,63.52,0.87,10.92,-2.72053,1
13957,2016-02-19 00:00:00-06,0.22425,63.54,0.88,9.19,-2.72048,1
13968,2016-02-19 01:00:00-06,0.2812666666666666,63.27,0.89,8.5,-2.73241,1
13979,2016-02-19 02:00:00-06,0.2390666666666666,62.88,0.9,7.33,-2.72138,1
13990,2016-02-19 03:00:00-06,0.22655,62.34,0.9,7.39,-1.7008599999999998,1
14001,2016-02-19 04:00:00-06,0.2251833333333333,62.54,0.92,8.73,-2.3809,1
14012,2016-02-19 05:00:00-06,0.4734666666666666,62.6,0.92,7.81,-2.38065,1
14023,2016-02-19 06:00:00-06,0.7001333333333332,62.65,0.92,6.15,-3.1569700000000003,1
14034,2016-02-19 07:00:00-06,0.4813666666666666,62.46,0.92,7.41,-0.929645,1
14045,2016-02-19 08:00:00-06,0.3631166666666666,62.84,0.93,6.66,150.09799999999998,1
14056,2016-02-19 09:00:00-06,0.3349333333333333,63.84,0.92,7.38,281.035,1
14067,2016-02-19 10:00:00-06,0.3851333333333333,66.33,0.72,6.61,602.319,1
14078,2016-02-19 11:00:00-06,0.3241666666666666,69.23,0.48,8.54,730.67,1
14089,2016-02-19 12:00:00-06,0.2326,72.44,0.4,8.66,815.909,1
14100,2016-02-19 13:00:00-06,0.2123,74.54,0.33,7.84,831.961,1
14111,2016-02-19 14:00:00-06,0.2768833333333333,76.34,0.26,7.91,785.551,1
14122,2016-02-19 15:00:00-06,0.3424,78.19,0.16,7.78,709.209,1
14133,2016-02-19 16:00:00-06,0.2527333333333333,78.94,0.16,6.71,497.934,1
14144,2016-02-19 17:00:00-06,0.5868666666666666,78.53,0.15,6.7,290.36,1
14155,2016-02-19 18:00:00-06,1.7713,76.7,0.07,6.17,31.1966,1
14166,2016-02-19 19:00:00-06,0.79865,73.55,0.02,5.13,-2.37793,1
14177,2016-02-19 20:00:00-06,0.40841666666666654,71.45,0.01,5.44,-1.7216,1
14188,2016-02-19 21:00:00-06,0.3983333333333333,68.88,0.02,6.15,-2.7074700000000003,1
14199,2016-02-19 22:00:00-06,0.2568333333333333,67.54,0.36,5.94,-2.1754,1
14210,2016-02-19 23:00:00-06,0.2418166666666666,66.81,0.74,5.89,-1.86402,1
14221,2016-02-20 00:00:00-06,0.2585333333333333,66.37,0.9,5.8,-2.20396,0
14232,2016-02-20 01:00:00-06,0.36198333333333327,66.05,0.91,5.68,-2.20396,0
14243,2016-02-20 02:00:00-06,0.2940333333333333,65.83,0.92,5.37,-1.7677,0
14254,2016-02-20 03:00:00-06,0.2595166666666666,65.7,0.81,5.19,-2.39093,0
14265,2016-02-20 04:00:00-06,0.2394833333333333,65.66,0.95,5.2,-1.6997099999999998,0
14276,2016-02-20 05:00:00-06,0.23055,65.41,0.96,5.79,-1.75637,0
14287,2016-02-20 06:00:00-06,0.2962666666666666,65.0,0.97,5.37,-2.2322900000000003,0
14298,2016-02-20 07:00:00-06,0.6713833333333332,64.93,0.96,5.08,-1.5977299999999999,0
14309,2016-02-20 08:00:00-06,0.4438333333333333,64.58,0.88,4.72,34.9178,0
14320,2016-02-20 09:00:00-06,0.4425,65.43,0.77,5.01,85.9262,0
14331,2016-02-20 10:00:00-06,0.4044833333333333,66.6,0.81,5.32,199.99900000000002,0
14342,2016-02-20 11:00:00-06,0.36618333333333325,67.55,0.95,5.77,385.074,0
14353,2016-02-20 12:00:00-06,0.3734,68.16,0.97,6.25,384.10699999999997,0
14364,2016-02-20 13:00:00-06,0.4988333333333332,69.79,0.92,6.12,410.195,0
14375,2016-02-20 14:00:00-06,0.55385,71.14,0.77,6.19,301.75,0
14386,2016-02-20 15:00:00-06,0.48805,72.83,0.67,5.6,583.725,0
14397,2016-02-20 16:00:00-06,0.3302833333333333,73.67,0.72,4.81,331.44300000000004,0
14408,2016-02-20 17:00:00-06,1.2143166666666667,73.72,0.84,5.42,280.233,0
14419,2016-02-20 18:00:00-06,1.1782666666666668,72.9,0.83,4.78,28.5538,0
14430,2016-02-20 19:00:00-06,0.4521666666666666,71.95,0.8,5.46,-2.2646,0
14441,2016-02-20 20:00:00-06,0.3797833333333333,70.99,0.55,6.11,-2.07818,0
14452,2016-02-20 21:00:00-06,1.2875333333333332,69.6,0.32,7.99,-2.71862,0
14463,2016-02-20 22:00:00-06,0.5105666666666666,68.0,0.42,8.34,-2.71923,0
14474,2016-02-20 23:00:00-06,0.42681666666666657,66.97,0.43,7.05,-2.7195400000000003,0
14485,2016-02-21 00:00:00-06,0.2963833333333333,64.63,0.89,2.86,-2.7196,0
14496,2016-02-21 01:00:00-06,0.2473,64.37,1.0,2.97,-2.71982,0
14507,2016-02-21 02:00:00-06,0.23955,64.12,1.0,2.7,-2.72002,0
14518,2016-02-21 03:00:00-06,0.2321166666666666,63.84,1.0,3.47,-2.72036,0
14529,2016-02-21 04:00:00-06,0.24635,63.47,1.0,2.95,-1.98934,0
14540,2016-02-21 05:00:00-06,0.22916666666666666,63.6,1.0,2.31,-2.3804,0
14551,2016-02-21 06:00:00-06,0.3380666666666666,63.52,0.78,2.12,-2.71985,0
14562,2016-02-21 07:00:00-06,0.4818666666666666,63.63,1.0,2.41,-0.946254,0
14573,2016-02-21 08:00:00-06,0.5171166666666666,63.86,1.0,1.59,76.2167,0
14584,2016-02-21 09:00:00-06,0.48135,64.22,1.0,2.95,99.1795,0
14595,2016-02-21 10:00:00-06,0.3708166666666666,65.85,0.9,2.67,196.608,0
14606,2016-02-21 11:00:00-06,0.3456666666666666,67.23,1.0,2.54,314.579,0
14617,2016-02-21 12:00:00-06,0.3493666666666666,68.21,1.0,2.86,431.605,0
14628,2016-02-21 13:00:00-06,0.3639166666666666,67.95,1.0,2.89,771.962,0
14639,2016-02-21 14:00:00-06,1.1708,68.34,0.87,2.25,214.05200000000002,0
14650,2016-02-21 15:00:00-06,0.69115,69.53,0.67,2.45,586.956,0
14661,2016-02-21 16:00:00-06,2.5269166666666667,70.63,0.84,1.81,451.517,0
14672,2016-02-21 17:00:00-06,0.3377666666666666,70.0,0.83,1.53,252.99200000000002,0
14683,2016-02-21 18:00:00-06,0.9419666666666664,69.23,0.7,0.96,30.3658,0
14694,2016-02-21 19:00:00-06,0.5794333333333332,68.35,0.77,0.95,-2.5817799999999997,0
14705,2016-02-21 20:00:00-06,0.38355,67.59,0.95,1.47,-2.43535,0
14716,2016-02-21 21:00:00-06,0.3535333333333333,66.79,0.62,2.41,-2.6056,0
14727,2016-02-21 22:00:00-06,0.2727833333333333,65.4,0.42,2.37,-2.3792,0
14738,2016-02-21 23:00:00-06,0.2338,64.63,0.52,2.56,-2.44758,0
14749,2016-02-22 00:00:00-06,0.2261,63.41,0.7,2.46,-2.70821,1
14760,2016-02-22 01:00:00-06,0.2479333333333333,62.69,0.72,2.8,-2.39093,1
14771,2016-02-22 02:00:00-06,0.1979,61.86,0.81,1.58,-2.71992,1
14782,2016-02-22 03:00:00-06,0.19151666666666664,61.53,0.98,1.43,-2.72001,1
14793,2016-02-22 04:00:00-06,0.20556666666666665,60.9,0.94,1.79,-2.3803799999999997,1
14804,2016-02-22 05:00:00-06,0.22101666666666664,60.73,0.98,2.95,-2.3804,1
14815,2016-02-22 06:00:00-06,0.40076666666666655,60.12,0.96,3.32,-2.7202599999999997,1
14826,2016-02-22 07:00:00-06,0.40076666666666655,59.96,0.81,3.14,-1.04834,1
14837,2016-02-22 08:00:00-06,0.35965,59.15,0.98,5.39,46.9954,1
14848,2016-02-22 09:00:00-06,0.36755,59.58,0.9,5.81,37.5991,1
14859,2016-02-22 10:00:00-06,0.3698,58.73,0.98,5.51,519.367,1
14870,2016-02-22 11:00:00-06,0.3746333333333333,58.94,1.0,4.8,454.945,1
14881,2016-02-22 12:00:00-06,0.3701333333333333,61.0,0.99,3.71,343.048,1
14892,2016-02-22 13:00:00-06,0.3834833333333333,63.21,0.92,3.49,193.393,1
14903,2016-02-22 14:00:00-06,0.4440333333333333,65.53,0.73,3.19,807.693,1
14914,2016-02-22 15:00:00-06,0.3468666666666666,66.67,0.58,2.96,655.794,1
14925,2016-02-22 16:00:00-06,0.40036666666666654,66.76,0.64,2.76,447.98699999999997,1
14936,2016-02-22 17:00:00-06,0.32,66.36,0.65,3.02,257.98900000000003,1
14947,2016-02-22 18:00:00-06,0.6194333333333332,65.42,0.85,3.64,28.8191,1
14958,2016-02-22 19:00:00-06,0.4373333333333333,64.43,0.72,4.79,-2.7176,1
14969,2016-02-22 20:00:00-06,1.29465,62.96,0.68,5.54,-2.71834,1
14980,2016-02-22 21:00:00-06,0.37651666666666656,61.8,0.86,6.0,-2.71882,1
14991,2016-02-22 22:00:00-06,0.3393333333333333,60.79,0.62,6.37,-2.71941,1
15002,2016-02-22 23:00:00-06,0.2499166666666666,59.99,0.81,8.03,-2.7195400000000003,1
15013,2016-02-23 00:00:00-06,0.2389166666666666,59.67,0.72,4.98,-2.71955,1
15024,2016-02-23 01:00:00-06,0.2609,58.91,0.64,2.98,-1.6998400000000002,1
15035,2016-02-23 02:00:00-06,0.2796,58.16,0.39,1.15,-2.37963,1
15046,2016-02-23 03:00:00-06,0.2478,57.51,0.44,1.97,-2.71956,1
15057,2016-02-23 04:00:00-06,0.2572,57.21,0.45,2.99,-2.71991,1
15068,2016-02-23 05:00:00-06,0.2831333333333333,56.87,0.66,3.69,-2.72011,1
15079,2016-02-23 06:00:00-06,0.8197666666666666,56.37,0.62,2.43,-2.72002,1
15090,2016-02-23 07:00:00-06,0.3431333333333333,56.33,0.53,3.22,-0.158667,1
15101,2016-02-23 08:00:00-06,0.40195,55.99,0.41,5.81,92.2524,1
15112,2016-02-23 09:00:00-06,0.3790833333333333,56.96,0.35,7.12,164.99200000000002,1
15123,2016-02-23 10:00:00-06,0.3218,57.85,0.43,9.83,590.575,1
15134,2016-02-23 11:00:00-06,0.3328166666666666,56.46,0.52,13.12,744.421,1
15145,2016-02-23 12:00:00-06,0.3743333333333333,56.87,0.51,14.54,832.8539999999999,1
15156,2016-02-23 13:00:00-06,0.39201666666666657,57.44,0.44,16.01,858.2,1
15167,2016-02-23 14:00:00-06,0.4829333333333332,56.8,0.34,17.54,813.1,1
15178,2016-02-23 15:00:00-06,0.5469333333333332,55.4,0.28,16.38,705.3969999999999,1
15189,2016-02-23 16:00:00-06,0.9329666666666664,54.64,0.33,15.92,513.844,1
15200,2016-02-23 17:00:00-06,1.0700166666666668,53.47,0.35,14.36,285.915,1
15211,2016-02-23 18:00:00-06,0.4168333333333333,51.98,0.47,14.31,67.3277,1
15222,2016-02-23 19:00:00-06,0.5785333333333332,50.24,0.72,16.33,-3.83205,1
15233,2016-02-23 20:00:00-06,0.93995,48.8,0.74,15.69,-3.39825,1
15244,2016-02-23 21:00:00-06,1.0682833333333333,48.89,0.8,14.88,-3.13888,1
15255,2016-02-23 22:00:00-06,0.3150166666666666,48.08,0.7,15.37,-3.06055,1
15266,2016-02-23 23:00:00-06,0.414,47.56,0.51,13.68,-2.88578,1
15277,2016-02-24 00:00:00-06,0.42886666666666656,47.02,0.07,8.76,-2.8016799999999997,1
15288,2016-02-24 01:00:00-06,0.43486666666666657,45.78,0.05,7.91,-2.72295,1
15299,2016-02-24 02:00:00-06,0.4811,45.32,0.03,7.72,-2.7913099999999997,1
15310,2016-02-24 03:00:00-06,0.37241666666666656,44.55,0.0,7.13,-2.72323,1
15321,2016-02-24 04:00:00-06,0.4206,43.82,0.0,6.5,-2.84837,1
15332,2016-02-24 05:00:00-06,0.68135,43.21,0.0,6.52,-2.72412,1
15343,2016-02-24 06:00:00-06,0.6591166666666666,43.23,0.0,6.77,-2.87738,1
15354,2016-02-24 07:00:00-06,0.4458833333333333,43.23,0.02,7.64,0.9648030000000001,1
15365,2016-02-24 08:00:00-06,0.5326333333333332,44.79,0.0,9.31,178.44299999999998,1
15376,2016-02-24 09:00:00-06,0.5197666666666666,48.18,0.02,10.96,404.4,1
15387,2016-02-24 10:00:00-06,0.41521666666666657,51.82,0.02,10.88,621.004,1
15398,2016-02-24 11:00:00-06,0.4809,55.19,0.0,9.94,778.9119999999999,1
