"",localhour,use,temperature,cloud_cover,wind_speed,GH,is_weekday,GH_month,GH_week,use_month,use_week
8640,2016-01-31 00:00:00-06,0.42986666666666656,58.01,0.4,5.45,-2.72055,0,-1.7026,-2.72421,0.5271333333333332,0.5369833333333331
8652,2016-01-31 01:00:00-06,0.40376666666666655,57.6,0.44,5.84,-2.7208900000000003,0,-1.65152,-2.7242599999999997,0.46315,0.6222833333333332
8664,2016-01-31 02:00:00-06,0.3101333333333333,57.46,0.52,5.95,-2.72103,0,-1.7025700000000001,-2.72485,0.497,0.7627
8676,2016-01-31 03:00:00-06,0.2912833333333333,58.21,0.56,7.24,-2.72138,0,-1.91251,-2.72507,0.4983166666666666,0.5006833333333331
8688,2016-01-31 04:00:00-06,0.39925,58.83,0.61,6.79,-2.72138,0,-2.3949700000000003,-2.61153,0.4453833333333333,0.5969
8700,2016-01-31 05:00:00-06,0.2919166666666666,59.42,0.74,7.09,-2.72138,0,-1.3622100000000001,-2.72507,0.5112166666666667,0.43461666666666654
8712,2016-01-31 06:00:00-06,0.3103,59.61,0.78,6.7,-3.40173,0,-1.71973,-2.72458,0.4959666666666666,0.7473166666666666
8724,2016-01-31 07:00:00-06,0.37871666666666653,59.76,0.81,6.43,-3.1579599999999997,0,-2.35532,-2.57101,0.4593166666666666,0.6021333333333332
8736,2016-01-31 08:00:00-06,0.3538666666666666,59.69,0.87,6.38,104.113,0,8.30918,104.625,0.43536666666666657,0.6707
8748,2016-01-31 09:00:00-06,0.4149,61.72,0.83,5.67,303.21299999999997,0,39.4862,296.368,0.2539833333333333,0.43451666666666655
8760,2016-01-31 10:00:00-06,0.4290833333333333,64.85,0.27,6.38,517.529,0,132.175,477.23199999999997,0.21938333333333326,0.5393333333333332
8772,2016-01-31 11:00:00-06,0.55725,68.83,0.09,6.11,670.2869999999999,0,108.83,638.649,0.35805,0.7714666666666666
8784,2016-01-31 12:00:00-06,1.5489666666666668,72.24,0.08,5.31,759.02,0,85.2728,726.7130000000001,0.3069833333333333,0.7863
8796,2016-01-31 13:00:00-06,0.8342,77.0,0.05,4.22,782.034,0,93.8208,741.559,0.3008666666666666,0.75145
8808,2016-01-31 14:00:00-06,0.8942833333333331,79.65,0.03,3.05,724.258,0,99.4203,678.543,0.22811666666666666,0.9816666666666664
8820,2016-01-31 15:00:00-06,2.5387833333333334,80.93,0.01,1.65,600.888,0,209.046,550.913,0.2276,0.7007833333333332
8832,2016-01-31 16:00:00-06,1.814533333333333,80.92,0.01,1.22,416.6,0,19.3617,387.267,0.4655,2.3112166666666667
8844,2016-01-31 17:00:00-06,1.3550166666666668,78.69,0.03,2.13,221.80900000000003,0,8.87914,199.61700000000002,0.5967666666666666,2.00295
8856,2016-01-31 18:00:00-06,1.4385166666666669,74.13,0.02,2.93,25.26,0,-1.70317,6.68427,0.5032166666666666,2.256416666666667
8868,2016-01-31 19:00:00-06,1.3868833333333332,69.17,0.0,2.21,-4.75239,0,-2.0441,-2.80463,0.4842833333333332,2.1155833333333334
8880,2016-01-31 20:00:00-06,1.34445,66.1,0.0,1.64,-4.7544,0,-2.23153,-2.7204200000000003,0.5685833333333332,1.47465
8892,2016-01-31 21:00:00-06,1.6215666666666668,63.09,0.0,1.31,-3.18253,0,-2.17475,-2.72051,0.4823833333333332,1.19385
8904,2016-01-31 22:00:00-06,1.7585666666666668,60.57,0.0,2.05,-3.39923,0,-2.01009,-2.7204900000000003,0.4264,1.4576833333333332
8916,2016-01-31 23:00:00-06,1.27675,60.11,0.0,4.03,-2.8845,0,-1.78865,-2.7205,0.41735,0.8937166666666666
8928,2016-02-01 00:00:00-06,0.7362166666666665,58.91,0.2,3.39,-2.3465,1,-1.9477400000000002,-2.72091,0.5016666666666666,0.7608166666666666
8940,2016-02-01 01:00:00-06,0.5476833333333332,56.56,0.2,2.79,-2.2671,1,-2.0442,-2.7212,0.4484166666666666,0.3707833333333333
8952,2016-02-01 02:00:00-06,0.4571666666666666,54.91,0.07,2.53,-2.72055,1,-2.03852,-2.72138,0.4156166666666665,0.4461
8964,2016-02-01 03:00:00-06,0.5625166666666666,53.39,0.04,1.99,-2.36916,1,-2.04445,-2.72138,0.41385,0.58345
8976,2016-02-01 04:00:00-06,0.5813833333333333,53.27,0.32,1.03,-2.27297,1,-1.70373,-2.72138,0.4698833333333332,0.38821666666666654
8988,2016-02-01 05:00:00-06,0.4639833333333332,53.26,0.44,0.48,-2.19932,1,-1.70375,-2.72138,0.4477,0.3583166666666666
9000,2016-02-01 06:00:00-06,0.6689166666666666,53.24,0.5,0.66,-2.31835,1,-2.0445,-2.72138,0.40665,0.8474666666666666
9012,2016-02-01 07:00:00-06,1.3915666666666668,54.36,0.54,1.42,-1.71165,1,-2.3000599999999998,-2.72705,0.41181666666666655,1.2395166666666668
9024,2016-02-01 08:00:00-06,0.7284833333333331,54.87,0.57,2.59,93.0911,1,0.834837,56.9053,0.438,0.74735
9036,2016-02-01 09:00:00-06,0.5208166666666666,57.05,0.62,3.05,291.15,1,8.29157,248.423,0.4899166666666666,0.3119666666666666
9048,2016-02-01 10:00:00-06,0.44476666666666653,60.05,0.72,3.94,510.218,1,13.5164,464.32099999999997,0.3182333333333333,0.3427
9060,2016-02-01 11:00:00-06,0.6088333333333332,63.38,0.76,4.73,663.888,1,42.2416,360.561,0.3355333333333333,0.2550333333333333
9072,2016-02-01 12:00:00-06,0.7546833333333332,65.94,0.65,6.16,766.074,1,60.1026,639.696,0.39435,0.2274833333333333
9084,2016-02-01 13:00:00-06,0.7946166666666666,67.95,0.55,6.84,784.2189999999999,1,65.9975,691.5260000000001,0.32945,0.3495
9096,2016-02-01 14:00:00-06,0.69185,70.33,0.29,7.06,738.443,1,36.5113,393.96,0.3757666666666665,0.2436666666666666
